gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2755610165	186	42	73	ProSitePatterns	PS00829	IPR018151	Transcription elongation factor, GreA/GreB, conserved site	GO:0003677|GO:0032784
2755610165	186	145	161	ProSitePatterns	PS00830	IPR018151	Transcription elongation factor, GreA/GreB, conserved site	GO:0003677|GO:0032784
2755610165	186	28	103	SUPERFAMILY	SSF46557	IPR022691	Transcription elongation factor, GreA/GreB, N-terminal	GO:0003677|GO:0032784
2755610165	186	107	181	SUPERFAMILY	SSF54534			
2755610166	730	652	727	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2755610166	730	44	156	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2755610166	730	238	348	SMART	SM00954	IPR007685	RelA/SpoT	GO:0015969
2755610166	730	378	450	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2755610166	730	13	193	SUPERFAMILY	SSF109604			
2755610166	730	184	395	SUPERFAMILY	SSF81301			
2755610166	730	653	725	SUPERFAMILY	SSF55021			
2755610167	67	1	63	SUPERFAMILY	SSF63562	IPR006110	RNA polymerase, subunit omega/K/RPB6	GO:0003677|GO:0003899|GO:0006351
2755610168	206	5	183	ProSiteProfiles	PS50052	IPR008144	Guanylate kinase-like	GO:0005515
2755610168	206	4	186	SMART	SM00072	IPR008145	Guanylate kinase/L-type calcium channel beta subunit	GO:0005515
2755610168	206	39	56	ProSitePatterns	PS00856	IPR020590	Guanylate kinase, conserved site	
2755610168	206	3	189	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610169	277	5	146	SUPERFAMILY	SSF52402			
2755610169	277	156	277	SUPERFAMILY	SSF52402			
2755610170	407	139	332	SUPERFAMILY	SSF53474			
2755610170	407	359	399	SUPERFAMILY	SSF53474			
2755610172	339	18	293	ProSiteProfiles	PS50011	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
2755610172	339	18	293	SMART	SM00220	IPR002290	Serine/threonine- /dual specificity protein kinase, catalytic  domain	GO:0004672|GO:0005524|GO:0006468
2755610172	339	160	172	ProSitePatterns	PS00108	IPR008271	Serine/threonine-protein kinase, active site	GO:0004674|GO:0006468
2755610172	339	14	291	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2755610173	300	1	238	SUPERFAMILY	SSF81606	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2755610173	300	2	236	SMART	SM00332	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2755610173	300	3	238	SMART	SM00331	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2755610174	241	156	240	SUPERFAMILY	SSF55666	IPR015847	Exoribonuclease, phosphorolytic domain 2	
2755610174	241	119	132	ProSitePatterns	PS01277	IPR018336	Ribonuclease PH, conserved site	
2755610174	241	4	183	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2755610175	203	3	198	SUPERFAMILY	SSF52972			
2755610176	396	20	236	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2755610176	396	17	393	SUPERFAMILY	SSF102114			
2755610177	187	26	163	SUPERFAMILY	SSF54523			
2755610178	1606	773	949	SUPERFAMILY	SSF53223			
2755610178	1606	953	1055	SUPERFAMILY	SSF51735			
2755610178	1606	1091	1290	SUPERFAMILY	SSF51735			
2755610181	83	1	16	ProSiteProfiles	PS51257			
2755610183	338	93	282	SUPERFAMILY	SSF109604			
2755610185	238	25	85	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2755610185	238	23	89	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2755610185	238	97	211	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2755610186	598	290	474	SUPERFAMILY	SSF47203	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	GO:0016627|GO:0055114
2755610186	598	38	277	SUPERFAMILY	SSF56645	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain	GO:0008152|GO:0016627|GO:0055114
2755610188	797	190	309	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2755610188	797	342	461	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2755610188	797	1	190	SUPERFAMILY	SSF51735			
2755610188	797	485	794	SUPERFAMILY	SSF52096			
2755610189	402	4	275	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2755610189	402	280	401	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2755610189	402	383	396	ProSitePatterns	PS00099	IPR020610	Thiolase, active site	GO:0008152|GO:0016747
2755610189	402	348	364	ProSitePatterns	PS00737	IPR020613	Thiolase, conserved site	GO:0008152|GO:0016747
2755610189	402	91	109	ProSitePatterns	PS00098	IPR020615	Thiolase, acyl-enzyme intermediate active site	GO:0008152|GO:0016747
2755610190	268	6	110	SUPERFAMILY	SSF54637			
2755610190	268	122	265	SUPERFAMILY	SSF54637			
2755610191	246	2	236	SUPERFAMILY	SSF51735			
2755610192	196	1	195	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2755610193	254	2	252	SUPERFAMILY	SSF52096			
2755610194	736	240	262	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2755610194	736	292	648	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2755610194	736	72	283	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2755610197	110	9	108	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2755610199	479	3	476	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2755610200	214	8	19	ProSitePatterns	PS00354	IPR000637	HMG-I/HMG-Y, DNA-binding, conserved site	GO:0006355
2755610200	214	27	87	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2755610200	214	25	98	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2755610200	214	102	209	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2755610201	298	15	254	SUPERFAMILY	SSF51735			
2755610202	537	27	243	ProSiteProfiles	PS50980	IPR011762	Acetyl-coenzyme A carboxyltransferase, N-terminal	GO:0016874
2755610202	537	244	528	ProSiteProfiles	PS50989	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
2755610202	537	36	270	SUPERFAMILY	SSF52096			
2755610202	537	238	516	SUPERFAMILY	SSF52096			
2755610203	392	124	136	ProSitePatterns	PS00072	IPR006089	Acyl-CoA dehydrogenase, conserved site	GO:0003995|GO:0055114
2755610203	392	343	362	ProSitePatterns	PS00073	IPR006089	Acyl-CoA dehydrogenase, conserved site	GO:0003995|GO:0055114
2755610203	392	234	384	SUPERFAMILY	SSF47203	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	GO:0016627|GO:0055114
2755610203	392	3	248	SUPERFAMILY	SSF56645	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain	GO:0008152|GO:0016627|GO:0055114
2755610204	619	548	615	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2755610204	619	157	171	ProSitePatterns	PS00866	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2755610204	619	289	296	ProSitePatterns	PS00867	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2755610204	619	339	444	SMART	SM00878	IPR005482	Biotin carboxylase, C-terminal	GO:0016874
2755610204	619	546	616	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2755610204	619	334	446	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2755610204	619	124	320	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2755610204	619	5	448	ProSiteProfiles	PS50979	IPR011764	Biotin carboxylation domain	GO:0004075|GO:0005524|GO:0016874
2755610204	619	6	117	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2755610204	619	87	349	SUPERFAMILY	SSF56059			
2755610205	383	124	136	ProSitePatterns	PS00072	IPR006089	Acyl-CoA dehydrogenase, conserved site	GO:0003995|GO:0055114
2755610205	383	226	381	SUPERFAMILY	SSF47203	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	GO:0016627|GO:0055114
2755610205	383	6	241	SUPERFAMILY	SSF56645	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain	GO:0008152|GO:0016627|GO:0055114
2755610206	158	16	157	SUPERFAMILY	SSF54637			
2755610208	388	30	384	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2755610209	619	203	214	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2755610209	619	20	306	SUPERFAMILY	SSF56801			
2755610209	619	358	618	SUPERFAMILY	SSF56801			
2755610210	265	14	247	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2755610210	265	38	224	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755610210	265	147	161	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2755610210	265	11	245	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610211	274	14	262	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2755610211	274	38	239	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755610211	274	13	261	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610214	264	108	128	ProSitePatterns	PS00166	IPR018376	Enoyl-CoA hydratase/isomerase, conserved site	GO:0003824|GO:0008152
2755610214	264	2	255	SUPERFAMILY	SSF52096			
2755610215	136	15	135	SUPERFAMILY	SSF54637			
2755610216	614	364	598	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2755610216	614	389	577	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755610216	614	27	349	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2755610216	614	41	329	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2755610216	614	501	515	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2755610216	614	361	599	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610217	164	7	153	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2755610217	164	12	152	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2755610218	310	1	58	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2755610218	310	1	86	SUPERFAMILY	SSF46785			
2755610218	310	92	272	SUPERFAMILY	SSF53850			
2755610219	299	37	264	SMART	SM00062	IPR001638	Extracellular solute-binding protein, family 3	GO:0005215|GO:0006810
2755610219	299	1	265	SUPERFAMILY	SSF53850			
2755610220	251	38	230	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2755610220	251	33	223	SUPERFAMILY	SSF161098			
2755610221	220	20	209	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2755610221	220	14	211	SUPERFAMILY	SSF161098			
2755610222	247	4	238	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2755610222	247	28	215	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755610222	247	139	153	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2755610222	247	3	234	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610223	344	12	20	ProSitePatterns	PS00482	IPR002195	Dihydroorotase, conserved site	GO:0016812
2755610223	344	245	256	ProSitePatterns	PS00483	IPR002195	Dihydroorotase, conserved site	GO:0016812
2755610223	344	3	341	SUPERFAMILY	SSF51556			
2755610226	123	1	24	ProSiteProfiles	PS51257			
2755610228	288	46	140	SUPERFAMILY	SSF103481			
2755610228	288	191	285	SUPERFAMILY	SSF103481			
2755610230	310	1	59	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2755610230	310	7	112	SUPERFAMILY	SSF46785			
2755610230	310	87	298	SUPERFAMILY	SSF53850			
2755610232	415	22	414	SUPERFAMILY	SSF89796	IPR023606	CoA-transferase family III domain	
2755610234	763	170	407	SMART	SM00919	IPR012302	Malic enzyme, NAD-binding	GO:0004471|GO:0051287|GO:0055114
2755610234	763	18	168	SUPERFAMILY	SSF53223			
2755610234	763	170	459	SUPERFAMILY	SSF51735			
2755610234	763	436	761	SUPERFAMILY	SSF53659			
2755610235	403	50	393	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2755610236	708	586	699	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755610236	708	587	703	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755610236	708	397	572	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610236	708	454	567	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610236	708	267	320	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2755610236	708	267	320	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2755610236	708	342	408	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2755610236	708	349	567	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2755610236	708	1	48	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2755610236	708	333	407	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2755610236	708	586	702	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2755610237	90	1	21	ProSiteProfiles	PS51257			
2755610238	167	4	65	ProSiteProfiles	PS50956	IPR000485	AsnC-type HTH domain	GO:0006355|GO:0043565
2755610238	167	65	153	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2755610238	167	4	113	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0003700|GO:0005622|GO:0006355|GO:0043565
2755610238	167	4	63	SUPERFAMILY	SSF46785			
2755610239	297	1	64	ProSiteProfiles	PS50937	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2755610239	297	172	270	SUPERFAMILY	SSF52242	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2755610239	297	172	297	ProSiteProfiles	PS51332	IPR006158	Cobalamin (vitamin B12)-binding domain	GO:0031419|GO:0046872
2755610239	297	3	62	SUPERFAMILY	SSF46955	IPR009061	DNA binding domain, putative	
2755610240	434	1	302	SUPERFAMILY	SSF51905			
2755610240	434	384	415	SUPERFAMILY	SSF51905			
2755610242	408	135	402	SUPERFAMILY	SSF53335			
2755610243	447	48	438	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2755610244	179	1	21	ProSiteProfiles	PS51257			
2755610245	261	12	255	SUPERFAMILY	SSF51735			
2755610246	146	6	123	SUPERFAMILY	SSF54427			
2755610247	620	196	359	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610247	620	327	394	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610247	620	446	612	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610248	1210	918	1202	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2755610248	1210	1	457	ProSiteProfiles	PS51198	IPR014016	UvrD-like Helicase, ATP-binding domain	GO:0005524
2755610248	1210	486	748	ProSiteProfiles	PS51217	IPR014017	DNA helicase, UvrD-like, C-terminal	GO:0005524|GO:0016787
2755610248	1210	9	69	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610248	1210	114	196	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610248	1210	334	769	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610248	1210	804	832	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610249	1104	799	1087	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2755610249	1104	1	322	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610249	1104	331	754	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610251	435	23	211	SUPERFAMILY	SSF51905			
2755610251	435	227	371	SUPERFAMILY	SSF160996			
2755610251	435	370	430	SUPERFAMILY	SSF51905			
2755610252	292	8	188	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2755610252	292	141	169	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2755610252	292	1	233	SUPERFAMILY	SSF51735			
2755610254	176	4	163	SUPERFAMILY	SSF52309			
2755610256	337	178	314	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2755610256	337	4	131	SUPERFAMILY	SSF51735			
2755610258	620	29	132	ProSiteProfiles	PS50042	IPR000595	Cyclic nucleotide-binding domain	
2755610258	620	29	150	SMART	SM00100	IPR000595	Cyclic nucleotide-binding domain	
2755610258	620	335	613	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2755610258	620	29	156	SUPERFAMILY	SSF51206	IPR018490	Cyclic nucleotide-binding-like	
2755610259	404	3	21	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2755610259	404	55	395	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2755610260	405	331	401	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2755610260	405	120	320	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2755610260	405	4	113	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2755610260	405	114	325	SUPERFAMILY	SSF56059			
2755610261	585	209	261	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2755610261	585	209	261	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2755610261	585	262	509	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2755610261	585	266	495	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2755610261	585	229	510	SUPERFAMILY	SSF58104			
2755610262	268	19	119	SUPERFAMILY	SSF103481			
2755610262	268	160	264	SUPERFAMILY	SSF103481			
2755610264	452	1	20	ProSiteProfiles	PS51257			
2755610265	161	9	70	ProSiteProfiles	PS50956	IPR000485	AsnC-type HTH domain	GO:0006355|GO:0043565
2755610265	161	70	158	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2755610265	161	9	118	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0003700|GO:0005622|GO:0006355|GO:0043565
2755610265	161	9	68	SUPERFAMILY	SSF46785			
2755610266	1301	895	906	ProSitePatterns	PS00070	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2755610266	1301	642	1093	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2755610266	1301	60	231	SUPERFAMILY	SSF81935	IPR024089	Proline dehydrogenase PutA, domain I/II	GO:0003842|GO:0055114
2755610266	1301	232	588	SUPERFAMILY	SSF51730			
2755610267	293	38	138	SUPERFAMILY	SSF103481			
2755610267	293	186	284	SUPERFAMILY	SSF103481			
2755610268	501	149	160	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2755610268	501	2	500	SUPERFAMILY	SSF56801			
2755610269	189	14	182	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610270	254	22	166	SUPERFAMILY	SSF101327	IPR011978	Uncharacterised protein family UPF0149	
2755610270	254	233	252	SUPERFAMILY	SSF103642			
2755610271	808	290	414	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755610271	808	377	430	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2755610271	808	686	798	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755610271	808	687	802	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755610271	808	27	170	SMART	SM00065	IPR003018	GAF domain	GO:0005515
2755610271	808	495	663	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610271	808	553	665	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610271	808	441	506	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2755610271	808	448	665	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2755610271	808	429	507	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2755610271	808	686	804	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2755610271	808	29	169	SUPERFAMILY	SSF55781			
2755610273	89	8	83	ProSiteProfiles	PS50164	IPR000305	GIY-YIG nuclease superfamily	
2755610273	89	10	80	SUPERFAMILY	SSF82771	IPR000305	GIY-YIG nuclease superfamily	
2755610274	276	9	275	SUPERFAMILY	SSF53474			
2755610276	284	7	267	SUPERFAMILY	SSF53474			
2755610278	292	47	134	ProSiteProfiles	PS50404	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
2755610278	292	118	154	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
2755610278	292	138	271	ProSiteProfiles	PS50405	IPR010987	Glutathione S-transferase, C-terminal-like	
2755610278	292	183	261	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
2755610278	292	38	132	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2755610279	210	1	82	ProSiteProfiles	PS50404	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
2755610279	210	79	209	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
2755610279	210	96	210	ProSiteProfiles	PS50405	IPR010987	Glutathione S-transferase, C-terminal-like	
2755610279	210	1	85	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2755610280	314	19	311	SUPERFAMILY	SSF53474			
2755610282	762	174	426	SMART	SM00488	IPR006554	Helicase-like, DEXD box c2 type	GO:0004003|GO:0016818
2755610282	762	604	739	SMART	SM00491	IPR006555	ATP-dependent helicase, C-terminal	GO:0003676|GO:0005524|GO:0006139|GO:0008026|GO:0016818
2755610282	762	173	442	ProSiteProfiles	PS51193	IPR014013	Helicase, superfamily 1/2, ATP-binding domain, DinG/Rad3-type	GO:0016817
2755610282	762	158	279	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610282	762	199	255	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610282	762	318	392	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610282	762	336	390	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610282	762	519	533	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610282	762	560	733	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755610283	500	130	497	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2755610283	500	1	21	ProSiteProfiles	PS51257			
2755610285	733	605	716	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755610285	733	606	720	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755610285	733	415	584	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610285	733	466	586	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610285	733	366	586	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2755610285	733	351	422	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2755610285	733	605	723	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2755610286	300	10	296	SUPERFAMILY	SSF53474			
2755610287	307	6	217	SUPERFAMILY	SSF161111			
2755610287	307	221	295	SUPERFAMILY	SSF160240			
2755610288	585	419	565	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610288	585	459	567	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755610288	585	295	346	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2755610288	585	343	412	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2755610288	585	350	567	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2755610288	585	329	407	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2755610289	120	1	109	SUPERFAMILY	SSF55620			
2755610290	211	46	141	SUPERFAMILY	SSF102114			
2755610291	240	5	227	SUPERFAMILY	SSF52402			
2755610292	142	4	140	SUPERFAMILY	SSF140736			
2755610295	320	87	292	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2755610295	320	27	303	SUPERFAMILY	SSF56281			
2755610296	113	3	113	SUPERFAMILY	SSF143410	IPR023389	DOPA-like domain	
2755610297	358	66	351	SUPERFAMILY	SSF158745			
2755610298	319	213	262	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
