gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2755610760	177	7	42	1	32	1.5e-09	37.5	pfam14803	Nudix_N_2	34
2755610760	177	44	161	10	115	2.0e-12	47.2	pfam00293	NUDIX	131
2755610761	75	5	74	2	69	2.0e-23	81.9	pfam01206	TusA	70
2755610762	296	9	276	6	242	3.7e-24	85.5	pfam00483	NTP_transferase	248
2755610763	330	3	310	1	123	2.2e-17	62.8	pfam00389	2-Hacid_dh	134
2755610763	330	108	280	26	177	2.4e-26	92	pfam02826	2-Hacid_dh_C	178
2755610764	944	28	626	19	602	0.0e+00	681.7	pfam00133	tRNA-synt_1	602
2755610764	944	667	819	1	151	1.9e-41	141.4	pfam08264	Anticodon_1	152
2755610764	944	879	944	1	66	8.1e-20	70.8	pfam10458	Val_tRNA-synt_C	66
2755610765	63	1	59	1	58	6.8e-28	96	pfam10932	DUF2783	59
2755610766	572	42	389	4	354	9.5e-63	212.5	pfam01494	FAD_binding_3	356
2755610767	204	18	147	2	128	2.2e-19	69.8	pfam00903	Glyoxalase	128
2755610768	140	11	135	1	136	1.5e-29	103	pfam02915	Rubrerythrin	137
2755610769	450	204	289	1	85	1.2e-06	28.5	pfam02754	CCG	85
2755610769	450	336	422	1	78	1.7e-02	15.2	pfam02754	CCG	85
2755610770	196	6	195	2	187	4.3e-72	241.9	pfam12007	DUF3501	187
2755610771	256	16	252	1	258	3.1e-37	128.6	pfam03009	GDPD	259
2755610772	336	23	166	2	136	1.2e-29	103.5	pfam00005	ABC_tran	137
2755610772	336	258	326	1	76	1.1e-11	44.6	pfam08402	TOBE_2	76
2755610773	283	93	280	3	183	1.7e-18	66.9	pfam00528	BPD_transp_1	185
2755610774	293	85	293	1	184	1.0e-17	64.4	pfam00528	BPD_transp_1	185
2755610775	434	40	368	2	278	4.3e-36	125.1	pfam13416	SBP_bac_8	282
2755610776	1293	19	138	2	113	1.3e-51	173.4	pfam12447	DUF3683	114
2755610776	1293	185	333	3	138	2.6e-23	82.2	pfam01565	FAD_binding_4	139
2755610776	1293	433	574	22	152	8.7e-06	25.4	pfam02913	FAD-oxidase_C	250
2755610776	1293	667	773	146	250	7.1e-17	61.7	pfam02913	FAD-oxidase_C	250
2755610776	1293	818	898	3	65	7.1e-07	29.5	pfam13183	Fer4_8	65
2755610776	1293	1030	1120	1	84	6.8e-07	29.3	pfam02754	CCG	85
2755610776	1293	1154	1246	1	82	1.0e-03	19.1	pfam02754	CCG	85
2755610776	1293	1246	1293	1	45	3.5e-22	77.5	pfam11880	DUF3400	45
2755610777	145	16	101	14	95	2.9e-13	50.3	pfam01230	HIT	98
2755610778	136	14	98	3	85	4.3e-28	97.6	pfam06155	DUF971	85
2755610779	252	20	251	5	233	2.5e-83	278.9	pfam01209	Ubie_methyltran	233
2755610780	320	188	318	9	146	9.7e-19	67.8	pfam04280	Tim44	147
2755610782	521	107	230	3	118	1.8e-30	105.4	pfam03109	ABC1	119
2755610783	500	30	431	1	406	2.4e-43	148.4	pfam00474	SSF	406
2755610784	397	11	383	6	379	0.0e+00	455.8	pfam00162	PGK	379
2755610785	477	3	347	2	341	5.3e-119	397	pfam00224	PK	348
2755610785	477	361	474	2	116	1.6e-29	102.3	pfam02887	PK_C	117
2755610786	354	4	328	1	280	1.9e-95	319.4	pfam01116	F_bP_aldolase	280
2755610787	301	14	278	2	243	7.2e-101	336.9	pfam01259	SAICAR_synt	251
2755610788	98	1	88	1	95	7.2e-15	55	pfam03795	YCII	95
2755610789	296	1	105	5	104	4.7e-27	93.8	pfam00085	Thioredoxin	104
2755610789	296	195	294	12	88	2.9e-14	53	pfam14561	TPR_20	90
2755610790	164	5	154	1	147	3.2e-61	205.1	pfam00731	AIRC	148
2755610791	392	120	290	5	171	3.9e-42	143.6	pfam02222	ATP-grasp	171
2755610792	331	16	197	2	179	2.1e-49	167.3	pfam01300	Sua5_yciO_yrdC	179
2755610792	331	199	330	3	92	4.9e-21	74.9	pfam03481	SUA5	92
2755610794	87	4	64	2	58	6.1e-13	48.2	pfam04193	PQ-loop	61
2755610795	473	28	472	4	443	4.0e-70	236.6	pfam02113	Peptidase_S13	444
2755610796	236	32	152	30	121	4.2e-22	79	pfam00814	Peptidase_M22	271
2755610797	154	16	128	38	117	2.3e-12	47.1	pfam00583	Acetyltransf_1	117
2755610798	294	126	274	1	154	7.8e-46	155.8	pfam03167	UDG	155
2755610799	320	43	302	92	305	8.3e-37	127.3	pfam11397	GlcNAc	352
2755610800	500	57	196	1	138	5.6e-37	126.5	pfam01565	FAD_binding_4	139
2755610800	500	231	472	1	250	2.5e-66	223.7	pfam02913	FAD-oxidase_C	250
2755610801	288	6	63	4	59	1.5e-15	56.7	pfam00126	HTH_1	60
2755610801	288	85	288	2	207	2.3e-31	108.7	pfam03466	LysR_substrate	209
2755610802	281	85	262	1	181	6.3e-39	133.4	pfam00551	Formyl_trans_N	181
2755610803	311	15	74	2	60	1.6e-22	79	pfam00126	HTH_1	60
2755610803	311	98	304	2	207	1.8e-46	158	pfam03466	LysR_substrate	209
2755610804	322	45	318	1	273	5.5e-81	271.5	pfam03401	TctC	274
2755610805	458	17	442	4	433	3.6e-124	414.5	pfam03972	MmgE_PrpD	439
2755610806	362	10	358	2	348	5.0e-83	279	pfam00180	Iso_dh	348
2755610807	329	27	94	2	62	6.9e-05	22.6	pfam08240	ADH_N	109
2755610807	329	152	277	1	118	6.6e-20	71.2	pfam00107	ADH_zinc_N	130
2755610808	320	6	319	1	130	4.7e-29	100.6	pfam00389	2-Hacid_dh	134
2755610808	320	109	288	2	178	1.4e-58	197	pfam02826	2-Hacid_dh_C	178
2755610809	334	23	326	3	301	3.7e-57	193.8	pfam00294	PfkB	302
2755610810	256	28	211	3	205	1.6e-09	37.3	pfam01261	AP_endonuc_2	210
2755610811	253	22	171	1	137	5.1e-37	127.3	pfam00005	ABC_tran	137
2755610812	264	39	256	2	224	7.4e-56	188.9	pfam00497	SBP_bac_3	225
2755610813	217	30	213	5	182	1.2e-16	60.9	pfam00528	BPD_transp_1	185
2755610814	223	31	218	1	183	2.4e-22	79.4	pfam00528	BPD_transp_1	185
2755610815	344	13	59	1	46	6.6e-16	57.7	pfam00356	LacI	46
2755610815	344	179	340	1	164	3.7e-23	82.5	pfam13377	Peripla_BP_3	164
2755610816	444	18	440	12	405	3.3e-89	299.2	pfam00202	Aminotran_3	406
2755610818	236	16	205	6	212	3.2e-30	105.5	pfam04187	Cofac_haem_bdg	214
2755610819	351	32	348	1	311	1.5e-85	286.8	pfam05145	AmoA	314
2755610820	90	1	90	1	88	1.4e-37	127.6	pfam12091	DUF3567	88
2755610821	357	98	350	7	215	1.5e-20	74	pfam11306	DUF3108	223
2755610822	259	10	61	1	51	3.9e-14	52.1	pfam09339	HTH_IclR	52
2755610822	259	124	254	2	127	6.6e-13	48.5	pfam01614	IclR	129
2755610823	336	81	332	3	217	2.0e-34	119	pfam01557	FAA_hydrolase	218
2755610824	598	114	183	1	70	4.7e-15	55.5	pfam08439	Peptidase_M3_N	70
2755610824	598	203	586	5	456	5.1e-31	108.3	pfam01432	Peptidase_M3	458
2755610825	467	3	454	28	473	3.2e-127	425	pfam00982	Glyco_transf_20	474
2755610826	600	224	543	5	347	2.6e-30	105.4	pfam00723	Glyco_hydro_15	448
2755610827	247	14	231	1	218	3.5e-39	134.2	pfam02358	Trehalose_PPase	233
2755610828	137	3	125	3	128	1.6e-06	28.2	pfam00903	Glyoxalase	128
2755610829	264	17	264	25	248	1.8e-33	115.8	pfam00378	ECH_1	251
2755610830	179	52	157	1	107	5.7e-33	112.8	pfam04314	PCuAC	109
2755610832	420	39	230	2	172	9.9e-25	87.4	pfam08495	FIST	172
2755610832	420	232	405	1	130	1.8e-31	108.7	pfam10442	FIST_C	130
2755610833	243	10	70	2	58	6.6e-06	26.3	pfam13443	HTH_26	63
2755610834	650	37	340	2	293	9.0e-15	54.3	pfam07690	MFS_1	353
2755610834	650	461	590	2	133	2.8e-24	85.1	pfam01553	Acyltransferase	134
2755610836	386	127	378	2	223	1.1e-89	299.9	pfam01702	TGT	223
2755610837	344	6	338	3	325	1.2e-126	422.1	pfam02547	Queuosine_synth	325
2755610838	687	4	158	13	158	1.4e-06	27.9	pfam17191	RecG_wedge	164
2755610838	687	257	428	16	171	5.5e-16	58.7	pfam00270	DEAD	176
2755610838	687	457	579	7	110	1.4e-15	57.5	pfam00271	Helicase_C	111
2755610839	317	3	62	2	60	1.6e-18	66.2	pfam00126	HTH_1	60
2755610839	317	86	307	2	204	1.0e-42	145.7	pfam03466	LysR_substrate	209
2755610840	304	26	294	66	324	8.0e-42	143.2	pfam04261	Dyp_perox	327
2755610841	287	25	273	1	251	2.9e-58	197	pfam01040	UbiA	252
2755610842	258	1	85	10	96	5.5e-07	29.9	pfam03807	F420_oxidored	97
2755610842	258	148	252	1	103	7.4e-34	116	pfam14748	P5CR_dimer	103
2755610843	543	38	408	1	335	2.6e-51	175.1	pfam01266	DAO	336
2755610843	543	447	529	38	123	8.0e-15	54.7	pfam16901	DAO_C	126
2755610844	122	1	122	1	122	4.8e-53	178.3	pfam00238	Ribosomal_L14	122
2755610845	105	6	36	1	32	6.7e-05	22.6	pfam00467	KOW	32
2755610845	105	38	102	1	65	5.1e-24	84.3	pfam17136	ribosomal_L24	65
2755610846	179	24	80	1	57	3.7e-27	94.3	pfam00281	Ribosomal_L5	57
2755610846	179	84	177	2	94	1.2e-37	127.8	pfam00673	Ribosomal_L5_C	94
2755610847	101	47	100	2	54	7.3e-25	86.4	pfam00253	Ribosomal_S14	54
2755610848	131	5	131	1	126	2.1e-49	166.5	pfam00410	Ribosomal_S8	127
2755610849	177	11	82	1	76	2.4e-14	53.6	pfam00347	Ribosomal_L6	76
2755610849	177	90	165	1	75	1.2e-19	70.7	pfam00347	Ribosomal_L6	76
2755610850	121	2	121	2	116	9.7e-35	119.3	pfam00861	Ribosomal_L18p	116
2755610851	173	17	81	2	64	5.7e-25	87	pfam00333	Ribosomal_S5	65
2755610851	173	92	163	2	72	3.6e-31	106.3	pfam03719	Ribosomal_S5_C	72
2755610852	62	9	59	2	52	1.2e-17	63.4	pfam00327	Ribosomal_L30	52
2755610853	143	27	143	2	119	6.2e-30	104.2	pfam00828	Ribosomal_L27A	121
2755610854	439	74	412	1	307	9.8e-116	386.1	pfam00344	SecY	307
2755610855	72	7	70	1	64	4.3e-27	93.6	pfam01176	eIF-1a	64
2755610856	37	1	37	1	38	2.9e-18	65.6	pfam00444	Ribosomal_L36	38
2755610857	121	3	108	1	128	3.8e-31	108	pfam00416	Ribosomal_S13	128
2755610858	134	24	133	1	110	6.5e-49	164.8	pfam00411	Ribosomal_S11	110
2755610859	207	3	96	1	84	7.6e-30	103.6	pfam00163	Ribosomal_S4	84
2755610859	207	97	144	2	48	1.8e-20	72.2	pfam01479	S4	48
2755610860	329	26	224	1	69	8.8e-22	76.2	pfam01193	RNA_pol_L	69
2755610860	329	56	154	15	108	9.5e-26	90.2	pfam01000	RNA_pol_A_bac	112
2755610860	329	244	309	9	66	7.1e-25	86.4	pfam03118	RNA_pol_A_CTD	67
2755610861	131	20	116	1	94	9.6e-35	119.2	pfam01196	Ribosomal_L17	94
2755610863	73	12	73	1	59	6.2e-18	65	pfam09493	DUF2389	60
2755610864	126	4	118	2	115	8.9e-54	180.3	pfam09996	DUF2237	115
2755610865	870	604	713	2	110	7.4e-19	68.2	pfam02518	HATPase_c	111
2755610865	870	733	845	1	111	8.5e-11	41.9	pfam00072	Response_reg	112
2755610866	156	23	152	4	127	4.0e-22	78.7	pfam00652	Ricin_B_lectin	127
2755610868	237	1	235	263	484	1.3e-67	228.5	pfam01039	Carboxyl_trans	494
2755610869	379	9	122	1	113	4.4e-30	104.5	pfam02771	Acyl-CoA_dh_N	113
2755610869	379	126	219	1	97	3.7e-26	91	pfam02770	Acyl-CoA_dh_M	97
2755610869	379	231	379	1	148	1.6e-45	154.9	pfam00441	Acyl-CoA_dh_1	150
2755610870	260	7	259	3	248	1.3e-56	191.6	pfam00378	ECH_1	251
2755610871	215	14	186	1	173	6.7e-53	178.8	pfam13548	DUF4126	176
2755610872	678	1	110	1	110	5.3e-45	152.3	pfam00289	Biotin_carb_N	110
2755610872	678	116	327	2	210	1.2e-75	253.5	pfam02786	CPSase_L_D2	211
2755610872	678	339	461	1	106	1.1e-34	118.6	pfam02785	Biotin_carb_C	108
2755610872	678	603	670	3	73	1.0e-17	63.6	pfam00364	Biotin_lipoyl	73
2755610873	306	98	271	3	177	1.1e-44	151.8	pfam02826	2-Hacid_dh_C	178
2755610874	302	6	280	1	264	6.8e-59	199.4	pfam00682	HMGL-like	264
2755610875	93	19	91	2	72	3.5e-25	87.9	pfam09907	HigB_toxin	74
2755610877	169	33	153	3	122	2.5e-28	98.5	pfam04073	tRNA_edit	123
2755610878	78	24	71	1	47	4.2e-20	71.1	pfam06945	DUF1289	48
2755610879	210	3	189	1	193	4.1e-26	91.8	pfam01323	DSBA	193
2755610880	609	29	111	3	88	7.8e-09	35.3	pfam00027	cNMP_binding	88
2755610880	609	213	268	1	56	1.5e-06	28.4	pfam00571	CBS	57
2755610880	609	291	424	2	137	5.1e-36	123.4	pfam03445	DUF294	138
2755610880	609	460	603	3	145	1.2e-40	138.5	pfam10335	DUF294_C	145
2755610881	219	41	209	1	164	3.0e-19	70	pfam00929	RNase_T	165
2755610882	161	5	154	2	140	2.8e-18	66.4	pfam14588	YjgF_endoribonc	148
2755610883	371	92	203	18	72	1.2e-10	41.6	pfam00753	Lactamase_B	197
2755610884	206	15	188	28	169	8.6e-46	155.8	pfam02630	SCO1-SenC	174
2755610885	576	68	493	1	406	3.2e-111	371.9	pfam00474	SSF	406
2755610886	102	10	98	1	88	1.3e-35	121.1	pfam04341	DUF485	89
2755610888	296	48	198	1	72	1.1e-07	31.7	pfam08282	Hydrolase_3	255
2755610889	545	11	277	2	194	4.1e-52	176.4	pfam00009	GTP_EFTU	194
2755610889	545	320	387	2	74	1.0e-07	32.1	pfam03144	GTP_EFTU_D2	74
2755610889	545	394	522	1	130	5.2e-42	142.6	pfam16658	RF3_C	131
2755610891	384	10	198	1	204	3.9e-33	114.7	pfam01068	DNA_ligase_A_M	204
2755610891	384	282	360	37	99	3.0e-06	27.6	pfam04679	DNA_ligase_A_C	99
2755610892	475	10	474	1	295	0.0e+00	472	pfam05221	AdoHcyase	295
2755610892	475	235	394	1	162	2.0e-82	274.9	pfam00670	AdoHcyase_NAD	162
2755610893	246	61	245	1	176	2.0e-19	70.2	pfam01728	FtsJ	177
2755610894	287	7	286	11	287	9.6e-84	280.9	pfam02219	MTHFR	287
2755610895	219	25	219	2	192	1.7e-42	145.3	pfam03922	OmpW	192
2755610896	360	8	109	17	97	1.9e-09	37.6	pfam00970	FAD_binding_6	99
2755610896	360	121	230	3	108	1.9e-16	60.5	pfam00175	NAD_binding_1	109
2755610896	360	274	349	3	77	1.8e-13	50.1	pfam00111	Fer2	78
2755610897	165	5	77	2	65	1.5e-12	47.4	pfam01883	DUF59	74
2755610898	261	1	261	16	261	1.7e-90	302.6	pfam05138	PaaA_PaaC	261
2755610899	97	7	95	1	87	2.6e-40	136.4	pfam06243	PaaB	89
2755610900	338	7	317	2	261	7.4e-103	343.1	pfam05138	PaaA_PaaC	261
2755610901	342	10	328	1	308	3.7e-53	181.2	pfam13609	Porin_4	312
2755610902	172	41	160	1	116	2.2e-14	54.2	pfam00188	CAP	126
2755610903	301	33	298	1	238	8.3e-57	192.1	pfam04378	RsmJ	245
2755610904	142	14	138	1	125	4.9e-53	178.5	pfam00572	Ribosomal_L13	125
2755610905	130	10	130	1	120	3.3e-43	146.9	pfam00380	Ribosomal_S9	120
2755610907	133	12	113	1	97	1.6e-28	98.7	pfam04519	Bactofilin	98
2755610908	121	15	117	4	110	5.6e-20	71.5	pfam01521	Fe-S_biosyn	111
2755610909	367	3	367	2	366	0.0e+00	452.2	pfam03702	AnmK	366
2755610910	457	313	408	2	96	1.4e-31	108.4	pfam01551	Peptidase_M23	96
2755610911	410	44	331	4	289	2.7e-76	256.6	pfam00579	tRNA-synt_1b	293
2755610911	410	349	394	3	45	2.3e-06	27.1	pfam01479	S4	48
2755610912	304	15	209	1	199	1.7e-41	142.1	pfam01545	Cation_efflux	199
2755610912	304	213	291	2	74	2.5e-11	43.4	pfam16916	ZT_dimer	79
2755610913	146	3	144	3	143	3.7e-50	170.1	pfam02580	Tyr_Deacylase	145
2755610914	172	42	166	9	123	5.6e-24	84.2	pfam02130	UPF0054	127
2755610915	315	102	306	2	205	1.7e-93	311.7	pfam02562	PhoH	205
2755610916	191	1	62	1	60	5.0e-22	77.6	pfam01330	RuvA_N	60
2755610916	191	72	131	1	56	7.9e-19	67.9	pfam14520	HHH_5	57
2755610916	191	146	190	1	46	1.3e-11	44.6	pfam07499	RuvA_C	47
2755610917	351	15	249	7	233	2.5e-116	386.8	pfam05496	RuvB_N	234
2755610917	351	266	340	1	74	2.1e-31	107.4	pfam05491	RuvB_C	75
2755610918	581	85	218	3	133	5.7e-27	94.5	pfam04116	FA_hydroxylase	133
2755610918	581	378	562	3	182	4.0e-41	140.5	pfam07947	YhhN	184
2755610919	390	26	262	1	218	4.1e-24	85.3	pfam01168	Ala_racemase_N	219
2755610919	390	278	368	1	95	1.6e-19	70.2	pfam14031	D-ser_dehydrat	96
2755610920	213	6	200	1	194	1.1e-66	224.1	pfam00300	His_Phos_1	194
2755610921	190	30	176	5	130	2.5e-12	47.4	pfam13590	DUF4136	131
2755610922	296	39	206	2	160	1.8e-13	50.5	pfam01171	ATP_bind_3	182
2755610923	393	1	367	25	374	3.1e-09	36.1	pfam03865	ShlB	404
2755610924	2636	35	169	4	118	2.4e-27	95.1	pfam05860	Haemagg_act	121
2755610924	2636	199	316	5	75	1.4e+02	3	pfam05594	Fil_haemagg	77
2755610924	2636	409	471	6	73	1.4e-02	15.8	pfam05594	Fil_haemagg	77
2755610924	2636	505	567	2	55	4.7e+00	7.7	pfam05594	Fil_haemagg	77
2755610924	2636	676	721	6	54	2.1e-04	21.6	pfam05594	Fil_haemagg	77
2755610924	2636	737	951	1	72	1.1e+01	6.5	pfam05594	Fil_haemagg	77
2755610924	2636	987	1054	27	59	1.2e+02	3.2	pfam05594	Fil_haemagg	77
2755610924	2636	1299	1440	18	169	4.9e-06	26.7	pfam13332	Fil_haemagg_2	170
2755610924	2636	1511	1597	2	68	4.0e-03	17.2	pfam13332	Fil_haemagg_2	170
2755610924	2636	1589	1681	11	72	4.1e-05	23.6	pfam13332	Fil_haemagg_2	170
2755610924	2636	1677	1806	2	121	1.2e-04	22.1	pfam13332	Fil_haemagg_2	170
2755610924	2636	1824	1999	1	166	3.0e-41	141.3	pfam13332	Fil_haemagg_2	170
2755610925	122	9	118	2	108	5.0e-21	75.2	pfam02152	FolB	111
2755610926	258	13	244	1	234	6.3e-29	101.1	pfam13561	adh_short_C2	234
2755610927	364	72	300	9	262	1.2e-45	156.1	pfam02636	Methyltransf_28	263
2755610928	64	2	64	2	62	4.0e-19	68.4	pfam11146	DUF2905	63
2755610929	307	2	307	2	290	3.2e-35	121.9	pfam00480	ROK	294
2755610930	416	3	122	1	126	7.7e-17	61.8	pfam01743	PolyA_pol	126
2755610930	416	147	211	1	61	5.8e-11	41.9	pfam12627	PolyA_pol_RNAbd	64
2755610930	416	226	360	4	101	2.4e-09	37.3	pfam01966	HD	122
2755610931	227	7	86	5	74	4.3e-15	55.7	pfam13417	GST_N_3	75
2755610931	227	95	209	7	69	1.7e-06	27.7	pfam13410	GST_C_2	70
2755610932	664	491	601	7	105	8.5e-23	80.1	pfam01464	SLT	117
2755610933	195	7	187	1	185	1.1e-19	70.9	pfam01812	5-FTHF_cyc-lig	187
2755610934	327	15	74	3	59	6.0e-20	70.8	pfam00126	HTH_1	60
2755610934	327	96	308	5	207	2.0e-30	105.6	pfam03466	LysR_substrate	209
2755610935	156	17	82	1	58	1.5e-16	59.4	pfam11142	DUF2917	59
2755610936	199	16	62	1	45	3.6e-16	58.6	pfam00440	TetR_N	47
2755610937	329	29	232	5	196	1.2e-14	54.6	pfam00753	Lactamase_B	197
2755610939	466	6	180	1	118	1.9e-23	83.5	pfam12804	NTP_transf_3	160
2755610939	466	270	305	4	36	7.5e-07	28.5	pfam00132	Hexapep	36
2755610939	466	326	361	2	35	1.4e-06	27.7	pfam00132	Hexapep	36
2755610939	466	403	438	2	36	4.7e-07	29.2	pfam00132	Hexapep	36
2755610940	163	7	48	1	42	2.8e-16	58.9	pfam13404	HTH_AsnC-type	42
2755610940	163	77	151	1	74	1.3e-10	40.9	pfam01037	AsnC_trans_reg	75
2755610941	616	48	202	11	124	1.5e-20	73.6	pfam13522	GATase_6	134
2755610941	616	296	425	4	125	1.9e-23	82.6	pfam01380	SIS	132
2755610941	616	468	599	3	130	5.9e-22	77.7	pfam01380	SIS	132
2755610942	182	119	172	1	54	3.5e-23	81.2	pfam14267	DUF4357	54
2755610943	332	1	332	16	348	1.6e-92	310.7	pfam00873	ACR_tran	1021
2755610945	46	2	39	1	39	4.6e-16	58.6	pfam13817	DDE_Tnp_IS66_C	39
2755610946	494	54	130	4	68	3.2e-11	43.7	pfam13007	LZ_Tnp_IS66	69
2755610946	494	137	180	3	45	9.1e-16	57.9	pfam13005	zf-IS66	46
2755610946	494	194	492	2	267	2.1e-69	233.9	pfam03050	DDE_Tnp_IS66	280
2755610947	113	5	106	2	99	1.5e-24	85.7	pfam05717	TnpB_IS66	101
2755610948	145	4	71	3	44	9.3e-08	32.1	pfam01527	HTH_Tnp_1	75
2755610949	259	28	220	2	194	7.2e-19	68	pfam12706	Lactamase_B_2	201
2755610950	365	34	364	5	315	1.1e-63	215.1	pfam06804	Lipoprotein_18	317
2755610951	295	3	291	3	288	4.3e-100	334	pfam00701	DHDPS	289
2755610952	182	24	106	1	94	4.2e-08	33.7	pfam13649	Methyltransf_25	97
2755610954	448	57	367	2	312	8.7e-29	100.4	pfam07690	MFS_1	353
2755610955	658	35	184	7	108	6.9e-14	52.2	pfam02518	HATPase_c	111
2755610955	658	229	403	1	172	4.1e-33	114.2	pfam00204	DNA_gyraseB	175
2755610955	658	428	543	1	102	8.2e-12	45.1	pfam01751	Toprim	103
2755610955	658	583	648	2	63	1.0e-21	76.7	pfam00986	DNA_gyraseB_C	63
2755610956	186	17	146	1	137	1.4e-08	35.4	pfam13302	Acetyltransf_3	138
2755610957	265	12	73	1	31	1.4e-05	25.1	pfam13511	DUF4124	56
2755610957	265	89	207	3	108	3.5e-26	91	pfam01464	SLT	117
2755610958	776	40	503	1	422	1.3e-123	412.9	pfam00521	DNA_topoisoIV	427
2755610958	776	575	610	1	24	2.5e+00	7.5	pfam03989	DNA_gyraseA_C	48
2755610958	776	680	725	11	45	1.7e-02	14.5	pfam03989	DNA_gyraseA_C	48
2755610959	292	4	132	4	135	3.0e-14	53.2	pfam00892	EamA	137
2755610959	292	144	285	2	135	1.5e-12	47.7	pfam00892	EamA	137
2755610960	299	39	269	1	224	5.3e-49	166.5	pfam00497	SBP_bac_3	225
2755610961	279	36	276	69	242	6.4e-25	87.8	pfam05711	TylF	259
2755610962	394	5	264	1	259	2.0e-87	292.7	pfam00108	Thiolase_N	260
2755610962	394	271	393	1	123	2.6e-48	162.6	pfam02803	Thiolase_C	123
2755610963	508	70	147	2	76	5.1e-17	61.5	pfam01336	tRNA_anti-codon	76
2755610963	508	163	505	1	313	1.3e-81	274	pfam00152	tRNA-synt_2	314
2755610964	111	8	106	2	98	1.7e-29	101.8	pfam05437	AzlD	99
2755610965	245	22	168	1	136	6.2e-36	123.7	pfam03591	AzlC	136
2755610966	318	1	188	1	180	1.4e-42	145.4	pfam00551	Formyl_trans_N	181
2755610966	318	211	309	1	99	5.6e-27	93.8	pfam02911	Formyl_trans_C	100
2755610968	170	3	154	3	158	7.8e-51	171.7	pfam01327	Pep_deformylase	159
2755610969	419	80	128	1	42	2.3e-09	37.1	pfam01476	LysM	44
2755610970	381	82	298	8	209	7.7e-74	247.3	pfam02481	DNA_processg_A	210
2755610971	179	23	179	1	153	1.8e-54	183.6	pfam04361	DUF494	153
2755610972	910	5	269	2	255	3.4e-32	111.6	pfam07793	DUF1631	742
2755610972	910	324	900	240	742	6.9e-123	411.5	pfam07793	DUF1631	742
2755610973	318	32	59	1	28	1.2e-08	34.1	pfam07549	Sec_GG	28
2755610973	318	105	293	4	187	3.5e-62	209	pfam02355	SecD_SecF	189
2755610974	631	1	108	1	102	2.8e-36	124	pfam13721	SecD-TM1	103
2755610974	631	120	146	6	28	1.4e-05	24.3	pfam07549	Sec_GG	28
2755610974	631	424	605	13	186	4.8e-19	68.4	pfam02355	SecD_SecF	189
2755610975	108	23	100	1	79	1.7e-30	104.6	pfam02699	YajC	80
2755610976	885	185	308	2	96	4.0e-06	26.6	pfam02775	TPP_enzyme_C	153
2755610976	885	461	649	1	176	2.9e-21	76.2	pfam01558	POR	177
2755610977	458	74	458	2	378	6.5e-64	216.6	pfam04966	OprB	378
2755610978	206	40	136	1	95	5.0e-23	81.4	pfam08241	Methyltransf_11	95
2755610979	208	19	198	1	170	1.2e-45	155.5	pfam04832	SOUL	171
2755610981	718	41	394	1	245	2.6e-39	135.7	pfam01663	Phosphodiest	357
2755610982	501	66	226	1	158	9.4e-21	74.6	pfam13231	PMT_2	158
2755610984	234	32	231	2	200	5.6e-68	228.4	pfam13852	DUF4197	200
2755610987	225	7	197	2	170	6.9e-30	104.2	pfam00881	Nitroreductase	170
2755610988	491	180	257	2	68	7.2e-09	35.6	pfam00672	HAMP	69
2755610988	491	268	336	2	64	5.5e-13	48.6	pfam00512	HisKA	64
2755610988	491	382	490	4	109	1.4e-19	70.5	pfam02518	HATPase_c	111
2755610989	243	7	117	1	111	5.9e-27	93.9	pfam00072	Response_reg	112
2755610989	243	155	231	2	77	7.9e-27	93	pfam00486	Trans_reg_C	77
2755610990	207	11	200	2	182	1.1e-24	86.9	pfam01292	Ni_hydr_CYTB	182
2755610991	263	106	252	5	172	5.0e-32	110.8	pfam00174	Oxidored_molyb	172
2755610993	419	7	213	1	190	2.7e-12	46.9	pfam02683	DsbD	213
2755610993	419	268	390	16	123	3.9e-14	52.5	pfam00578	AhpC-TSA	124
2755610995	437	1	110	1	108	3.8e-29	100.9	pfam02403	Seryl_tRNA_N	108
2755610995	437	230	412	5	179	9.8e-38	129.8	pfam00587	tRNA-synt_2b	179
2755610996	436	5	149	1	149	1.4e-30	106.1	pfam00817	IMS	150
2755610996	436	247	368	6	114	4.2e-12	46.7	pfam11799	IMS_C	118
2755610996	436	380	433	1	51	4.8e-20	71.3	pfam13438	DUF4113	51
2755610997	125	39	107	1	67	2.6e-14	52.8	pfam00717	Peptidase_S24	70
2755610998	310	18	301	4	294	5.5e-70	236	pfam00291	PALP	294
2755610999	309	3	280	1	264	1.6e-93	312.7	pfam02401	LYTB	265
2755611000	156	5	153	3	76	1.5e-10	41.1	pfam00254	FKBP_C	94
2755611001	225	104	224	2	122	9.8e-42	141.6	pfam04002	RadC	122
2755611002	205	117	198	1	79	6.1e-26	90.5	pfam01713	Smr	79
2755611003	134	11	131	3	120	3.5e-42	143.2	pfam01152	Bac_globin	121
2755611004	837	265	384	2	107	8.7e-07	28.8	pfam02687	FtsX	121
2755611004	837	713	828	3	119	9.6e-11	41.6	pfam02687	FtsX	121
2755611005	279	34	269	2	236	5.8e-79	265	pfam02634	FdhD-NarQ	237
2755611007	395	172	355	1	181	2.7e-16	59.6	pfam01292	Ni_hydr_CYTB	182
2755611009	205	86	159	1	52	9.2e-10	38.8	pfam12838	Fer4_7	52
