unique_gene_callers_id	ko_id
Ramli-TTB310.1956	K03526
Ramli-TTB310.2364	K07262
Ramli-TTB310.376	K02112
Ramli-TTB310.2274
Ramli-TTB310.2003
Ramli-TTB310.3533	K01845
Ramli-TTB310.1096	K09767
Ramli-TTB310.2609
Ramli-TTB310.186	K01826
Ramli-TTB310.3541
Ramli-TTB310.2139
Ramli-TTB310.2668
Ramli-TTB310.3618
Ramli-TTB310.3233	K05712
Ramli-TTB310.3613	K01999
Ramli-TTB310.2853
Ramli-TTB310.1389	K03519
Ramli-TTB310.924	K00930
Ramli-TTB310.3408	K01139
Ramli-TTB310.1867
Ramli-TTB310.3276
Ramli-TTB310.3884
Ramli-TTB310.2069	K07516
Ramli-TTB310.2981
Ramli-TTB310.3615	K01912
Ramli-TTB310.873	K00411
Ramli-TTB310.3909
Ramli-TTB310.217	K07098
Ramli-TTB310.3480	K02259
Ramli-TTB310.3940	K03455
Ramli-TTB310.235	K03711
Ramli-TTB310.891
Ramli-TTB310.849	K01990
Ramli-TTB310.1072
Ramli-TTB310.967	K06147
Ramli-TTB310.1009	K03590
Ramli-TTB310.2876
Ramli-TTB310.2881	K01556
Ramli-TTB310.3654	K02461
Ramli-TTB310.2743	K00363
Ramli-TTB310.2027
Ramli-TTB310.1517
Ramli-TTB310.1156
Ramli-TTB310.1432	K17223
Ramli-TTB310.131
Ramli-TTB310.775
Ramli-TTB310.334	K07258
Ramli-TTB310.2568	K00549
Ramli-TTB310.1842
Ramli-TTB310.2901	K09159
Ramli-TTB310.1948	K05807
Ramli-TTB310.1533	K01607
Ramli-TTB310.773
Ramli-TTB310.939	K21883
Ramli-TTB310.686
Ramli-TTB310.2896	K03710
Ramli-TTB310.1621	K01997
Ramli-TTB310.1597	K01962
Ramli-TTB310.687	K01969
Ramli-TTB310.3714	K06048
Ramli-TTB310.1930
Ramli-TTB310.1008	K03589
Ramli-TTB310.3167	K00278
Ramli-TTB310.716
Ramli-TTB310.1355	K03602
Ramli-TTB310.1413	K02945
Ramli-TTB310.1924	K01414
Ramli-TTB310.3507
Ramli-TTB310.1919
Ramli-TTB310.974	K10003
Ramli-TTB310.3644	K06134
Ramli-TTB310.166	K00432
Ramli-TTB310.3485
Ramli-TTB310.3372	K06016
Ramli-TTB310.1951	K06178
Ramli-TTB310.17
Ramli-TTB310.3313	K01494
Ramli-TTB310.1976
Ramli-TTB310.875	K00413
Ramli-TTB310.2420
Ramli-TTB310.2770
Ramli-TTB310.2662	K05589
Ramli-TTB310.1024	K01147
Ramli-TTB310.220	K00325
Ramli-TTB310.791
Ramli-TTB310.1577	K00793
Ramli-TTB310.3521	K01465
Ramli-TTB310.987	K09921
Ramli-TTB310.2423	K07657
Ramli-TTB310.3256	K00523
Ramli-TTB310.814	K02517
Ramli-TTB310.2057	K06959
Ramli-TTB310.2362	K21420
Ramli-TTB310.2013
Ramli-TTB310.2581	K03772
Ramli-TTB310.1608	K04762
Ramli-TTB310.1803	K02838
Ramli-TTB310.2189	K01754
Ramli-TTB310.1121
Ramli-TTB310.3637	K02031
Ramli-TTB310.1391	K07161
Ramli-TTB310.2227
Ramli-TTB310.487
Ramli-TTB310.2644
Ramli-TTB310.2762
Ramli-TTB310.347	K02878
Ramli-TTB310.1939	K01908
Ramli-TTB310.2699
Ramli-TTB310.1983	K07240
Ramli-TTB310.78
Ramli-TTB310.2400	K02051
Ramli-TTB310.3626
Ramli-TTB310.2367	K17103
Ramli-TTB310.3578	K09695
Ramli-TTB310.2257	K04564
Ramli-TTB310.3550	K15866
Ramli-TTB310.36	K03608
Ramli-TTB310.3789	K21929
Ramli-TTB310.3351
Ramli-TTB310.1706	K07799
Ramli-TTB310.1243
Ramli-TTB310.3343	K13482
Ramli-TTB310.2311	K01995
Ramli-TTB310.2465	K03695
Ramli-TTB310.3402
Ramli-TTB310.3705	K01091
Ramli-TTB310.3574
Ramli-TTB310.733	K15724
Ramli-TTB310.1327
Ramli-TTB310.2527	K03703
Ramli-TTB310.3780	K00822
Ramli-TTB310.375	K02115
Ramli-TTB310.13	K06920
Ramli-TTB310.2403	K09747
Ramli-TTB310.3594
Ramli-TTB310.3740	K02895
Ramli-TTB310.292	K06861
Ramli-TTB310.3280	K01870
Ramli-TTB310.2596
Ramli-TTB310.3525	K07735
Ramli-TTB310.2519	K03787
Ramli-TTB310.2259	K03561
Ramli-TTB310.3857
Ramli-TTB310.2375	K06966
Ramli-TTB310.3621	K08295
Ramli-TTB310.3226
Ramli-TTB310.755
Ramli-TTB310.1791
Ramli-TTB310.3829	K00982
Ramli-TTB310.3782
Ramli-TTB310.1424
Ramli-TTB310.1220	K00666
Ramli-TTB310.140	K03654
Ramli-TTB310.567
Ramli-TTB310.3281	K03101
Ramli-TTB310.437
Ramli-TTB310.2995
Ramli-TTB310.611	K07246
Ramli-TTB310.3508
Ramli-TTB310.3449	K02433
Ramli-TTB310.1037	K00856
Ramli-TTB310.3701	K01620
Ramli-TTB310.239	K03560
Ramli-TTB310.3187
Ramli-TTB310.1105	K11754
Ramli-TTB310.2421	K03327
Ramli-TTB310.2676	K06925
Ramli-TTB310.3746	K04761
Ramli-TTB310.3792	K07259
Ramli-TTB310.3577	K01613
Ramli-TTB310.2890
Ramli-TTB310.3005	K02653
Ramli-TTB310.1497
Ramli-TTB310.402	K02433
Ramli-TTB310.1837	K02916
Ramli-TTB310.3735	K02881
Ramli-TTB310.2728	K00962
Ramli-TTB310.1043	K01995
Ramli-TTB310.855	K00817
Ramli-TTB310.588	K00906
Ramli-TTB310.947
Ramli-TTB310.1010	K03531
Ramli-TTB310.145
Ramli-TTB310.1139
Ramli-TTB310.2659	K01627
Ramli-TTB310.2517	K06194
Ramli-TTB310.1567	K07146
Ramli-TTB310.3323	K01487
Ramli-TTB310.1090	K00382
Ramli-TTB310.3579	K09694
Ramli-TTB310.1866	K05810
Ramli-TTB310.1403
Ramli-TTB310.314	K02066
Ramli-TTB310.2724	K00330
Ramli-TTB310.1874
Ramli-TTB310.3248
Ramli-TTB310.3573	K02066
Ramli-TTB310.1501	K01142
Ramli-TTB310.2990	K02492
Ramli-TTB310.1388	K03520
Ramli-TTB310.1142
Ramli-TTB310.2702	K00901
Ramli-TTB310.2572	K07180
Ramli-TTB310.2939	K09458
Ramli-TTB310.1790	K00019
Ramli-TTB310.225	K01243
Ramli-TTB310.1620	K01996
Ramli-TTB310.351
Ramli-TTB310.1240
Ramli-TTB310.3693	K02601
Ramli-TTB310.2556	K02020
Ramli-TTB310.295
Ramli-TTB310.1883	K07588
Ramli-TTB310.584
Ramli-TTB310.1146	K07304
Ramli-TTB310.2073	K01995
Ramli-TTB310.3807	K00927
Ramli-TTB310.3003	K02523
Ramli-TTB310.3819	K03072
Ramli-TTB310.2673
Ramli-TTB310.3608
Ramli-TTB310.3850	K08972
Ramli-TTB310.196
Ramli-TTB310.2946	K07040
Ramli-TTB310.3156
Ramli-TTB310.1764	K03672
Ramli-TTB310.2727	K00344
Ramli-TTB310.1865
Ramli-TTB310.2016	K13893
Ramli-TTB310.2592	K20035
Ramli-TTB310.2967	K01755
Ramli-TTB310.2774
Ramli-TTB310.1633	K01358
Ramli-TTB310.3546
Ramli-TTB310.1594
Ramli-TTB310.2744	K00372
Ramli-TTB310.3946	K03536
Ramli-TTB310.2191
Ramli-TTB310.1068
Ramli-TTB310.3943	K03650
Ramli-TTB310.2545	K02316
Ramli-TTB310.1187	K01631
Ramli-TTB310.792	K00820
Ramli-TTB310.286
Ramli-TTB310.1398
Ramli-TTB310.2024	K02834
Ramli-TTB310.1052
Ramli-TTB310.1833	K03431
Ramli-TTB310.3646	K01754
Ramli-TTB310.3162	K01874
Ramli-TTB310.3346
Ramli-TTB310.3926	K07240
Ramli-TTB310.1943	K06916
Ramli-TTB310.349	K02961
Ramli-TTB310.2681	K03975
Ramli-TTB310.2056
Ramli-TTB310.3149
Ramli-TTB310.374	K02111
Ramli-TTB310.703
Ramli-TTB310.1957	K01892
Ramli-TTB310.992	K06204
Ramli-TTB310.3777
Ramli-TTB310.2307
Ramli-TTB310.2672	K04763
Ramli-TTB310.2955	K02496
Ramli-TTB310.3689	K02935
Ramli-TTB310.817	K03978
Ramli-TTB310.2599	K22452
Ramli-TTB310.315	K02065
Ramli-TTB310.3228	K05814
Ramli-TTB310.3407	K03060
Ramli-TTB310.3851
Ramli-TTB310.2932	K03100
Ramli-TTB310.3640
Ramli-TTB310.3820	K03210
Ramli-TTB310.1370	K05773
Ramli-TTB310.2586
Ramli-TTB310.3786
Ramli-TTB310.79	K03496
Ramli-TTB310.3835
Ramli-TTB310.1106	K03749
Ramli-TTB310.3218
Ramli-TTB310.3001	K02899
Ramli-TTB310.937
Ramli-TTB310.1104
Ramli-TTB310.2725	K03075
Ramli-TTB310.2113	K02047
Ramli-TTB310.1802	K09903
Ramli-TTB310.2767	K03555
Ramli-TTB310.3700
Ramli-TTB310.2650
Ramli-TTB310.3914	K09761
Ramli-TTB310.1630
Ramli-TTB310.2880	K07130
Ramli-TTB310.1536	K01028
Ramli-TTB310.3641	K02033
Ramli-TTB310.1186
Ramli-TTB310.3297
Ramli-TTB310.829	K02664
Ramli-TTB310.1065	K01867
Ramli-TTB310.2374
Ramli-TTB310.201
Ramli-TTB310.393	K07019
Ramli-TTB310.256
Ramli-TTB310.3711	K06195
Ramli-TTB310.3303	K07114
Ramli-TTB310.3697	K03648
Ramli-TTB310.2002	K13634
Ramli-TTB310.1587	K00600
Ramli-TTB310.1814	K03470
Ramli-TTB310.3255
Ramli-TTB310.3285	K00344
Ramli-TTB310.1180
Ramli-TTB310.1115
Ramli-TTB310.3656	K02463
Ramli-TTB310.209	K03701
Ramli-TTB310.1048	K11942
Ramli-TTB310.1495
Ramli-TTB310.1942	K00382
Ramli-TTB310.3266	K03466
Ramli-TTB310.330	K08973
Ramli-TTB310.3175	K03676
Ramli-TTB310.2119	K00481
Ramli-TTB310.997	K03438
Ramli-TTB310.1504
Ramli-TTB310.241	K03643
Ramli-TTB310.946
Ramli-TTB310.2656	K01520
Ramli-TTB310.1079	K02836
Ramli-TTB310.1425
Ramli-TTB310.3867
Ramli-TTB310.2183	K09710
Ramli-TTB310.2447	K01652
Ramli-TTB310.2334	K00381
Ramli-TTB310.3484	K02276
Ramli-TTB310.1015	K01159
Ramli-TTB310.1197
Ramli-TTB310.1042	K01996
Ramli-TTB310.739	K07042
Ramli-TTB310.728	K07115
Ramli-TTB310.2942	K00645
Ramli-TTB310.1736
Ramli-TTB310.1881
Ramli-TTB310.2943	K00648
Ramli-TTB310.3267	K10914
Ramli-TTB310.3568	K00526
Ramli-TTB310.1822	K03798
Ramli-TTB310.1247	K07220
Ramli-TTB310.860	K02500
Ramli-TTB310.495	K02670
Ramli-TTB310.1926
Ramli-TTB310.3229	K05815
Ramli-TTB310.3801	K01923
Ramli-TTB310.3804	K01624
Ramli-TTB310.2768	K07395
Ramli-TTB310.2301
Ramli-TTB310.1054	K06923
Ramli-TTB310.1839	K01889
Ramli-TTB310.2906	K00052
Ramli-TTB310.3688	K03043
Ramli-TTB310.2419	K02909
Ramli-TTB310.1137	K02841
Ramli-TTB310.2912	K01695
Ramli-TTB310.1722
Ramli-TTB310.3441	K01056
Ramli-TTB310.501	K03271
Ramli-TTB310.2177	K11085
Ramli-TTB310.3049
Ramli-TTB310.3770	K00697
Ramli-TTB310.2987	K00472
Ramli-TTB310.2954	K02498
Ramli-TTB310.2122
Ramli-TTB310.3561	K03106
Ramli-TTB310.328
Ramli-TTB310.3461	K07263
Ramli-TTB310.2022	K02600
Ramli-TTB310.3431	K03631
Ramli-TTB310.2533
Ramli-TTB310.1887	K01759
Ramli-TTB310.1929	K00627
Ramli-TTB310.674
Ramli-TTB310.965
Ramli-TTB310.400	K03569
Ramli-TTB310.3350	K00180
Ramli-TTB310.336	K02992
Ramli-TTB310.294	K07444
Ramli-TTB310.1067
Ramli-TTB310.2847
Ramli-TTB310.2654	K03775
Ramli-TTB310.3924	K21948
Ramli-TTB310.3301	K03924
Ramli-TTB310.3742	K00111
Ramli-TTB310.1503	K00560
Ramli-TTB310.2886	K00831
Ramli-TTB310.2799
Ramli-TTB310.1624
Ramli-TTB310.1836	K02520
Ramli-TTB310.2160
Ramli-TTB310.3136	K06886
Ramli-TTB310.2004	K11720
Ramli-TTB310.3296	K02454
Ramli-TTB310.3744	K03179
Ramli-TTB310.3190
Ramli-TTB310.1125
Ramli-TTB310.861	K01496
Ramli-TTB310.2736	K01409
Ramli-TTB310.2487	K02686
Ramli-TTB310.1101	K03088
Ramli-TTB310.3762	K09796
Ramli-TTB310.1777	K01113
Ramli-TTB310.2169	K06158
Ramli-TTB310.2007	K02339
Ramli-TTB310.2304	K15513
Ramli-TTB310.388
Ramli-TTB310.3008	K18778
Ramli-TTB310.1333	K01821
Ramli-TTB310.254	K01920
Ramli-TTB310.553
Ramli-TTB310.3911	K03771
Ramli-TTB310.3459
Ramli-TTB310.370	K02108
Ramli-TTB310.876	K03599
Ramli-TTB310.3869	K07649
Ramli-TTB310.1407	K02237
Ramli-TTB310.92	K00798
Ramli-TTB310.3509
Ramli-TTB310.3790	K03789
Ramli-TTB310.2690	K02003
Ramli-TTB310.2137
Ramli-TTB310.3824	K08304
Ramli-TTB310.1077	K03841
Ramli-TTB310.3580
Ramli-TTB310.3658	K02454
Ramli-TTB310.3748	K07568
Ramli-TTB310.2711	K00343
Ramli-TTB310.3531	K02657
Ramli-TTB310.2009	K01999
Ramli-TTB310.3910	K02528
Ramli-TTB310.1141	K12340
Ramli-TTB310.2369	K01653
Ramli-TTB310.2658	K01937
Ramli-TTB310.3539	K03557
Ramli-TTB310.1000	K01928
Ramli-TTB310.765	K00974
Ramli-TTB310.1775	K17103
Ramli-TTB310.159	K14274
Ramli-TTB310.2882	K00453
Ramli-TTB310.3373
Ramli-TTB310.3472	K01008
Ramli-TTB310.1708	K07789
Ramli-TTB310.1244
Ramli-TTB310.890
Ramli-TTB310.2846	K06999
Ramli-TTB310.3216	K01876
Ramli-TTB310.2951	K01091
Ramli-TTB310.3220	K03688
Ramli-TTB310.902	K00973
Ramli-TTB310.1720
Ramli-TTB310.2562
Ramli-TTB310.77	K03501
Ramli-TTB310.1260	K06013
Ramli-TTB310.1369
Ramli-TTB310.3582
Ramli-TTB310.3532	K00941
Ramli-TTB310.493	K06997
Ramli-TTB310.846	K04754
Ramli-TTB310.973	K10001
Ramli-TTB310.2480	K14260
Ramli-TTB310.496	K00020
Ramli-TTB310.2521	K03770
Ramli-TTB310.3634	K00036
Ramli-TTB310.15	K03717
Ramli-TTB310.2117	K02624
Ramli-TTB310.1032
Ramli-TTB310.1556	K01872
Ramli-TTB310.3916
Ramli-TTB310.1782	K03723
Ramli-TTB310.391
Ramli-TTB310.2553	K10221
Ramli-TTB310.1256
Ramli-TTB310.3129	K01754
Ramli-TTB310.458
Ramli-TTB310.373	K02113
Ramli-TTB310.3530	K02658
Ramli-TTB310.3667	K13796
Ramli-TTB310.3699	K00766
Ramli-TTB310.2049	K07082
Ramli-TTB310.325	K00799
Ramli-TTB310.673	K03554
Ramli-TTB310.2427	K02037
Ramli-TTB310.2979	K17686
Ramli-TTB310.1328	K02204
Ramli-TTB310.1510
Ramli-TTB310.377	K02114
Ramli-TTB310.610
Ramli-TTB310.2550	K10219
Ramli-TTB310.1030	K02558
Ramli-TTB310.1209
Ramli-TTB310.727	K02609
Ramli-TTB310.2387	K03752
Ramli-TTB310.3483
Ramli-TTB310.2260	K03559
Ramli-TTB310.1714	K10773
Ramli-TTB310.1400	K03585
Ramli-TTB310.1602
Ramli-TTB310.3140	K02004
Ramli-TTB310.3268	K00384
Ramli-TTB310.2915	K07157
Ramli-TTB310.2929	K03595
Ramli-TTB310.1537	K01029
Ramli-TTB310.2653	K18850
Ramli-TTB310.316	K02067
Ramli-TTB310.1638	K01676
Ramli-TTB310.3593
Ramli-TTB310.1891	K03616
Ramli-TTB310.3232
Ramli-TTB310.3430	K00858
Ramli-TTB310.742	K03551
Ramli-TTB310.1522	K02437
Ramli-TTB310.1011	K02535
Ramli-TTB310.2947	K06287
Ramli-TTB310.3223	K03183
Ramli-TTB310.1001	K01929
Ramli-TTB310.879
Ramli-TTB310.706
Ramli-TTB310.1100	K09913
Ramli-TTB310.730	K02996
Ramli-TTB310.2991	K02835
Ramli-TTB310.3798	K05838
Ramli-TTB310.95
Ramli-TTB310.2925	K01207
Ramli-TTB310.1127
Ramli-TTB310.2546	K03086
Ramli-TTB310.500
Ramli-TTB310.3868	K02483
Ramli-TTB310.2913	K01963
Ramli-TTB310.1640	K01679
Ramli-TTB310.3528	K02660
Ramli-TTB310.1892	K05973
Ramli-TTB310.3340	K02057
Ramli-TTB310.1535
Ramli-TTB310.2099	K00990
Ramli-TTB310.3734	K02988
Ramli-TTB310.3133
Ramli-TTB310.2720	K00334
Ramli-TTB310.2996	K01881
Ramli-TTB310.579	K03273
Ramli-TTB310.3908	K01167
Ramli-TTB310.3524	K07447
Ramli-TTB310.1819
Ramli-TTB310.841	K00265
Ramli-TTB310.1796
Ramli-TTB310.1626	K20862
Ramli-TTB310.362
Ramli-TTB310.1900	K04082
Ramli-TTB310.1107	K03558
Ramli-TTB310.3231	K01126
Ramli-TTB310.119
Ramli-TTB310.234	K06023
Ramli-TTB310.3815	K04096
Ramli-TTB310.3409	K04760
Ramli-TTB310.560	K05825
Ramli-TTB310.340	K02906
Ramli-TTB310.1619	K01995
Ramli-TTB310.85
Ramli-TTB310.2718	K00336
Ramli-TTB310.354
Ramli-TTB310.1965	K09937
Ramli-TTB310.3257
Ramli-TTB310.1532
Ramli-TTB310.1968	K07101
Ramli-TTB310.2335
Ramli-TTB310.3411
Ramli-TTB310.250	K01919
Ramli-TTB310.1984	K07240
Ramli-TTB310.3339	K02057
Ramli-TTB310.2771	K06153
Ramli-TTB310.185	K02509
Ramli-TTB310.888	K01438
Ramli-TTB310.2950
Ramli-TTB310.1574	K03625
Ramli-TTB310.945
Ramli-TTB310.3406	K00942
Ramli-TTB310.3019	K00812
Ramli-TTB310.2184	K00969
Ramli-TTB310.1189	K13875
Ramli-TTB310.2338	K00956
Ramli-TTB310.546	K01470
Ramli-TTB310.3545	K03981
Ramli-TTB310.332
Ramli-TTB310.2643	K02622
Ramli-TTB310.2741	K00362
Ramli-TTB310.2579
Ramli-TTB310.2453
Ramli-TTB310.1578	K11752
Ramli-TTB310.1682	K00830
Ramli-TTB310.2413	K07007
Ramli-TTB310.3174	K03071
Ramli-TTB310.1116
Ramli-TTB310.2402	K06187
Ramli-TTB310.3189
Ramli-TTB310.3213	K08310
Ramli-TTB310.3165
Ramli-TTB310.3365	K07402
Ramli-TTB310.1035	K02687
Ramli-TTB310.1940	K00164
Ramli-TTB310.1636
Ramli-TTB310.2331	K02048
Ramli-TTB310.3158
Ramli-TTB310.3385	K11960
Ramli-TTB310.3448	K02035
Ramli-TTB310.896
Ramli-TTB310.488
Ramli-TTB310.3250	K12339
Ramli-TTB310.2914	K02221
Ramli-TTB310.3713
Ramli-TTB310.1412	K05788
Ramli-TTB310.3370	K07127
Ramli-TTB310.1122
Ramli-TTB310.1108	K00764
Ramli-TTB310.1832	K00796
Ramli-TTB310.2395	K03469
Ramli-TTB310.3859	K20074
Ramli-TTB310.3691	K02863
Ramli-TTB310.1958
Ramli-TTB310.3751	K00773
Ramli-TTB310.3366
Ramli-TTB310.2977	K02346
Ramli-TTB310.847	K07323
Ramli-TTB310.3728	K02952
Ramli-TTB310.1502	K00287
Ramli-TTB310.122	K03520
Ramli-TTB310.869
Ramli-TTB310.2944	K03621
Ramli-TTB310.94
Ramli-TTB310.3898	K00615
Ramli-TTB310.745
Ramli-TTB310.1007	K01921
Ramli-TTB310.1961	K03666
Ramli-TTB310.1895	K03702
Ramli-TTB310.211	K03111
Ramli-TTB310.2306	K06205
Ramli-TTB310.192	K04485
Ramli-TTB310.2732
Ramli-TTB310.1808	K07277
Ramli-TTB310.1899	K13628
Ramli-TTB310.2015	K00208
Ramli-TTB310.2276
Ramli-TTB310.280	K01638
Ramli-TTB310.2034	K00088
Ramli-TTB310.746
Ramli-TTB310.227	K03284
Ramli-TTB310.2894	K01644
Ramli-TTB310.2992	K02493
Ramli-TTB310.47
Ramli-TTB310.2472	K03635
Ramli-TTB310.3265	K03634
Ramli-TTB310.864	K02503
Ramli-TTB310.1596	K01247
Ramli-TTB310.837	K09941
Ramli-TTB310.540	K02029
Ramli-TTB310.3324	K02058
Ramli-TTB310.3396	K03188
Ramli-TTB310.1978	K10804
Ramli-TTB310.38	K03610
Ramli-TTB310.2657	K13038
Ramli-TTB310.2074	K01998
Ramli-TTB310.828	K02663
Ramli-TTB310.3146	K02379
Ramli-TTB310.1783	K00991
Ramli-TTB310.2648	K01714
Ramli-TTB310.313
Ramli-TTB310.569	K10914
Ramli-TTB310.1357	K01662
Ramli-TTB310.3565	K02667
Ramli-TTB310.2064
Ramli-TTB310.2753	K09889
Ramli-TTB310.2869	K10763
Ramli-TTB310.1252	K02959
Ramli-TTB310.2493	K09773
Ramli-TTB310.3553	K06168
Ramli-TTB310.2475	K03753
Ramli-TTB310.76	K03495
Ramli-TTB310.1564
Ramli-TTB310.734	K09001
Ramli-TTB310.3616
Ramli-TTB310.822	K17247
Ramli-TTB310.3479	K02257
Ramli-TTB310.369	K02116
Ramli-TTB310.1528
Ramli-TTB310.3273	K03500
Ramli-TTB310.3632	K01810
Ramli-TTB310.3917
Ramli-TTB310.1806	K00099
Ramli-TTB310.690
Ramli-TTB310.2046	K02676
Ramli-TTB310.2273	K00074
Ramli-TTB310.3702	K01658
Ramli-TTB310.1025	K07000
Ramli-TTB310.1794	K14441
Ramli-TTB310.2492	K01007
Ramli-TTB310.1055	K03574
Ramli-TTB310.3622	K02455
Ramli-TTB310.1934
Ramli-TTB310.3476
Ramli-TTB310.752
Ramli-TTB310.2957	K01749
Ramli-TTB310.1034	K01961
Ramli-TTB310.1411	K08992
Ramli-TTB310.3766	K01692
Ramli-TTB310.1795	K12573
Ramli-TTB310.688	K00249
Ramli-TTB310.3286
Ramli-TTB310.1838	K02887
Ramli-TTB310.3922	K22131
Ramli-TTB310.578	K01879
Ramli-TTB310.1259	K01724
Ramli-TTB310.448	K09922
Ramli-TTB310.1246	K06177
Ramli-TTB310.3307	K09808
Ramli-TTB310.191
Ramli-TTB310.3631	K04077
Ramli-TTB310.1920
Ramli-TTB310.2833
Ramli-TTB310.561
Ramli-TTB310.518	K07460
Ramli-TTB310.3858
Ramli-TTB310.1964	K04087
Ramli-TTB310.3630	K04078
Ramli-TTB310.213	K00566
Ramli-TTB310.1953	K06941
Ramli-TTB310.1086	K08591
Ramli-TTB310.1417	K02469
Ramli-TTB310.1872	K05539
Ramli-TTB310.1238
Ramli-TTB310.3873	K07117
Ramli-TTB310.333	K07018
Ramli-TTB310.2866	K00950
Ramli-TTB310.144
Ramli-TTB310.3051
Ramli-TTB310.218	K00324
Ramli-TTB310.2640	K02621
Ramli-TTB310.2511
Ramli-TTB310.2089
Ramli-TTB310.2722	K00332
Ramli-TTB310.1038
Ramli-TTB310.1513	K01736
Ramli-TTB310.530	K07050
Ramli-TTB310.3439	K00948
Ramli-TTB310.1949	K06180
Ramli-TTB310.1559	K01894
Ramli-TTB310.187	K00455
Ramli-TTB310.2063	K07119
Ramli-TTB310.2085	K05527
Ramli-TTB310.856	K01693
Ramli-TTB310.1143	K00573
Ramli-TTB310.2379	K01507
Ramli-TTB310.954
Ramli-TTB310.1675
Ramli-TTB310.2067
Ramli-TTB310.236	K06186
Ramli-TTB310.3698	K01609
Ramli-TTB310.2745
Ramli-TTB310.1183	K00135
Ramli-TTB310.3436
Ramli-TTB310.3512	K09989
Ramli-TTB310.3739	K02931
Ramli-TTB310.1080
Ramli-TTB310.1952	K00940
Ramli-TTB310.1492
Ramli-TTB310.2339	K05524
Ramli-TTB310.1954	K02656
Ramli-TTB310.1873	K09461
Ramli-TTB310.2097	K01952
Ramli-TTB310.2526	K00995
Ramli-TTB310.3520	K00655
Ramli-TTB310.2030	K03664
Ramli-TTB310.2616	K07278
Ramli-TTB310.993
Ramli-TTB310.753	K01633
Ramli-TTB310.1123
Ramli-TTB310.3440	K02897
Ramli-TTB310.475	K00864
Ramli-TTB310.1561
Ramli-TTB310.2185	K00228
Ramli-TTB310.2907	K00133
Ramli-TTB310.3738	K02954
Ramli-TTB310.3330
Ramli-TTB310.1800	K02967
Ramli-TTB310.2045	K03424
Ramli-TTB310.1063
Ramli-TTB310.548	K06941
Ramli-TTB310.1124
Ramli-TTB310.3279	K11753
Ramli-TTB310.3211	K06131
Ramli-TTB310.3897	K00134
Ramli-TTB310.2584	K03686
Ramli-TTB310.3825	K11712
Ramli-TTB310.2482	K03564
Ramli-TTB310.1099	K01940
Ramli-TTB310.3352	K01075
Ramli-TTB310.577	K01878
Ramli-TTB310.1894	K00832
Ramli-TTB310.3596	K22003
Ramli-TTB310.1843
Ramli-TTB310.3429	K03705
Ramli-TTB310.2539
Ramli-TTB310.2535	K00090
Ramli-TTB310.3125	K01875
Ramli-TTB310.2933	K03596
Ramli-TTB310.1705
Ramli-TTB310.2006	K01255
Ramli-TTB310.1330	K02335
Ramli-TTB310.2583	K04043
Ramli-TTB310.1818	K03624
Ramli-TTB310.2844	K01919
Ramli-TTB310.1382	K02020
Ramli-TTB310.3767	K06991
Ramli-TTB310.3833
Ramli-TTB310.1784	K01770
Ramli-TTB310.3235	K01873
Ramli-TTB310.998	K03586
Ramli-TTB310.3155
Ramli-TTB310.2114	K02046
Ramli-TTB310.3221	K03690
Ramli-TTB310.838
Ramli-TTB310.1672	K13292
Ramli-TTB310.3912	K04744
Ramli-TTB310.1562	K06911
Ramli-TTB310.1081
Ramli-TTB310.3725	K03040
Ramli-TTB310.3274	K11175
Ramli-TTB310.1575	K00794
Ramli-TTB310.401	K02435
Ramli-TTB310.2746	K02303
Ramli-TTB310.2787
Ramli-TTB310.576	K03820
Ramli-TTB310.2181	K06287
Ramli-TTB310.1634	K03544
Ramli-TTB310.750
Ramli-TTB310.1287
Ramli-TTB310.37	K03609
Ramli-TTB310.1255	K02884
Ramli-TTB310.1353
Ramli-TTB310.1415	K04517
Ramli-TTB310.1006	K01924
Ramli-TTB310.1386
Ramli-TTB310.2930	K03685
Ramli-TTB310.2490	K14393
Ramli-TTB310.88	K00102
Ramli-TTB310.700	K03701
Ramli-TTB310.1945
Ramli-TTB310.708	K02837
Ramli-TTB310.355
Ramli-TTB310.2649	K07287
Ramli-TTB310.152	K03320
Ramli-TTB310.862	K01523
Ramli-TTB310.1322	K03657
Ramli-TTB310.1335	K16267
Ramli-TTB310.2597	K03924
Ramli-TTB310.754
Ramli-TTB310.44	K06131
Ramli-TTB310.1570	K03560
Ramli-TTB310.585
Ramli-TTB310.3779
Ramli-TTB310.160	K11472
Ramli-TTB310.740	K06217
Ramli-TTB310.1257	K02227
Ramli-TTB310.872	K03282
Ramli-TTB310.851
Ramli-TTB310.1208
Ramli-TTB310.2578
Ramli-TTB310.367	K09158
Ramli-TTB310.1688
Ramli-TTB310.3529	K02659
Ramli-TTB310.1429	K17226
Ramli-TTB310.3657	K02453
Ramli-TTB310.1416	K14170
Ramli-TTB310.3889	K03775
Ramli-TTB310.246	K00147
Ramli-TTB310.3761
Ramli-TTB310.3827	K11206
Ramli-TTB310.2682	K03572
Ramli-TTB310.3710	K01783
Ramli-TTB310.2429
Ramli-TTB310.3511
Ramli-TTB310.2719	K00335
Ramli-TTB310.3652	K02459
Ramli-TTB310.818
Ramli-TTB310.3769
Ramli-TTB310.602
Ramli-TTB310.898
Ramli-TTB310.3445	K02034
Ramli-TTB310.12	K02342
Ramli-TTB310.7
Ramli-TTB310.2873	K03980
