gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2727791560	555	1	540	0.0e+00	781.6	TIGR00337	CTP synthase
2727791561	285	12	275	5.5e-127	408.3	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2727791563	427	4	426	0.0e+00	676	TIGR01060	phosphopyruvate hydratase
2727791565	204	17	200	8.5e-27	80.3	TIGR01528	nicotinamide mononucleotide transporter PnuC
2727791570	308	2	304	9.1e-66	208.1	TIGR00745	2-dehydropantoate 2-reductase
2727791571	273	34	273	1.7e-104	334.4	TIGR03028	polysaccharide export protein EpsE
2727791573	136	15	131	2.3e-25	75.2	TIGR00369	uncharacterized domain 1
2727791576	306	19	306	9.2e-113	362.3	TIGR02225	tyrosine recombinase XerD
2727791579	315	1	304	3.1e-123	397	TIGR00276	epoxyqueuosine reductase
2727791580	178	33	170	3.7e-36	110.1	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2727791587	629	14	315	1.4e-92	296.7	TIGR00585	DNA mismatch repair protein MutL
2727791588	307	4	291	3.2e-87	278.4	TIGR00174	tRNA dimethylallyltransferase
2727791597	518	18	502	0.0e+00	524.9	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2727791598	442	23	362	1.1e-118	383	TIGR00998	efflux pump membrane protein (multidrug resistance protein A)
2727791599	485	14	470	0.0e+00	426.1	TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
2727791602	593	10	591	0.0e+00	777.9	TIGR02204	ABC transporter, permease/ATP-binding protein
2727791606	495	7	482	0.0e+00	426.3	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
2727791607	492	4	485	0.0e+00	613.9	TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M
2727791608	694	8	689	0.0e+00	812.6	TIGR01974	proton-translocating NADH-quinone oxidoreductase, chain L
2727791611	172	29	150	1.6e-49	152.7	TIGR01971	NADH-quinone oxidoreductase, chain I
2727791613	712	4	622	0.0e+00	679.5	TIGR01973	NADH-quinone oxidoreductase, chain G
2727791614	442	27	435	0.0e+00	641.7	TIGR01959	NADH-quinone oxidoreductase, F subunit
2727791615	163	9	157	3.9e-59	185.2	TIGR01958	NADH-quinone oxidoreductase, E subunit
2727791616	417	5	417	0.0e+00	616	TIGR01962	NADH dehydrogenase I, D subunit
2727791617	204	35	165	2.8e-45	140	TIGR01961	NADH (or F420H2) dehydrogenase, subunit C
2727791618	159	10	153	7.9e-81	255.2	TIGR01957	NADH-quinone oxidoreductase, B subunit
2727791621	134	5	77	6.1e-30	89.4	TIGR00810	protein translocase, SecG subunit
2727791622	251	6	241	4.4e-68	215.5	TIGR00419	triosephosphate isomerase
2727791623	328	1	328	0.0e+00	473.5	TIGR02824	putative NAD(P)H quinone oxidoreductase, PIG3 family
2727791624	766	12	694	0.0e+00	1057.9	TIGR03591	polyribonucleotide nucleotidyltransferase
2727791625	87	2	87	5.5e-40	121.9	TIGR00952	ribosomal protein S15, bacterial/organelle
2727791629	315	20	184	3.7e-33	101.7	TIGR00231	small GTP-binding protein domain
2727791629	315	23	297	3.5e-85	272.6	TIGR00436	GTP-binding protein Era
2727791630	257	10	168	1.4e-18	53.2	TIGR00613	DNA repair protein RecO
2727791631	250	6	247	2.1e-63	200.1	TIGR00559	pyridoxine 5'-phosphate synthase
2727791632	133	1	130	2.3e-25	76.3	TIGR00556	phosphopantetheine--protein transferase domain
2727791632	133	1	132	2.0e-31	96	TIGR00516	holo-[acyl-carrier-protein] synthase
2727791637	84	2	81	3.2e-29	87	TIGR00002	ribosomal protein S16
2727791638	185	12	185	3.8e-47	145.9	TIGR02273	16S rRNA processing protein RimM
2727791639	253	1	237	1.3e-85	272.4	TIGR00088	tRNA (guanine-N1)-methyltransferase
2727791640	129	1	116	1.4e-52	162.8	TIGR01024	ribosomal protein L19, bacterial type
2727791646	192	85	186	3.7e-28	84.9	TIGR00413	rare lipoprotein A
2727791649	492	59	489	0.0e+00	493.7	TIGR02037	periplasmic serine protease, Do/DeqQ family
2727791653	136	7	124	3.4e-17	49.1	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2727791654	434	22	430	5.1e-103	330.9	TIGR00786	TRAP transporter, DctM subunit
2727791661	797	44	796	0.0e+00	1155.7	TIGR02965	xanthine dehydrogenase, molybdopterin binding subunit
2727791662	485	6	467	0.0e+00	582.9	TIGR02963	xanthine dehydrogenase, small subunit
2727791669	347	20	339	6.0e-120	386.1	TIGR01430	adenosine deaminase
2727791671	431	17	425	0.0e+00	483.6	TIGR02967	guanine deaminase
2727791672	188	2	188	1.1e-53	167.7	TIGR02274	deoxycytidine triphosphate deaminase
2727791675	567	21	565	0.0e+00	429.6	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2727791679	303	8	301	0.0e+00	449.3	TIGR01138	cysteine synthase B
2727791679	303	9	301	4.4e-118	380.9	TIGR01136	cysteine synthase
2727791682	296	7	271	5.1e-113	362.9	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2727791684	944	13	927	0.0e+00	1109.1	TIGR00422	valyl-tRNA synthetase
2727791699	252	29	251	8.0e-81	256.6	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2727791702	521	4	445	0.0e+00	549.8	TIGR01982	2-polyprenylphenol 6-hydroxylase
2727791703	500	30	431	2.9e-57	180.5	TIGR00813	transporter, SSS family
2727791705	477	4	476	0.0e+00	520.9	TIGR01064	pyruvate kinase
2727791706	354	1	329	2.8e-103	332.2	TIGR00167	ketose-bisphosphate aldolase
2727791706	354	3	349	0.0e+00	594.7	TIGR01521	fructose-bisphosphate aldolase, class II, Calvin cycle subtype
2727791707	301	1	301	2.0e-80	256.2	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
2727791709	296	4	106	1.2e-35	108	TIGR01068	thioredoxin
2727791710	164	6	160	1.5e-63	199	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
2727791711	392	16	379	1.5e-111	359.1	TIGR01161	phosphoribosylaminoimidazole carboxylase, PurK protein
2727791712	331	4	209	5.0e-52	162.1	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2727791715	473	59	452	5.3e-51	159.5	TIGR00666	D-alanyl-D-alanine carboxypeptidase, serine-type, PBP4 family
2727791716	236	11	218	3.5e-60	189.6	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2727791717	154	19	150	2.3e-39	120.7	TIGR01575	ribosomal-protein-alanine acetyltransferase
2727791718	294	112	282	1.9e-62	196.1	TIGR00758	uracil-DNA glycosylase, family 4
2727791720	500	60	471	0.0e+00	494.4	TIGR00387	glycolate oxidase, subunit GlcD
2727791722	281	4	280	1.5e-106	342	TIGR00655	formyltetrahydrofolate deformylase
2727791733	217	8	106	2.6e-33	100.8	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2727791734	223	13	111	7.2e-34	102.5	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2727791739	351	9	172	1.4e-32	98.7	TIGR03082	membrane protein AbrB duplication
2727791744	598	7	597	0.0e+00	548.7	TIGR00181	oligoendopeptidase F
2727791745	467	3	454	0.0e+00	572.6	TIGR02400	alpha,alpha-trehalose-phosphate synthase [UDP-forming]
2727791747	247	12	206	3.1e-20	60.2	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2727791747	247	8	236	1.8e-44	139.5	TIGR00685	trehalose-phosphatase
2727791754	650	461	590	5.3e-25	73.8	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2727791756	386	4	385	0.0e+00	487.5	TIGR00449	tRNA-guanine family transglycosylase
2727791756	386	4	385	0.0e+00	517	TIGR00430	tRNA-guanine transglycosylase
2727791757	344	3	339	6.6e-126	405.9	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2727791758	687	17	659	0.0e+00	676.7	TIGR00643	ATP-dependent DNA helicase RecG
2727791760	304	7	295	1.8e-67	213.9	TIGR01413	Dyp-type peroxidase family
2727791761	287	7	285	4.3e-95	304.4	TIGR01474	4-hydroxybenzoate polyprenyl transferase, proteobacterial
2727791762	258	1	252	2.6e-74	236.2	TIGR00112	pyrroline-5-carboxylate reductase
2727791764	122	1	122	1.6e-59	185.3	TIGR01067	ribosomal protein L14, bacterial/organelle
2727791765	105	1	102	1.4e-37	114.6	TIGR01079	ribosomal protein L24, bacterial/organelle
2727791769	177	2	176	5.8e-77	243.4	TIGR03654	ribosomal protein L6, bacterial type
2727791770	121	4	121	1.7e-36	111.3	TIGR00060	ribosomal protein L18, bacterial type
2727791771	173	14	169	2.3e-68	215.1	TIGR01021	ribosomal protein S5, bacterial/organelle type
2727791772	62	9	62	2.6e-27	80.6	TIGR01308	ribosomal protein L30, bacterial/organelle
2727791773	143	2	143	2.5e-50	156.2	TIGR01071	ribosomal protein L15, bacterial/organelle
2727791774	439	18	424	0.0e+00	435.8	TIGR00967	preprotein translocase, SecY subunit
2727791775	72	3	71	3.1e-40	122.3	TIGR00008	translation initiation factor IF-1
2727791776	37	1	37	8.7e-25	72.9	TIGR01022	ribosomal protein L36, bacterial type
2727791777	121	3	114	1.4e-56	176	TIGR03631	ribosomal protein uS13, bacterial form
2727791778	134	15	131	2.8e-58	181.7	TIGR03632	ribosomal protein uS11, bacterial form
2727791779	207	3	207	1.7e-84	268.6	TIGR01017	ribosomal protein S4, bacterial/organelle type
2727791780	329	20	317	9.6e-113	362.2	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2727791781	131	6	117	1.6e-48	149.9	TIGR00059	ribosomal protein L17
2727791783	73	10	73	1.2e-16	47.2	TIGR02450	tryptophan-rich conserved hypothetical protein
2727791792	678	1	466	0.0e+00	556.5	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2727791803	371	7	34	1.4e-08	21.1	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2727791805	576	68	493	8.5e-65	206.3	TIGR00813	transporter, SSS family
2727791807	1902	5	970	0.0e+00	919.8	TIGR00630	excinuclease ABC, A subunit
2727791808	296	47	255	1.6e-21	63.4	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2727791809	545	12	181	6.6e-27	81.9	TIGR00231	small GTP-binding protein domain
2727791809	545	3	536	0.0e+00	653.7	TIGR00503	peptide chain release factor 3
2727791809	545	5	487	9.3e-71	226.3	TIGR00484	translation elongation factor EF-G
2727791810	368	2	292	8.2e-71	226.4	TIGR02776	DNA ligase D
2727791810	368	20	265	4.5e-71	226.4	TIGR02778	DNA ligase D, polymerase domain
2727791812	475	11	467	0.0e+00	608.2	TIGR00936	adenosylhomocysteinase
2727791813	246	2	238	4.6e-54	169.2	TIGR00478	TlyA family rRNA methyltransferase/putative hemolysin
2727791814	287	17	286	8.8e-97	309.7	TIGR00676	5,10-methylenetetrahydrofolate reductase, prokaryotic form
2727791816	360	5	358	0.0e+00	426.4	TIGR02160	phenylacetate-CoA oxygenase/reductase, PaaK subunit
2727791817	165	15	165	7.8e-60	187.5	TIGR02159	phenylacetate-CoA oxygenase, PaaJ subunit
2727791818	261	12	261	2.0e-87	279	TIGR02158	phenylacetate-CoA oxygenase, PaaI subunit
2727791819	97	8	97	5.4e-46	140.9	TIGR02157	phenylacetate-CoA oxygenase, PaaH subunit
2727791820	338	33	321	0.0e+00	542.1	TIGR02156	phenylacetate-CoA oxygenase, PaaG subunit
2727791824	142	2	142	1.1e-63	199.3	TIGR01066	ribosomal protein L13, bacterial type
2727791828	121	16	121	3.1e-42	129.3	TIGR00049	Iron-sulfur cluster assembly accessory protein
2727791831	410	13	410	1.3e-121	392.4	TIGR00234	tyrosyl-tRNA synthetase
2727791832	304	13	292	2.4e-64	203.3	TIGR01297	cation diffusion facilitator family transporter
2727791833	146	1	146	5.2e-51	159.1	TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase
2727791834	172	64	167	2.2e-29	88	TIGR00043	rRNA maturation RNase YbeY
2727791836	191	1	191	1.2e-58	183.8	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2727791837	351	36	340	0.0e+00	482.1	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2727791844	2636	296	336	7.7e-04	6.7	TIGR01731	adhesin HecA family 20-residue repeat (two copies)
2727791844	2636	68	165	2.0e-20	59.7	TIGR01901	filamentous hemagglutinin family N-terminal domain
2727791845	122	6	121	1.0e-17	51.6	TIGR00526	FolB domain
2727791845	122	7	117	1.4e-18	54.6	TIGR00525	dihydroneopterin aldolase
2727791853	195	7	187	4.8e-36	110.4	TIGR02727	5,10-methenyltetrahydrofolate synthetase
2727791859	466	4	464	0.0e+00	582.8	TIGR01173	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2727791861	616	2	616	0.0e+00	785.7	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2727791872	295	6	291	1.2e-112	361.4	TIGR00674	4-hydroxy-tetrahydrodipicolinate synthase
2727791876	658	9	654	0.0e+00	697	TIGR01055	DNA topoisomerase IV, B subunit, proteobacterial
2727791879	776	17	775	0.0e+00	723	TIGR01062	DNA topoisomerase IV, A subunit, proteobacterial
2727791883	394	7	392	0.0e+00	463.9	TIGR01930	acetyl-CoA acetyltransferases
2727791884	508	11	507	0.0e+00	646.5	TIGR00499	lysyl-tRNA synthetase, eukaryotic and non-spirochete bacterial
2727791887	318	1	312	3.9e-92	294.7	TIGR00460	methionyl-tRNA formyltransferase
2727791889	170	3	162	1.2e-59	186.6	TIGR00079	peptide deformylase
2727791891	381	80	306	6.8e-78	246.9	TIGR00732	DNA protecting protein DprA
2727791894	318	38	283	1.1e-76	244.8	TIGR00966	protein-export membrane protein SecF
2727791894	318	61	280	6.3e-52	163.5	TIGR00916	protein-export membrane protein, SecD/SecF family
2727791895	631	128	599	0.0e+00	471.7	TIGR01129	protein-export membrane protein SecD
2727791895	631	358	592	2.9e-74	236.6	TIGR00916	protein-export membrane protein, SecD/SecF family
2727791896	108	20	103	1.3e-31	94.8	TIGR00739	preprotein translocase, YajC subunit
2727791913	112	2	75	1.5e-21	62.4	TIGR02953	pentapeptide MXKDX repeat protein
2727791916	437	1	429	0.0e+00	538.6	TIGR00414	seryl-tRNA synthetase
2727791920	309	2	282	5.9e-104	333.2	TIGR00216	(E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate reductase (IPP and DMAPP forming)
2727791922	225	11	225	2.8e-72	229	TIGR00608	DNA repair protein radc
2727791926	279	31	270	7.0e-43	132.7	TIGR00129	formate dehydrogenase family accessory protein FdhD
2727791928	395	169	375	7.0e-51	159.1	TIGR01583	formate dehydrogenase, gamma subunit
2727791932	70	1	68	2.3e-13	37.5	TIGR02811	formate dehydrogenase region TAT target
2727791932	70	8	40	1.9e-07	18.6	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2727791937	947	236	930	0.0e+00	713.8	TIGR01591	formate dehydrogenase, alpha subunit, archaeal-type
2727791941	324	152	324	1.5e-34	105.2	TIGR00093	pseudouridine synthase
2727791956	406	4	405	0.0e+00	449.2	TIGR02120	type II secretion system protein F
2727791961	443	4	436	0.0e+00	484.7	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2727791961	443	4	439	0.0e+00	583.3	TIGR01574	tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB
2727791966	749	242	369	2.7e-17	49.3	TIGR00229	PAS domain S-box
2727791971	459	14	458	0.0e+00	703.1	TIGR01358	3-deoxy-7-phosphoheptulonate synthase, class II
2727791974	420	26	405	5.4e-102	327.6	TIGR01891	amidohydrolase
2727791978	265	6	265	1.3e-100	322.2	TIGR02280	phenylacetate degradation probable enoyl-CoA hydratase paaB
2727791979	142	21	134	1.4e-23	70.4	TIGR00369	uncharacterized domain 1
2727791979	142	22	135	6.5e-47	145.6	TIGR02286	phenylacetic acid degradation protein PaaD
2727791980	431	10	429	0.0e+00	710.3	TIGR02155	phenylacetate-CoA ligase
2727791985	303	7	301	1.1e-106	342.1	TIGR00212	hydroxymethylbilane synthase
2727791988	417	2	414	2.2e-79	252.9	TIGR00540	heme biosynthesis-associated TPR protein
2727791995	827	128	799	1.2e-91	294.8	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2727791995	827	254	463	3.4e-22	66.6	TIGR00360	ComEC/Rec2-related protein
2727791998	368	60	361	3.5e-98	314.3	TIGR02282	lytic murein transglycosylase B
2727792013	847	42	166	4.9e-09	22.6	TIGR00229	PAS domain S-box
2727792015	612	17	314	2.9e-114	367.2	TIGR03814	glutaminase A
2727792017	384	7	360	0.0e+00	459.2	TIGR02349	chaperone protein DnaJ
2727792018	649	3	605	0.0e+00	961.4	TIGR02350	chaperone protein DnaK
2727792032	234	1	234	4.8e-63	198.9	TIGR00035	aspartate racemase
2727792033	273	1	273	1.2e-82	264	TIGR00018	pantoate--beta-alanine ligase
2727792033	273	20	83	4.6e-11	30	TIGR00125	cytidyltransferase-like domain
2727792034	267	5	267	5.8e-99	316.9	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
2727792048	300	147	262	2.7e-12	33	TIGR02271	conserved domain
2727792050	626	7	124	4.9e-20	58.1	TIGR00229	PAS domain S-box
2727792051	786	207	291	1.9e-09	23.9	TIGR00229	PAS domain S-box
2727792060	200	2	198	1.6e-103	330.9	TIGR01755	NAD(P)H:quinone oxidoreductase, type IV
2727792068	994	3	696	0.0e+00	544.5	TIGR01056	DNA topoisomerase III, bacteria and conjugative plasmid
2727792070	186	37	180	9.2e-45	138.1	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2727792071	683	1	679	0.0e+00	431.1	TIGR00484	translation elongation factor EF-G
2727792075	333	4	325	0.0e+00	443.2	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2727792076	675	5	674	0.0e+00	913.6	TIGR00232	transketolase, bacterial and yeast
2727792088	145	13	128	1.9e-15	43.1	TIGR00374	conserved hypothetical protein
2727792097	185	2	182	5.9e-87	276.1	TIGR01221	dTDP-4-dehydrorhamnose 3,5-epimerase
2727792098	282	1	276	0.0e+00	496.7	TIGR01207	glucose-1-phosphate thymidylyltransferase, short form
2727792102	683	542	683	7.7e-43	132.8	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2727792102	683	6	541	0.0e+00	498.7	TIGR00398	methionine--tRNA ligase
2727792105	527	5	514	0.0e+00	633.9	TIGR00551	L-aspartate oxidase
2727792108	550	9	550	5.4e-104	334.5	TIGR00815	high affinity sulphate transporter 1
2727792110	373	38	354	4.1e-109	350.5	TIGR00550	quinolinate synthetase complex, A subunit
2727792111	288	17	282	2.6e-93	298.1	TIGR00078	nicotinate-nucleotide pyrophosphorylase
2727792115	151	3	142	8.3e-50	154.6	TIGR00809	protein-export chaperone SecB
2727792116	85	4	83	1.3e-37	114.2	TIGR02181	Glutaredoxin, GrxC family
2727792118	256	11	255	4.1e-121	389	TIGR01258	phosphoglycerate mutase, BPG-dependent, family 1
2727792119	478	52	398	9.8e-102	326.4	TIGR00225	C-terminal peptidase (prc)
2727792131	823	10	820	0.0e+00	1088.6	TIGR04121	DEXH box helicase, DNA ligase-associated
2727792137	241	57	239	1.6e-47	147.4	TIGR00063	GTP cyclohydrolase I
2727792138	568	2	563	0.0e+00	668.1	TIGR04120	DNA ligase, ATP-dependent, PP_1105 family
2727792139	343	6	329	0.0e+00	490.5	TIGR04122	putative exonuclease, DNA ligase-associated
2727792143	233	7	202	3.5e-64	204	TIGR01428	2-haloalkanoic acid dehalogenase, type II
2727792143	233	9	188	5.0e-33	102.3	TIGR01493	Haloacid dehalogenase superfamily, subfamily IA, variant 2 with 3rd motif like haloacid dehalogenase
2727792163	313	80	245	6.8e-19	54.9	TIGR01444	methyltransferase, FkbM family
2727792167	503	35	501	0.0e+00	673.7	TIGR02533	type II secretion system protein E
2727792168	550	2	547	0.0e+00	476.3	TIGR00634	DNA repair protein RecN
2727792170	336	3	331	1.5e-96	309.8	TIGR00331	heat shock gene repressor HrcA
2727792176	338	31	329	9.1e-122	391.9	TIGR00433	biotin synthase
2727792177	81	5	45	3.6e-09	22.1	TIGR01552	prevent-host-death family protein
2727792191	387	42	269	1.1e-60	190.7	TIGR02866	cytochrome c oxidase, subunit II
2727792192	548	28	537	0.0e+00	697	TIGR02891	cytochrome c oxidase, subunit I
2727792201	304	19	300	3.9e-96	308.1	TIGR01473	protoheme IX farnesyltransferase
2727792204	580	414	577	1.4e-13	37	TIGR00254	diguanylate cyclase (GGDEF) domain
2727792205	310	25	308	3.7e-122	394.1	TIGR02392	alternative sigma factor RpoH
2727792205	310	59	306	1.0e-35	109.9	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727792207	354	12	322	0.0e+00	425.3	TIGR00476	selenium donor protein
2727792208	321	1	317	0.0e+00	424.3	TIGR04348	putative glycosyltransferase, TIGR04348 family
2727792209	407	22	398	5.4e-81	259.9	TIGR03440	ergothioneine biosynthesis protein EgtB
2727792209	407	350	399	8.1e-29	86.8	TIGR04373	EgtB-related enzyme signature domain
2727792210	293	35	293	8.1e-125	402.5	TIGR04553	putative selenate ABC transporter periplasmic binding protein
2727792210	293	7	252	2.9e-71	226.9	TIGR01098	phosphate/phosphite/phosphonate ABC transporter, periplasmic binding protein
2727792212	275	12	275	7.6e-62	195	TIGR01097	phosphonate ABC transporter, permease protein PhnE
2727792213	269	14	268	7.4e-77	244.2	TIGR01097	phosphonate ABC transporter, permease protein PhnE
2727792214	393	122	392	6.6e-102	326.5	TIGR00064	signal recognition particle-docking protein FtsY
2727792221	368	2	348	4.6e-107	343.7	TIGR04407	LPS export ABC transporter permease LptF
2727792222	368	3	364	1.3e-105	338.8	TIGR04408	LPS export ABC transporter permease LptG
2727792227	1289	1	951	0.0e+00	1323.3	TIGR01967	RNA helicase HrpA
2727792228	450	9	448	0.0e+00	614.3	TIGR01890	amino-acid N-acetyltransferase
2727792231	369	3	243	8.2e-126	404.3	TIGR00968	sulfate ABC transporter, ATP-binding protein
2727792232	296	18	278	0.0e+00	432.4	TIGR02140	sulfate ABC transporter, permease protein CysW
2727792232	296	2	275	5.1e-105	337.8	TIGR00969	sulfate ABC transporter, permease protein
2727792233	296	21	288	7.4e-99	317.6	TIGR00969	sulfate ABC transporter, permease protein
2727792233	296	28	292	5.0e-127	409.9	TIGR02139	sulfate ABC transporter, permease protein CysT
2727792234	331	12	327	2.8e-122	393.8	TIGR00971	sulfate/thiosulfate-binding protein
2727792235	252	5	252	2.3e-94	301.3	TIGR02431	beta-ketoadipate pathway transcriptional regulators, PcaR/PcaU/PobR family
2727792236	390	1	390	0.0e+00	656.6	TIGR02360	4-hydroxybenzoate 3-monooxygenase
2727792240	337	6	268	1.1e-93	299.4	TIGR02772	Ku protein, prokaryotic
2727792246	767	33	676	0.0e+00	845.5	TIGR03904	uncharacterized radical SAM protein YgiQ
2727792250	265	1	256	2.1e-73	234	TIGR00195	exodeoxyribonuclease III
2727792250	265	1	257	8.4e-73	232	TIGR00633	exodeoxyribonuclease III (xth)
2727792261	401	6	399	0.0e+00	431.4	TIGR01930	acetyl-CoA acetyltransferases
2727792266	244	3	243	7.9e-74	234.1	TIGR00186	rRNA methylase, putative, group 3
2727792269	352	17	327	9.1e-112	359.4	TIGR03167	tRNA 2-selenouridine synthase
2727792271	393	6	392	3.4e-96	308.2	TIGR01324	cystathionine beta-lyase, bacterial
2727792273	443	10	441	0.0e+00	552.6	TIGR00184	adenylosuccinate synthase
2727792274	388	11	319	6.6e-88	280.8	TIGR00443	ATP phosphoribosyltransferase, regulatory subunit
2727792276	303	156	289	2.8e-44	137.2	TIGR01932	HflC protein
2727792277	439	110	385	1.5e-92	295.7	TIGR01933	HflK protein
2727792278	389	12	370	0.0e+00	463.1	TIGR03156	GTP-binding protein HflX
2727792278	389	198	367	3.8e-15	43.1	TIGR00231	small GTP-binding protein domain
2727792279	89	13	72	4.7e-32	96	TIGR02383	RNA chaperone Hfq
2727792280	444	1	157	7.7e-25	75.2	TIGR00231	small GTP-binding protein domain
2727792280	444	1	430	0.0e+00	565.4	TIGR03594	ribosome-associated GTPase EngA
2727792281	376	2	374	2.1e-111	358.2	TIGR03300	outer membrane assembly lipoprotein YfgL
2727792283	427	6	414	0.0e+00	473	TIGR00442	histidyl-tRNA synthetase
2727792284	423	16	409	6.5e-120	386.5	TIGR00612	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
2727792286	274	20	259	7.7e-62	194.9	TIGR02521	type IV pilus biogenesis/stability protein PilW
2727792287	392	6	367	0.0e+00	430.8	TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
2727792289	493	193	354	2.2e-54	169.7	TIGR00093	pseudouridine synthase
2727792290	241	6	186	1.1e-35	109	TIGR00281	segregation and condensation protein B
2727792291	344	40	329	3.1e-84	268.7	TIGR00005	pseudouridine synthase, RluA family
2727792292	267	7	252	3.4e-87	277.9	TIGR03302	outer membrane assembly lipoprotein YfiO
2727792298	475	4	475	0.0e+00	536.1	TIGR01350	dihydrolipoamide dehydrogenase
2727792299	420	4	420	0.0e+00	546.8	TIGR01347	2-oxoglutarate dehydrogenase complex dihydrolipoamide succinyltransferase (E2 component)
2727792300	954	16	944	0.0e+00	1198.7	TIGR00239	2-oxoglutarate dehydrogenase, E1 component
2727792302	631	2	631	0.0e+00	1089	TIGR02316	propionate--CoA ligase
2727792308	598	125	592	0.0e+00	482.4	TIGR01350	dihydrolipoamide dehydrogenase
2727792310	555	104	555	0.0e+00	638.4	TIGR01348	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase, long form
2727792311	901	11	901	0.0e+00	1431.8	TIGR00759	pyruvate dehydrogenase E1 component, homodimeric type
2727792312	845	325	453	3.1e-29	87.8	TIGR00229	PAS domain S-box
2727792317	223	6	219	6.2e-69	217.7	TIGR00021	ribose 5-phosphate isomerase
2727792318	348	6	347	4.5e-124	399.7	TIGR01036	dihydroorotate dehydrogenase, subfamily 2
2727792325	355	1	353	0.0e+00	552.9	TIGR02089	tartrate dehydrogenase
2727792327	716	7	38	7.4e-09	22.1	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2727792333	237	2	212	1.4e-63	201.3	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2727792333	237	2	231	8.4e-92	294	TIGR01406	DNA polymerase III, epsilon subunit, Proteobacterial
2727792335	112	2	111	2.5e-57	178	TIGR02007	ferredoxin, 2Fe-2S type, ISC system
2727792336	619	21	618	0.0e+00	898.5	TIGR01991	Fe-S protein assembly chaperone HscA
2727792337	172	17	170	6.0e-31	93.8	TIGR00714	Fe-S protein assembly co-chaperone HscB
2727792338	107	3	107	1.5e-56	176.8	TIGR02011	iron-sulfur cluster assembly protein IscA
2727792338	107	3	107	6.3e-40	123.4	TIGR00049	Iron-sulfur cluster assembly accessory protein
2727792339	128	3	127	6.7e-71	222.4	TIGR01999	FeS cluster assembly scaffold IscU
2727792340	404	3	404	0.0e+00	733.4	TIGR02006	cysteine desulfurase IscS
2727792340	404	7	386	0.0e+00	472	TIGR03402	cysteine desulfurase NifS
2727792341	178	1	132	1.7e-47	147.7	TIGR00738	Rrf2 family protein
2727792341	178	1	136	1.3e-67	212.8	TIGR02010	iron-sulfur cluster assembly transcription factor IscR
2727792342	699	22	678	0.0e+00	1061.9	TIGR00631	excinuclease ABC, B subunit
2727792345	457	2	419	0.0e+00	567.7	TIGR01849	polyhydroxyalkanoate depolymerase, intracellular
2727792346	219	2	157	7.6e-59	184.5	TIGR01944	electron transport complex, RnfABCDGE type, B subunit
