gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2727791442	68	62.12	3	68	7	72	3.0e-21	90.7	KO:K03154	sulfur carrier protein		Yes
2727791443	258	77.99	1	258	1	259	0.0e+00	470	KO:K03149	thiazole synthase [EC:2.8.1.10]	EC:2.8.1.10	Yes
2727791444	534	56.32	7	513	9	524	0.0e+00	577	KO:K14153	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	EC:2.5.1.3	Yes
2727791444	534	56.32	7	513	9	524	0.0e+00	577	KO:K14153	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	EC:2.7.1.49	Yes
2727791444	534	56.32	7	513	9	524	0.0e+00	577	KO:K14153	hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	EC:2.7.4.7	Yes
2727791446	417	79.86	1	417	1	414	0.0e+00	738	KO:K07258	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	Yes
2727791453	476	75.56	27	476	25	474	0.0e+00	805	KO:K03606	putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase		Yes
2727791455	301	62.27	29	301	12	283	9.6e-118	388	KO:K01991	polysaccharide export outer membrane protein		Yes
2727791457	307	50.53	21	300	6	286	1.1e-84	294	KO:K08252	receptor protein-tyrosine kinase [EC:2.7.10.1]	EC:2.7.10.1	Yes
2727791458	255	55.23	4	241	6	241	2.5e-80	277	KO:K00754			Yes
2727791459	336	74.7	1	336	1	336	0.0e+00	588	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	Yes
2727791477	412	82.64	4	412	5	412	0.0e+00	787	KO:K00166	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]	EC:1.2.4.4	Yes
2727791478	357	86.8	16	356	13	352	0.0e+00	711	KO:K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]	EC:1.2.4.4	Yes
2727791479	466	65.02	1	466	1	435	0.0e+00	627	KO:K09699	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]	EC:2.3.1.168	Yes
2727791482	414	89.83	1	413	1	413	0.0e+00	850	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2727791483	149	88.59	1	149	1	149	3.0e-95	308	KO:K07738	transcriptional repressor NrdR		Yes
2727791484	189	50.9	16	180	2	166	3.3e-47	176	KO:K08084	type IV fimbrial biogenesis protein FimT		Yes
2727791485	172	48.52	6	172	18	178	4.3e-45	168	KO:K08084	type IV fimbrial biogenesis protein FimT		Yes
2727791486	1067	38.99	10	1067	10	1005	0.0e+00	693	KO:K02674	type IV pilus assembly protein PilY1		Yes
2727791488	396	40.35	16	396	8	391	1.1e-91	321	KO:K02672	type IV pilus assembly protein PilW		Yes
2727791489	190	57.67	2	189	7	189	6.7e-70	241	KO:K02671	type IV pilus assembly protein PilV		Yes
2727791490	137	67.46	1	124	1	126	2.3e-52	186	KO:K02655	type IV pilus assembly protein PilE		Yes
2727791491	369	70.84	7	369	10	375	0.0e+00	580	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2727791491	369	70.84	7	369	10	375	0.0e+00	580	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2727791492	213	77.34	1	201	18	220	4.4e-107	349	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2727791493	372	86.23	7	369	13	375	0.0e+00	722	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	Yes
2727791493	372	86.23	7	369	13	375	0.0e+00	722	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	Yes
2727791494	153	79.74	1	153	1	153	1.9e-82	273	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2727791495	168	85.53	10	168	22	180	7.6e-97	315	KO:K03625	N utilization substance protein B		Yes
2727791497	141	71.53	6	135	1	137	7.5e-66	225	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2727791498	232	86.94	1	222	1	222	0.0e+00	437	KO:K03562	biopolymer transport protein TolQ		Yes
2727791499	141	64.75	1	139	1	137	1.3e-55	196	KO:K03560	biopolymer transport protein TolR		Yes
2727791502	238	80.43	1	235	1	235	0.0e+00	453	KO:K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	EC:2.1.1.222	Yes
2727791502	238	80.43	1	235	1	235	0.0e+00	453	KO:K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	EC:2.1.1.64	Yes
2727791503	219	79.25	8	219	1	212	1.2e-122	393	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	EC:3.1.3.18	Yes
2727791509	214	73.46	5	214	6	216	1.7e-113	367	KO:K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	EC:4.1.1.44	Yes
2727791511	307	70.3	2	304	1	303	0.0e+00	493	KO:K02057	simple sugar transport system permease protein		Yes
2727791512	359	65.58	20	356	36	372	0.0e+00	500	KO:K02057	simple sugar transport system permease protein		Yes
2727791513	574	62.7	3	561	8	539	0.0e+00	718	KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	Yes
2727791514	327	80.12	7	327	4	325	0.0e+00	588	KO:K07335	basic membrane protein A and related proteins		Yes
2727791516	401	51.3	10	392	3	385	1.6e-121	407	KO:K01426	amidase [EC:3.5.1.4]	EC:3.5.1.4	Yes
2727791518	343	62.93	9	329	4	321	0.0e+00	433	KO:K07088	uncharacterized protein		Yes
2727791520	618	58.15	13	564	8	557	0.0e+00	760	KO:K00114	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	EC:1.1.2.8	Yes
2727791522	316	48.9	5	316	53	367	7.9e-107	358	KO:K02275	cytochrome c oxidase subunit II [EC:1.9.3.1]	EC:1.9.3.1	Yes
2727791523	650	70.16	8	643	29	668	0.0e+00	1090	KO:K02274	cytochrome c oxidase subunit I [EC:1.9.3.1]	EC:1.9.3.1	Yes
2727791523	650	70.16	8	643	29	668	0.0e+00	1090	KO:K15408	cytochrome c oxidase subunit I+III [EC:1.9.3.1]	EC:1.9.3.1	Yes
2727791524	203	54.26	12	199	11	198	1.2e-73	253	KO:K02276	cytochrome c oxidase subunit III [EC:1.9.3.1]	EC:1.9.3.1	Yes
2727791527	480	59.87	8	476	13	481	0.0e+00	595	KO:K07028	uncharacterized protein		Yes
2727791529	185	84.24	1	184	1	184	1.1e-110	356	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	Yes
2727791532	675	77.78	5	666	9	692	0.0e+00	1260	KO:K01907	acetoacetyl-CoA synthetase [EC:6.2.1.16]	EC:6.2.1.16	Yes
2727791536	343	63.56	1	342	1	343	0.0e+00	486	KO:K18028	2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]	EC:1.13.11.9	Yes
2727791538	418	77.43	7	418	6	417	0.0e+00	765	KO:K00257			Yes
2727791539	454	78.32	14	442	1	429	0.0e+00	782	KO:K00285	D-amino-acid dehydrogenase [EC:1.4.99.-]	EC:1.4.99.-	Yes
2727791540	303	80.53	1	303	1	303	0.0e+00	560	KO:K05596	LysR family transcriptional regulator, chromosome initiation inhibitor		Yes
2727791545	616	86.06	1	616	1	617	0.0e+00	1300	KO:K01596	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	EC:4.1.1.32	Yes
2727791548	400	82.46	1	399	4	402	0.0e+00	729	KO:K01754	threonine dehydratase [EC:4.3.1.19]	EC:4.3.1.19	Yes
2727791550	614	83.55	1	612	1	614	0.0e+00	1150	KO:K03654	ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	EC:3.6.4.12	Yes
2727791551	364	83.05	17	364	20	367	0.0e+00	675	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2727791554	375	67.56	1	373	1	371	0.0e+00	578	KO:K18850	50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47]	EC:1.14.11.47	Yes
2727791555	166	78.06	11	165	1	154	1.4e-85	283	KO:K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727791558	148	88.51	1	148	1	148	3.8e-97	314	KO:K01520	dUTP pyrophosphatase [EC:3.6.1.23]	EC:3.6.1.23	Yes
2727791559	402	79.35	1	402	4	405	0.0e+00	741	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:4.1.1.36	Yes
2727791559	402	79.35	1	402	4	405	0.0e+00	741	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:6.3.2.5	Yes
2727791560	555	86.94	1	555	1	559	0.0e+00	1140	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2727791561	285	90.18	1	285	1	285	0.0e+00	585	KO:K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	EC:2.5.1.55	Yes
2727791563	427	92.51	1	427	1	427	0.0e+00	895	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2727791564	91	76.54	10	90	2	82	6.5e-37	137	KO:K05589	cell division protein FtsB		Yes
2727791565	204	58.33	1	204	1	204	1.9e-89	298	KO:K03811	nicotinamide mononucleotide transporter		Yes
2727791567	325	82.46	1	325	1	325	0.0e+00	617	KO:K04083	molecular chaperone Hsp33		Yes
2727791570	308	42.72	1	307	1	307	7.7e-81	283	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	Yes
2727791571	273	67.34	26	273	36	283	3.2e-118	386	KO:K01991	polysaccharide export outer membrane protein		Yes
2727791576	306	81.16	16	306	5	296	0.0e+00	534	KO:K04763	integrase/recombinase XerD		Yes
2727791578	301	71.67	5	300	7	306	0.0e+00	473	KO:K07088	uncharacterized protein		Yes
2727791579	315	80.78	1	307	45	351	0.0e+00	586	KO:K18979	epoxyqueuosine reductase [EC:1.17.99.6]	EC:1.17.99.6	Yes
2727791580	178	67.46	9	177	40	206	3.8e-72	246	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
2727791581	436	71.23	1	434	3	438	0.0e+00	681	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2727791582	741	35.43	32	730	31	721	0.0e+00	461	KO:K03321	sulfate permease, SulP family		Yes
2727791583	70	70.77	6	69	5	67	2.0e-22	94.2	KO:K04062	osmotically inducible lipoprotein OsmB		Yes
2727791584	160	77.92	7	160	9	162	8.6e-86	283	KO:K18243	salicylate 5-hydroxylase small subunit [EC:1.14.13.172]	EC:1.14.13.172	Yes
2727791585	441	84.07	1	441	1	452	0.0e+00	904	KO:K18242	salicylate 5-hydroxylase large subunit [EC:1.14.13.172]	EC:1.14.13.172	Yes
2727791586	214	76.42	1	212	1	212	9.5e-128	408	KO:K03975	membrane-associated protein		Yes
2727791587	629	75.4	4	629	1	597	0.0e+00	1020	KO:K03572	DNA mismatch repair protein MutL		Yes
2727791588	307	71.9	5	302	19	324	0.0e+00	483	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
2727791589	226	79.15	5	215	2	212	1.0e-116	378	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2727791590	326	72.38	7	321	3	317	0.0e+00	532	KO:K01754	threonine dehydratase [EC:4.3.1.19]	EC:4.3.1.19	Yes
2727791592	852	70.13	1	852	1	845	0.0e+00	1260	KO:K02004	putative ABC transport system permease protein		Yes
2727791597	518	77.17	11	518	13	520	0.0e+00	928	KO:K03446	MFS transporter, DHA2 family, multidrug resistance protein		Yes
2727791598	442	76.79	7	423	11	428	0.0e+00	711	KO:K03543	membrane fusion protein, multidrug efflux system		Yes
2727791602	593	79.22	6	592	8	592	0.0e+00	1020	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2727791604	196	71.89	12	196	8	192	3.1e-99	325	KO:K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	EC:3.6.1.13	Yes
2727791606	495	77.78	1	495	1	495	0.0e+00	882	KO:K00343	NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791607	492	87.55	1	490	1	490	0.0e+00	1000	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791608	694	83.36	1	690	1	675	0.0e+00	1330	KO:K00341	NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791609	102	96.08	1	102	1	102	7.8e-64	214	KO:K00340	NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791610	218	79.09	1	218	1	218	3.5e-113	367	KO:K00339	NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791611	172	90.7	1	172	1	172	1.4e-115	369	KO:K00338	NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791612	358	88.86	1	357	1	359	0.0e+00	755	KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791613	712	81.62	11	712	1	702	0.0e+00	1330	KO:K00336	NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791614	442	92.22	1	437	1	437	0.0e+00	964	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791615	163	87.65	1	162	1	162	5.7e-105	337	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791616	417	91.85	1	417	1	417	0.0e+00	922	KO:K00333	NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791617	204	79.41	1	204	1	204	1.3e-122	392	KO:K00332	NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791618	159	98.74	1	159	1	159	3.5e-118	374	KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791619	123	86.18	1	123	1	123	6.2e-77	254	KO:K00330	NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]	EC:1.6.5.3	Yes
2727791621	134	73.88	1	134	1	129	1.7e-58	203	KO:K03075	preprotein translocase subunit SecG		Yes
2727791622	251	79.68	1	251	3	251	0.0e+00	445	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	Yes
2727791623	328	84.76	1	328	1	328	0.0e+00	638	KO:K00344	NADPH2:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	Yes
2727791624	766	89.01	1	744	1	743	0.0e+00	1480	KO:K00962	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	EC:2.7.7.8	Yes
2727791625	87	87.36	1	87	1	87	3.8e-50	175	KO:K02956	small subunit ribosomal protein S15		Yes
2727791629	315	81.27	3	315	6	320	0.0e+00	585	KO:K03595	GTPase		Yes
2727791630	257	71.37	3	257	5	252	3.8e-129	416	KO:K03584	DNA repair protein RecO (recombination protein O)		Yes
2727791631	250	78.51	4	245	6	246	0.0e+00	421	KO:K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	EC:2.6.99.2	Yes
2727791632	133	78.63	1	131	1	131	1.9e-75	250	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	EC:2.7.8.7	Yes
2727791633	354	74.29	1	354	1	352	0.0e+00	610	KO:K01207	beta-N-acetylhexosaminidase [EC:3.2.1.52]	EC:3.2.1.52	Yes
2727791636	178	78.09	1	178	1	177	8.0e-101	327	KO:K03823	phosphinothricin acetyltransferase [EC:2.3.1.183]	EC:2.3.1.183	Yes
2727791637	84	86.9	1	84	1	84	4.5e-48	168	KO:K02959	small subunit ribosomal protein S16		Yes
2727791638	185	77.6	3	185	6	188	2.7e-105	341	KO:K02860	16S rRNA processing protein RimM		Yes
2727791639	253	79.68	1	251	1	251	0.0e+00	472	KO:K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	EC:2.1.1.228	Yes
2727791640	129	93.75	1	127	1	128	5.6e-77	254	KO:K02884	large subunit ribosomal protein L19		Yes
2727791642	327	76.35	1	327	1	334	0.0e+00	559	KO:K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	EC:6.3.1.10	Yes
2727791644	243	60.92	1	238	1	238	3.1e-100	332	KO:K07090	uncharacterized protein		Yes
2727791645	440	79.21	12	439	10	437	0.0e+00	783	KO:K00050	hydroxypyruvate reductase [EC:1.1.1.81]	EC:1.1.1.81	Yes
2727791646	192	55.32	50	185	2	142	3.9e-40	156	KO:K03642	rare lipoprotein A		Yes
2727791647	219	75.34	1	219	1	219	2.3e-119	384	KO:K02483	two-component system, OmpR family, response regulator		Yes
2727791648	436	59.56	5	436	9	457	0.0e+00	534	KO:K02484	two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727791649	492	64.06	12	492	11	503	0.0e+00	675	KO:K04771	serine protease Do [EC:3.4.21.107]	EC:3.4.21.107	Yes
2727791653	136	73.13	2	135	3	136	2.7e-73	245	KO:K01075	4-hydroxybenzoyl-CoA thioesterase [EC:3.1.2.23]	EC:3.1.2.23	Yes
2727791657	552	67.34	4	544	2	527	0.0e+00	771	KO:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2727791658	716	81.03	1	716	1	717	0.0e+00	1350	KO:K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	EC:1.2.7.8	Yes
2727791661	797	82.08	1	797	1	797	0.0e+00	1520	KO:K13482	xanthine dehydrogenase large subunit [EC:1.17.1.4]	EC:1.17.1.4	Yes
2727791662	485	69.96	1	482	1	496	0.0e+00	753	KO:K13481	xanthine dehydrogenase small subunit [EC:1.17.1.4]	EC:1.17.1.4	Yes
2727791663	507	79.13	4	506	15	517	0.0e+00	894	KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	Yes
2727791664	356	87.64	1	348	1	348	0.0e+00	706	KO:K02057	simple sugar transport system permease protein		Yes
2727791665	306	84.97	1	306	1	306	0.0e+00	600	KO:K02057	simple sugar transport system permease protein		Yes
2727791666	388	77.35	1	388	1	392	0.0e+00	719	KO:K02058	simple sugar transport system substrate-binding protein		Yes
2727791667	513	68.25	4	507	5	508	0.0e+00	818	KO:K06876	deoxyribodipyrimidine photolyase-related protein		Yes
2727791669	347	81.05	5	347	9	351	0.0e+00	653	KO:K01488	adenosine deaminase [EC:3.5.4.4]	EC:3.5.4.4	Yes
2727791670	359	73.82	1	359	1	357	0.0e+00	615	KO:K02058	simple sugar transport system substrate-binding protein		Yes
2727791671	431	80.24	1	425	1	425	0.0e+00	806	KO:K01487	guanine deaminase [EC:3.5.4.3]	EC:3.5.4.3	Yes
2727791672	188	95.21	1	188	1	188	0.0e+00	432	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	Yes
2727791675	567	82.52	1	566	1	572	0.0e+00	1070	KO:K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2727791679	303	88.78	1	303	1	303	0.0e+00	622	KO:K12339	cysteine synthase B [EC:2.5.1.47]	EC:2.5.1.47	Yes
2727791682	296	75.43	7	295	6	294	0.0e+00	510	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	Yes
2727791683	330	71.73	1	329	1	329	0.0e+00	535	KO:K00058	D-3-phosphoglycerate dehydrogenase [EC:1.1.1.95]	EC:1.1.1.95	Yes
2727791684	944	77.99	1	944	1	963	0.0e+00	1750	KO:K01873	valyl-tRNA synthetase [EC:6.1.1.9]	EC:6.1.1.9	Yes
2727791686	572	73.45	1	572	1	580	0.0e+00	979	KO:K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]	EC:1.14.13.127	Yes
2727791687	204	79.7	5	201	7	203	4.0e-122	390	KO:K08234	glyoxylase I family protein		Yes
2727791691	256	70.36	3	255	2	246	2.4e-127	411	KO:K01126	glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	EC:3.1.4.46	Yes
2727791692	336	83.83	1	334	1	334	0.0e+00	647	KO:K05816	sn-glycerol 3-phosphate transport system ATP-binding protein [EC:3.6.3.20]	EC:3.6.3.20	Yes
2727791693	283	80.21	1	283	1	283	0.0e+00	526	KO:K05815	sn-glycerol 3-phosphate transport system permease protein		Yes
2727791694	293	79.52	1	293	1	293	0.0e+00	550	KO:K05814	sn-glycerol 3-phosphate transport system permease protein		Yes
2727791695	434	80.99	9	434	11	436	0.0e+00	831	KO:K05813	sn-glycerol 3-phosphate transport system substrate-binding protein		Yes
2727791699	252	81.48	10	252	1	243	0.0e+00	467	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	Yes
2727791699	252	81.48	10	252	1	243	0.0e+00	467	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	Yes
2727791701	181	64.86	1	181	1	181	7.3e-78	262	KO:K03690	ubiquinone biosynthesis protein UbiJ		Yes
2727791702	521	79.85	1	521	1	521	0.0e+00	963	KO:K03688	ubiquinone biosynthesis protein		Yes
2727791704	397	87.09	1	395	1	395	0.0e+00	773	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2727791705	477	91.37	1	475	1	475	0.0e+00	967	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2727791706	354	91.81	1	354	1	354	0.0e+00	747	KO:K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	EC:4.1.2.13	Yes
2727791707	301	83	1	300	1	300	0.0e+00	590	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2727791708	98	55.91	1	93	1	93	8.4e-35	132	KO:K09780	uncharacterized protein		Yes
2727791709	296	75.67	1	296	1	300	0.0e+00	510	KO:K05838	putative thioredoxin		Yes
2727791710	164	89.63	1	164	1	164	3.8e-101	327	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2727791711	392	78.07	11	392	2	384	0.0e+00	677	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	Yes
2727791712	331	74.24	1	330	1	330	0.0e+00	544	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2727791714	87	75.86	1	87	1	87	6.1e-46	163	KO:K15383	MtN3 and saliva related transmembrane protein		Yes
2727791715	473	68.82	25	472	22	464	0.0e+00	708	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.16.4	Yes
2727791715	473	68.82	25	472	22	464	0.0e+00	708	KO:K07259	D-alanyl-D-alanine carboxypeptidase / D-alanyl-D-alanine-endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.21.-	Yes
2727791716	236	65.95	6	236	2	232	1.8e-91	307	KO:K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB		Yes
2727791717	154	75	1	154	1	156	4.8e-81	269	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2727791718	294	60.07	1	288	1	272	8.6e-110	364	KO:K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727791720	500	91.95	29	500	4	475	0.0e+00	1000	KO:K00104	glycolate oxidase [EC:1.1.3.15]	EC:1.1.3.15	Yes
2727791722	281	85	2	281	3	282	0.0e+00	560	KO:K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	EC:3.5.1.10	Yes
2727791726	362	73.94	7	359	4	356	0.0e+00	612	KO:K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	EC:1.1.1.85	Yes
2727791728	320	71.16	3	317	7	325	0.0e+00	499	KO:K00090	gluconate 2-dehydrogenase [EC:1.1.1.215]	EC:1.1.1.215	Yes
2727791729	334	74.68	19	334	2	317	0.0e+00	540	KO:K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	EC:2.7.1.45	Yes
2727791731	253	85.89	1	248	1	248	0.0e+00	500	KO:K02028	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	EC:3.6.3.21	Yes
2727791732	264	76.21	15	261	20	267	0.0e+00	427	KO:K02030	polar amino acid transport system substrate-binding protein		Yes
2727791733	217	76.5	1	217	1	217	1.3e-121	390	KO:K02029	polar amino acid transport system permease protein		Yes
2727791734	223	82.96	1	223	1	223	1.8e-130	416	KO:K02029	polar amino acid transport system permease protein		Yes
2727791735	344	72.65	4	340	10	347	0.0e+00	523	KO:K02525	LacI family transcriptional regulator, kdg operon repressor		Yes
2727791736	444	89.86	1	444	1	444	0.0e+00	951	KO:K00822	beta-alanine--pyruvate transaminase [EC:2.6.1.18]	EC:2.6.1.18	Yes
2727791739	351	68.01	1	346	1	347	0.0e+00	523	KO:K07120	uncharacterized protein		Yes
2727791743	336	79.52	1	332	1	332	0.0e+00	639	KO:K16171	fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]	EC:3.7.1.2	Yes
2727791745	467	80.51	1	467	1	472	0.0e+00	894	KO:K00697	trehalose 6-phosphate synthase [EC:2.4.1.15]	EC:2.4.1.15	Yes
2727791747	247	67.08	1	240	3	242	2.6e-110	361	KO:K01087	trehalose 6-phosphate phosphatase [EC:3.1.3.12]	EC:3.1.3.12	Yes
2727791748	137	71.11	1	135	28	162	4.5e-71	239	KO:K06991	uncharacterized protein		Yes
2727791749	264	87.88	1	264	1	264	0.0e+00	543	KO:K01692	enoyl-CoA hydratase [EC:4.2.1.17]	EC:4.2.1.17	Yes
2727791750	179	53.24	33	171	9	147	1.2e-47	176	KO:K09796	uncharacterized protein		Yes
