gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2727791564	91	38.64	2	89	23	110	2.0e-12	63.8	COG2919	Cell division protein FtsB	117
2727791565	204	32.09	14	197	23	209	3.0e-21	94.9	COG3201	Nicotinamide riboside transporter PnuC	222
2727791566	206	26.63	3	178	11	187	2.0e-11	63.1	COG3172	Nicotinamide riboside kinase	187
2727791567	325	38.22	4	310	7	286	2.0e-62	232	COG1281	Redox-regulated molecular chaperone, HSP33 family	286
2727791568	174	53.45	1	174	2	175	5.0e-57	213	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	176
2727791569	271	55.09	1	263	3	263	2.0e-81	295	COG2833	Uncharacterized conserved protein, contains ferritin-like DUF455 domain	268
2727791570	308	33.33	1	303	1	301	8.0e-52	197	COG1893	Ketopantoate reductase	307
2727791571	273	30.22	9	227	20	239	8.0e-24	104	COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	239
2727791572	714	18.09	6	714	2	768	2.0e-17	85	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727791573	136	30.95	12	136	17	141	5.0e-16	77	COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	141
2727791574	305	25.85	13	305	5	291	3.0e-08	52.6	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2727791575	321	38.63	1	320	2	319	2.0e-54	205	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2727791576	306	53.74	16	306	7	300	9.0e-101	360	COG4974	Site-specific recombinase XerD	300
2727791577	324	34.29	7	321	5	317	2.0e-66	245	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2727791578	301	32.45	9	301	7	308	5.0e-29	121	COG0679	Predicted permease	311
2727791579	315	49.67	1	303	48	337	1.0e-80	293	COG1600	Epoxyqueuosine reductase  QueG (queuosine biosynthesis)	337
2727791580	178	45.45	36	178	7	147	1.0e-37	149	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE	149
2727791581	436	37.45	185	427	28	231	2.0e-49	190	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2727791582	741	23.18	49	576	30	551	7.0e-29	123	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2727791584	160	23.17	6	160	3	163	6.0e-27	113	COG5517	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	164
2727791585	441	22.93	15	436	2	365	1.0e-39	158	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2727791586	214	31.31	15	211	2	199	5.0e-33	134	COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	208
2727791587	629	42.97	16	628	4	638	0.0e+00	597	COG0323	DNA mismatch repair ATPase MutL	638
2727791588	307	51.33	1	299	2	300	3.0e-89	321	COG0324	tRNA A37 N6-isopentenylltransferase MiaA	308
2727791589	226	46.73	5	210	2	215	2.0e-65	241	COG1136	ABC-type lipoprotein export system, ATPase component	226
2727791590	326	45.2	7	325	6	328	1.0e-95	343	COG1171	Threonine dehydratase	347
2727791592	852	19.57	1	394	4	407	1.0e-12	69.5	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2727791594	356	36.34	2	350	17	354	2.0e-53	203	COG5621	Predicted secreted hydrolase	354
2727791597	518	27.05	11	217	5	211	5.0e-16	79.5	COG2814	Predicted arabinose efflux permease, MFS family	394
2727791598	442	42.37	15	368	4	344	6.0e-75	274	COG1566	Multidrug resistance efflux pump	352
2727791599	485	38.94	29	478	4	453	1.0e-52	201	COG1538	Outer membrane protein TolC	457
2727791600	180	37.17	51	162	14	126	1.0e-12	66.1	COG1846	DNA-binding transcriptional regulator, MarR family	126
2727791602	593	41.31	11	591	1	565	6.0e-129	454	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2727791603	143	44.53	1	135	1	137	4.0e-37	147	COG5319	Uncharacterized protein	142
2727791606	495	42.04	5	493	3	475	5.0e-86	312	COG1007	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	475
2727791607	492	49.49	3	492	5	493	0.0e+00	518	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2727791608	694	43.53	10	687	1	606	0.0e+00	507	COG1009	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	606
2727791609	102	60	3	102	2	100	2.0e-20	90.1	COG0713	NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)	100
2727791610	218	42.86	1	175	1	166	1.0e-25	109	COG0839	NADH:ubiquinone oxidoreductase subunit 6 (chain J)	166
2727791611	172	44.51	14	172	3	161	6.0e-44	170	COG1143	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	172
2727791612	358	51.04	15	350	1	327	2.0e-93	335	COG1005	NADH:ubiquinone oxidoreductase subunit 1 (chain H)	332
2727791613	712	39.41	1	707	1	669	0.0e+00	564	COG1034	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)	693
2727791614	442	59.81	19	435	5	420	0.0e+00	626	COG1894	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)	424
2727791615	163	38.12	1	160	4	160	3.0e-42	164	COG1905	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)	160
2727791616	417	57.55	1	417	9	398	0.0e+00	607	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)	398
2727791617	204	45.2	9	185	5	171	2.0e-42	165	COG0852	NADH:ubiquinone oxidoreductase 27 kD subunit (chain C)	176
2727791618	159	69.87	3	158	13	168	4.0e-76	276	COG0377	NADH:ubiquinone oxidoreductase 20 kD subunit (chhain B) or related Fe-S oxidoreductase	194
2727791619	123	52.85	1	123	3	121	2.0e-30	124	COG0838	NADH:ubiquinone oxidoreductase subunit 3 (chain A)	123
2727791621	134	43.53	4	88	1	84	2.0e-13	68.3	COG1314	Preprotein translocase subunit SecG	86
2727791622	251	54.03	4	251	3	248	8.0e-77	280	COG0149	Triosephosphate isomerase	251
2727791623	328	43.5	2	327	2	325	1.0e-73	270	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2727791624	766	64.79	4	696	2	692	0.0e+00	991	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	692
2727791625	87	55.17	1	87	3	89	1.0e-24	104	COG0184	Ribosomal protein S15P/S13E	89
2727791627	390	39.68	22	387	26	393	8.0e-87	314	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2727791629	315	46.82	19	315	3	296	4.0e-101	361	COG1159	GTPase Era, involved in 16S rRNA processing	298
2727791630	257	30.15	4	257	3	246	2.0e-34	139	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2727791631	250	37.96	7	248	3	241	2.0e-57	215	COG0854	Pyridoxine 5'-phosphate synthase PdxJ	243
2727791632	133	38.17	1	130	1	126	7.0e-32	129	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)	127
2727791633	354	37.99	1	353	1	341	3.0e-63	236	COG1472	Periplasmic beta-glucosidase and related glycosidases	397
2727791634	253	34.14	8	250	9	243	3.0e-22	99.1	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2727791636	178	42.6	1	169	1	168	1.0e-45	175	COG1247	L-amino acid N-acyltransferase YncA	169
2727791637	84	58.23	1	79	1	78	3.0e-22	96.8	COG0228	Ribosomal protein S16	87
2727791638	185	38.98	9	185	4	172	1.0e-39	156	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	174
2727791639	253	45.75	2	248	2	239	1.0e-88	319	COG0336	tRNA G37 N-methylase TrmD	240
2727791640	129	66.38	1	116	3	115	2.0e-39	154	COG0335	Ribosomal protein L19	115
2727791641	236	26.79	76	185	11	119	2.0e-04	39.6	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2727791642	327	27.93	3	327	10	319	1.0e-31	130	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2727791644	243	25.1	1	239	5	255	2.0e-06	46.5	COG0730	Uncharacterized membrane protein YfcA	258
2727791645	440	58.14	11	439	5	421	0.0e+00	496	COG2379	Glycerate-2-kinase	422
2727791646	192	33.92	13	178	13	177	3.0e-23	101	COG0797	Rare lipoprotein A, peptidoglycan hydrolase digesting "naked" glycans, contains C-terminal SPOR domain	233
2727791647	219	48.44	1	215	1	224	2.0e-56	212	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2727791648	436	32.84	107	436	3	332	3.0e-40	159	COG0642	Signal transduction histidine kinase	336
2727791649	492	42.82	35	393	10	347	2.0e-66	247	COG0265	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	347
2727791650	407	28.46	8	271	2	240	6.0e-36	145	COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	271
2727791652	235	35.34	8	234	2	227	5.0e-31	127	COG4291	Uncharacterized membrane protein	228
2727791653	136	20.15	1	134	3	130	2.0e-14	71.4	COG0824	Acyl-CoA thioesterase FadM	137
2727791654	434	36.17	60	434	7	379	7.0e-71	261	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component	379
2727791655	171	23.53	5	157	8	158	3.0e-10	58	COG3090	TRAP-type C4-dicarboxylate transport system, small permease component	177
2727791656	342	22.12	9	334	7	332	1.0e-34	140	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	332
2727791657	552	21.57	11	214	6	194	8.0e-13	69.3	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	203
2727791658	716	31.33	7	703	1	640	0.0e+00	479	COG4231	TPP-dependent indolepyruvate ferredoxin oxidoreductase, alpha subunit	640
2727791659	314	25.34	23	314	1	293	8.0e-25	108	COG0583	DNA-binding transcriptional regulator, LysR family	297
2727791661	797	58.16	27	796	2	773	0.0e+00	986	COG4631	Xanthine dehydrogenase, molybdopterin-binding subunit B	781
2727791662	485	49.17	1	472	4	483	0.0e+00	512	COG4630	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A	493
2727791663	507	48.7	4	495	3	501	0.0e+00	594	COG3845	ABC-type uncharacterized transport system, ATPase component	501
2727791664	356	45.07	3	356	2	356	1.0e-75	276	COG4603	ABC-type uncharacterized transport system, permease component	356
2727791665	306	46.89	1	305	4	303	1.0e-71	263	COG1079	ABC-type uncharacterized transport system, permease component	304
2727791666	388	36.41	6	354	2	342	8.0e-72	264	COG1744	Basic membrane lipoprotein Med, periplasmic binding protein (PBP1-ABC) superfamily	345
2727791667	513	49.5	6	507	5	499	0.0e+00	570	COG3046	Uncharacterized protein related to deoxyribodipyrimidine photolyase	505
2727791668	51	65.12	6	48	7	49	7.0e-09	52	COG4338	Uncharacterized protein	54
2727791669	347	46.9	16	347	7	345	8.0e-98	350	COG1816	Adenosine deaminase	345
2727791670	359	34.53	5	328	13	341	1.0e-69	257	COG1744	Basic membrane lipoprotein Med, periplasmic binding protein (PBP1-ABC) superfamily	345
2727791671	431	31.13	8	429	11	408	8.0e-68	251	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2727791672	188	42.93	3	188	2	181	3.0e-60	224	COG0717	Deoxycytidine triphosphate deaminase	183
2727791675	567	40.19	34	548	1	488	3.0e-95	343	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	491
2727791677	384	29.94	194	368	5	180	2.0e-08	54	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2727791679	303	47.19	6	298	2	300	2.0e-96	345	COG0031	Cysteine synthase	300
2727791681	75	38.67	1	74	2	76	6.0e-18	82.2	COG0425	TusA-related sulfurtransferase	78
2727791682	296	58.31	1	294	1	288	2.0e-118	419	COG1210	UTP-glucose-1-phosphate uridylyltransferase	291
2727791683	330	35.62	1	303	4	307	2.0e-39	156	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2727791684	944	51.07	13	943	1	875	0.0e+00	1170	COG0525	Valyl-tRNA synthetase	877
2727791686	572	22.42	42	423	2	377	3.0e-42	166	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2727791687	204	23.7	18	147	2	136	3.0e-10	58.7	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2727791688	140	47.76	5	138	1	129	9.0e-32	129	COG1592	Rubrerythrin	166
2727791689	450	22.51	32	450	3	388	1.0e-35	144	COG0247	Fe-S oxidoreductase	388
2727791691	256	35.29	10	253	5	250	2.0e-40	159	COG0584	Glycerophosphoryl diester phosphodiesterase	257
2727791692	336	55.1	1	328	1	337	4.0e-125	441	COG3839	ABC-type sugar transport system, ATPase component	338
2727791693	283	34.75	1	279	3	276	4.0e-56	211	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2727791694	293	36.86	2	292	1	292	7.0e-59	220	COG1175	ABC-type sugar transport system, permease component	295
2727791695	434	25.12	1	428	10	433	2.0e-43	170	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	433
2727791696	1293	23.87	874	1273	1	388	2.0e-46	182	COG0247	Fe-S oxidoreductase	388
2727791697	145	22.79	6	132	3	136	3.0e-17	81.2	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	138
2727791698	136	55	7	126	1	120	2.0e-41	161	COG3536	Uncharacterized conserved protein, DUF971 family	120
2727791699	252	52.52	17	251	1	237	5.0e-78	284	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2727791700	320	24.4	53	320	3	281	1.0e-18	87.4	COG4395	Predicted lipid-binding transport protein, Tim44 family	281
2727791702	521	43.87	1	517	4	514	0.0e+00	472	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	517
2727791703	500	26.21	1	466	4	474	4.0e-47	182	COG0591	Na+/proline symporter	493
2727791704	397	51.53	16	396	13	395	1.0e-129	456	COG0126	3-phosphoglycerate kinase	395
2727791705	477	52.1	1	473	2	474	0.0e+00	547	COG0469	Pyruvate kinase	477
2727791706	354	46.06	1	329	1	286	2.0e-100	359	COG0191	Fructose/tagatose bisphosphate aldolase	286
2727791707	301	33.45	9	301	1	247	7.0e-69	254	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	247
2727791708	98	35.87	1	91	1	92	7.0e-13	65.7	COG2350	Uncharacterized conserved protein YciI, contains a putative active-site phosphohistidine	92
2727791709	296	39.38	1	292	25	301	2.0e-56	212	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	304
2727791710	164	59.38	2	161	1	158	2.0e-50	191	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
2727791711	392	45.87	14	386	1	367	4.0e-111	394	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	375
2727791712	331	43.69	7	210	12	210	8.0e-52	197	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2727791713	317	22.63	36	317	30	337	2.0e-12	67	COG3240	Phospholipase/lecithinase/hemolysin	370
2727791714	87	38.16	8	83	8	83	4.0e-13	66	COG4095	Uncharacterized conserved protein, contains PQ loop repeat	89
2727791715	473	31.56	11	472	3	466	2.0e-67	250	COG2027	D-alanyl-D-alanine carboxypeptidase	470
2727791716	236	36.94	10	224	2	218	6.0e-31	127	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	220
2727791717	154	30.87	23	154	27	173	4.0e-18	84.3	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2727791718	294	42.27	101	282	9	201	8.0e-39	154	COG1573	Uracil-DNA glycosylase	202
2727791720	500	41.13	25	476	1	459	3.0e-90	326	COG0277	FAD/FMN-containing dehydrogenase	459
2727791721	288	28.23	4	287	1	291	1.0e-30	127	COG0583	DNA-binding transcriptional regulator, LysR family	297
2727791722	281	58.3	1	281	5	287	7.0e-117	413	COG0788	Formyltetrahydrofolate hydrolase	287
2727791723	311	35.55	13	309	1	297	4.0e-36	145	COG0583	DNA-binding transcriptional regulator, LysR family	297
2727791724	322	35.74	1	318	1	317	4.0e-65	241	COG3181	Tripartite-type tricarboxylate transporter, receptor component TctC	319
2727791725	458	26.98	12	430	2	426	9.0e-57	214	COG2079	2-methylcitrate dehydratase PrpD	453
2727791726	362	43.26	10	361	5	347	3.0e-94	338	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2727791727	329	36.75	1	327	1	326	7.0e-56	211	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2727791728	320	44.44	6	315	5	317	2.0e-84	306	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase	324
2727791729	334	38.41	25	331	1	305	1.0e-45	177	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2727791730	256	18.95	25	242	18	263	1.0e-05	43.7	COG1082	Sugar phosphate isomerase/epimerase	274
2727791731	253	61.57	5	246	1	240	8.0e-114	403	COG1126	ABC-type polar amino acid transport system, ATPase component	240
2727791732	264	30.88	5	264	2	273	1.0e-30	126	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	275
2727791733	217	43.98	1	215	7	222	4.0e-54	204	COG0765	ABC-type amino acid transport system, permease component	222
2727791734	223	47.17	9	219	10	221	2.0e-50	192	COG0765	ABC-type amino acid transport system, permease component	222
2727791735	344	36.42	12	344	1	333	4.0e-67	248	COG1609	DNA-binding transcriptional regulator, LacI/PurR family	333
2727791736	444	43.05	6	442	8	443	0.0e+00	473	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2727791738	236	22.03	24	232	61	293	1.0e-17	83.5	COG3016	Uncharacterized iron-regulated protein	295
2727791739	351	30.99	10	347	12	345	3.0e-36	146	COG3180	Uncharacterized membrane protein AbrB, regulator of aidB expression	352
2727791742	259	34.14	9	257	1	246	5.0e-45	174	COG1414	DNA-binding transcriptional regulator, IclR family	246
2727791743	336	26.91	7	280	4	250	2.0e-35	143	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2727791744	598	34	5	596	2	594	1.0e-120	427	COG1164	Oligoendopeptidase F	598
2727791745	467	43.34	1	460	14	485	0.0e+00	472	COG0380	Trehalose-6-phosphate synthase	486
2727791746	600	28.01	13	594	18	606	8.0e-76	278	COG3387	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family	612
2727791747	247	35.1	8	246	16	260	2.0e-44	172	COG1877	Trehalose-6-phosphatase	266
2727791748	137	52.21	1	136	2	137	3.0e-45	173	COG3565	Predicted dioxygenase of extradiol dioxygenase family	138
2727791749	264	34.76	31	261	25	255	7.0e-38	150	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2727791750	179	43.36	35	173	9	147	1.0e-25	109	COG2847	Copper(I)-binding protein	151
2727791752	420	26.01	10	419	13	386	2.0e-27	117	COG4398	Small ligand-binding sensory domain FIST	389
2727791754	650	31.05	413	599	3	189	2.0e-24	107	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2727791756	386	57.07	4	385	1	365	0.0e+00	516	COG0343	Queuine/archaeosine tRNA-ribosyltransferase	372
2727791757	344	55.94	8	342	5	346	5.0e-129	454	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	348
2727791758	687	51.63	12	679	24	676	0.0e+00	773	COG1200	RecG-like helicase	677
2727791759	317	30.29	1	305	1	287	2.0e-35	143	COG0583	DNA-binding transcriptional regulator, LysR family	297
2727791760	304	28.4	7	304	26	349	2.0e-46	179	COG2837	Periplasmic deferrochelatase/peroxidase EfeB	352
2727791761	287	39.3	1	284	4	288	4.0e-44	171	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2727791762	258	44.88	1	253	12	264	2.0e-61	229	COG0345	Pyrroline-5-carboxylate reductase	266
2727791763	543	41.57	24	536	1	523	3.0e-124	439	COG0578	Glycerol-3-phosphate dehydrogenase	532
2727791764	122	71.31	1	122	1	122	1.0e-47	181	COG0093	Ribosomal protein L14	122
2727791765	105	54.81	1	102	2	103	7.0e-16	75.3	COG0198	Ribosomal protein L24	104
2727791766	179	62.57	1	179	1	179	2.0e-73	268	COG0094	Ribosomal protein L5	180
2727791767	101	55.74	41	101	1	61	1.0e-15	74.9	COG0199	Ribosomal protein S14	61
2727791768	131	59.54	1	130	1	131	1.0e-47	181	COG0096	Ribosomal protein S8	132
2727791769	177	52.54	1	176	1	176	5.0e-52	196	COG0097	Ribosomal protein L6P/L9E	178
2727791770	121	50.82	1	121	5	125	3.0e-26	110	COG0256	Ribosomal protein L18	125
2727791771	173	58.54	11	173	18	181	2.0e-53	201	COG0098	Ribosomal protein S5	181
2727791772	62	56.6	9	61	1	53	1.0e-12	65.1	COG1841	Ribosomal protein L30/L7E	55
2727791773	143	55.78	1	141	1	147	1.0e-28	119	COG0200	Ribosomal protein L15	152
2727791774	439	51.76	12	429	14	432	1.0e-124	440	COG0201	Preprotein translocase subunit SecY	436
2727791775	72	66.67	1	72	1	72	2.0e-25	107	COG0361	Translation initiation factor IF-1	75
2727791776	37	71.05	1	37	1	38	3.0e-04	37.1	COG0257	Ribosomal protein L36	38
2727791777	121	60.33	1	120	1	121	8.0e-39	152	COG0099	Ribosomal protein S13	121
2727791778	134	67.46	9	134	4	129	5.0e-45	173	COG0100	Ribosomal protein S11	129
2727791779	207	58.45	2	207	2	205	4.0e-58	217	COG0522	Ribosomal protein S4 or related protein	205
2727791780	329	53.61	5	323	1	313	5.0e-97	348	COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	317
2727791781	131	69.83	1	116	1	116	2.0e-44	171	COG0203	Ribosomal protein L17	116
2727791784	126	65.83	1	120	6	125	3.0e-44	170	COG3651	Uncharacterized conserved protein, DUF2237 family	125
2727791785	870	33.21	447	716	58	334	1.0e-30	129	COG0642	Signal transduction histidine kinase	336
2727791789	379	38.95	9	378	6	385	4.0e-83	301	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2727791790	260	35.91	1	257	4	257	7.0e-42	164	COG1024	Enoyl-CoA hydratase/carnithine racemase	257
2727791792	678	55.44	1	671	1	644	0.0e+00	782	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	645
2727791793	306	36.3	34	306	44	324	3.0e-57	215	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2727791795	93	30.77	1	89	1	91	1.0e-14	71.1	COG4680	mRNA-degrading endonuclease (mRNA interferase) HigB, toxic component of the HigAB toxin-antitoxin module	98
2727791796	145	36.21	26	140	5	119	1.0e-14	72.7	COG5499	Antitoxin component HigA of the HigAB toxin-antitoxin module, contains an N-terminal HTH domain	120
2727791797	169	38.82	16	163	4	154	3.0e-24	104	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	155
2727791798	78	40.35	18	74	2	57	6.0e-10	55.8	COG3313	Predicted Fe-S protein YdhL, DUF1289 family	74
2727791799	210	31.63	2	191	8	203	9.0e-21	93.5	COG3917	2-hydroxychromene-2-carboxylate isomerase	203
2727791800	609	32.52	1	603	4	607	8.0e-112	398	COG2905	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains	610
2727791802	161	26.03	18	161	6	130	2.0e-08	52.2	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2727791803	371	29.11	78	369	13	259	1.0e-37	150	COG1237	Metal-dependent hydrolase, beta-lactamase superfamily II	259
2727791804	206	36.82	2	200	1	201	3.0e-41	161	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	207
2727791805	576	54.03	33	568	1	529	0.0e+00	497	COG4147	Na+(or H+)/acetate symporter ActP	529
2727791806	102	50	1	102	1	102	6.0e-28	115	COG3162	Uncharacterized membrane protein, DUF485 family	102
2727791807	1902	42.4	1	984	1	932	0.0e+00	1097	COG0178	Excinuclease UvrABC ATPase subunit	935
2727791808	296	21.13	48	289	6	261	4.0e-16	79	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2727791809	545	55.7	3	536	2	528	0.0e+00	720	COG4108	Peptide chain release factor RF-3	528
2727791810	368	43.24	15	307	4	297	6.0e-79	287	COG3285	Eukaryotic-type DNA primase	299
2727791811	384	31.27	1	376	109	435	6.0e-53	201	COG1793	ATP-dependent DNA ligase	444
2727791812	475	54.74	7	467	1	420	0.0e+00	624	COG0499	S-adenosylhomocysteine hydrolase	420
2727791813	246	51.43	2	246	4	243	5.0e-72	264	COG1189	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains	245
2727791814	287	37.14	12	287	12	289	3.0e-67	248	COG0685	5,10-methylenetetrahydrofolate reductase	291
2727791815	219	41.15	1	219	1	213	5.0e-43	167	COG3047	Outer membrane protein W	213
2727791816	360	28.98	1	276	1	266	2.0e-43	170	COG1018	Ferredoxin-NADP reductase	266
2727791817	165	34.74	6	96	15	108	9.0e-18	83	COG2151	Metal-sulfur cluster biosynthetic enzyme	111
2727791818	261	42.08	6	261	21	265	1.0e-52	200	COG3396	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	265
2727791819	97	59.22	5	97	7	109	2.0e-30	123	COG3460	1,2-phenylacetyl-CoA epoxidase, PaaB subunit	117
2727791820	338	47.57	38	303	1	265	3.0e-91	328	COG3396	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	265
2727791821	342	20.87	8	342	3	354	1.0e-23	103	COG3203	Outer membrane protein (porin)	354
2727791822	172	31.51	27	171	62	207	3.0e-24	104	COG2340	Uncharacterized conserved protein YkwD, contains CAP (CSP/antigen 5/PR1) domain	207
2727791823	301	45.61	3	298	2	274	3.0e-76	278	COG2961	23S rRNA A2030 N6-methylase RlmJ	279
2727791824	142	61.54	1	142	1	143	9.0e-53	198	COG0102	Ribosomal protein L13	148
2727791825	130	59.23	1	130	1	130	4.0e-45	173	COG0103	Ribosomal protein S9	130
2727791827	133	35	4	123	16	131	2.0e-24	104	COG1664	Cytoskeletal protein CcmA, bactofilin family	146
2727791828	121	55.05	12	120	1	109	5.0e-39	152	COG0316	Fe-S cluster assembly iron-binding protein IscA	110
2727791829	367	48.92	1	367	3	370	7.0e-93	334	COG2377	1,6-Anhydro-N-acetylmuramate kinase	371
2727791830	457	34.29	203	408	48	257	2.0e-32	133	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	277
2727791831	410	42.78	24	409	12	400	2.0e-118	419	COG0162	Tyrosyl-tRNA synthetase	401
2727791832	304	32.38	17	296	17	295	1.0e-52	200	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	304
2727791833	146	56.03	1	141	1	141	5.0e-52	196	COG1490	D-Tyr-tRNAtyr deacylase	145
2727791834	172	37.88	50	172	20	150	1.0e-27	115	COG0319	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	153
2727791835	315	52.8	6	315	17	338	5.0e-102	364	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2727791836	191	52	1	189	1	200	2.0e-57	215	COG0632	Holliday junction resolvasome RuvABC DNA-binding subunit	201
2727791837	351	72.34	15	343	3	330	0.0e+00	522	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit	332
2727791838	581	32.77	1	225	8	240	4.0e-27	116	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	271
