gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2727791722	281	2	82	SUPERFAMILY	SSF55021			
2727791723	311	13	70	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2727791723	311	14	123	SUPERFAMILY	SSF46785			
2727791723	311	102	304	SUPERFAMILY	SSF53850			
2727791724	322	111	282	SUPERFAMILY	SSF53850			
2727791725	458	14	448	SUPERFAMILY	SSF103378	IPR005656	MmgE/PrpD	GO:0019543|GO:0047547
2727791726	362	243	262	ProSitePatterns	PS00470	IPR019818	Isocitrate/isopropylmalate dehydrogenase, conserved site	GO:0000287|GO:0016616|GO:0051287|GO:0055114
2727791726	362	9	359	SUPERFAMILY	SSF53659			
2727791727	329	1	150	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2727791727	329	12	325	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2727791727	329	113	288	SUPERFAMILY	SSF51735			
2727791728	320	149	177	ProSitePatterns	PS00065	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding	GO:0016616|GO:0048037|GO:0055114
2727791728	320	227	243	ProSitePatterns	PS00671	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding	GO:0016616|GO:0048037|GO:0055114
2727791728	320	4	134	SUPERFAMILY	SSF52283			
2727791728	320	101	289	SUPERFAMILY	SSF51735			
2727791729	334	277	290	ProSitePatterns	PS00584	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
2727791729	334	24	331	SUPERFAMILY	SSF53613			
2727791730	256	6	250	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727791731	253	7	242	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2727791731	253	31	219	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727791731	253	143	157	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727791731	253	6	241	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791732	264	38	257	SMART	SM00062	IPR001638	Extracellular solute-binding protein, family 3	GO:0005215|GO:0006810
2727791732	264	1	27	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727791732	264	10	257	SUPERFAMILY	SSF53850			
2727791733	217	16	204	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2727791733	217	12	197	SUPERFAMILY	SSF161098			
2727791734	223	21	209	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2727791734	223	14	202	SUPERFAMILY	SSF161098			
2727791735	344	11	82	SMART	SM00354	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2727791735	344	12	67	ProSiteProfiles	PS50932	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2727791735	344	14	32	ProSitePatterns	PS00356	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2727791735	344	11	70	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2727791735	344	69	329	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2727791736	444	251	288	ProSitePatterns	PS00600	IPR005814	Aminotransferase class-III	GO:0008483|GO:0030170
2727791736	444	7	440	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2727791737	217	5	161	SUPERFAMILY	SSF53448			
2727791738	236	20	214	SUPERFAMILY	SSF159501			
2727791742	259	8	70	ProSiteProfiles	PS51077	IPR005471	Transcription regulator IclR, N-terminal	GO:0003677|GO:0006355
2727791742	259	8	98	SMART	SM00346	IPR005471	Transcription regulator IclR, N-terminal	GO:0003677|GO:0006355
2727791742	259	71	257	ProSiteProfiles	PS51078	IPR014757	Transcription regulator IclR, C-terminal	
2727791742	259	8	82	SUPERFAMILY	SSF46785			
2727791742	259	75	258	SUPERFAMILY	SSF55781			
2727791743	336	77	331	SUPERFAMILY	SSF56529	IPR011234	Fumarylacetoacetase, C-terminal-related	GO:0003824|GO:0008152
2727791744	598	1	581	SUPERFAMILY	SSF55486			
2727791745	467	2	454	SUPERFAMILY	SSF53756			
2727791746	600	209	596	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727791747	247	12	235	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2727791748	137	2	126	SUPERFAMILY	SSF54593			
2727791749	264	109	129	ProSitePatterns	PS00166	IPR018376	Enoyl-CoA hydratase/isomerase, conserved site	GO:0003824|GO:0008152
2727791749	264	32	264	SUPERFAMILY	SSF52096			
2727791750	179	1	31	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727791750	179	34	161	SUPERFAMILY	SSF110087	IPR007410	DR1885-like metal-binding protein	
2727791752	420	37	231	SMART	SM00897	IPR013702	FIST domain, N-terminal	
2727791754	650	476	592	SMART	SM00563	IPR002123	Phospholipid/glycerol acyltransferase	GO:0008152|GO:0016746
2727791754	650	21	446	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2727791754	650	442	635	SUPERFAMILY	SSF69593			
2727791756	386	1	380	SUPERFAMILY	SSF51713	IPR002616	tRNA-guanine(15) transglycosylase-like	GO:0006400|GO:0008479|GO:0008616
2727791757	344	6	338	SUPERFAMILY	SSF111337	IPR003699	S-adenosylmethionine:tRNA ribosyltransferase-isomerase,  QueA	GO:0008616|GO:0016740|GO:0016853
2727791758	687	458	622	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2727791758	687	495	579	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2727791758	687	12	156	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727791758	687	252	450	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2727791758	687	270	439	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2727791758	687	203	444	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791758	687	443	648	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791759	317	1	58	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2727791759	317	1	84	SUPERFAMILY	SSF46785			
2727791759	317	88	307	SUPERFAMILY	SSF53850			
2727791760	304	4	299	ProSiteProfiles	PS51404	IPR006314	Dyp-type peroxidase	GO:0004601|GO:0020037|GO:0055114
2727791760	304	5	293	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2727791761	287	64	86	ProSitePatterns	PS00943	IPR000537	UbiA prenyltransferase family	GO:0004659|GO:0016021
2727791762	258	207	230	ProSitePatterns	PS00521	IPR000304	Pyrroline-5-carboxylate reductase	GO:0004735|GO:0006561|GO:0055114
2727791762	258	148	256	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2727791762	258	1	146	SUPERFAMILY	SSF51735			
2727791763	543	393	403	ProSitePatterns	PS00978	IPR000447	FAD-dependent glycerol-3-phosphate dehydrogenase	GO:0004368|GO:0006072|GO:0009331|GO:0055114
2727791763	543	37	365	SUPERFAMILY	SSF51905			
2727791764	122	60	86	ProSitePatterns	PS00049	IPR019972	Ribosomal protein L14 conserved site	
2727791764	122	1	122	SUPERFAMILY	SSF50193	IPR023571	Ribosomal protein L14 domain	GO:0003735|GO:0005840|GO:0006412
2727791765	105	3	30	SMART	SM00739	IPR005824	KOW	
2727791765	105	7	24	ProSitePatterns	PS01108	IPR005825	Ribosomal protein L24/L26, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791765	105	3	100	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2727791766	179	57	73	ProSitePatterns	PS00358	IPR020929	Ribosomal protein L5, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791766	179	3	179	SUPERFAMILY	SSF55282	IPR022803	Ribosomal protein L5 domain	
2727791767	101	2	101	SUPERFAMILY	SSF57716			
2727791768	131	2	130	SUPERFAMILY	SSF56047	IPR000630	Ribosomal protein S8	GO:0003735|GO:0005840|GO:0006412
2727791768	131	101	118	ProSitePatterns	PS00053	IPR000630	Ribosomal protein S8	GO:0003735|GO:0005840|GO:0006412
2727791769	177	154	162	ProSitePatterns	PS00525	IPR002358	Ribosomal protein L6, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791769	177	1	82	SUPERFAMILY	SSF56053	IPR020040	Ribosomal protein L6, alpha-beta domain	GO:0003735|GO:0005840|GO:0006412|GO:0019843
2727791769	177	83	177	SUPERFAMILY	SSF56053	IPR020040	Ribosomal protein L6, alpha-beta domain	GO:0003735|GO:0005840|GO:0006412|GO:0019843
2727791770	121	4	119	SUPERFAMILY	SSF53137			
2727791771	173	17	80	ProSiteProfiles	PS50881	IPR013810	Ribosomal protein S5, N-terminal	GO:0003723|GO:0003735|GO:0005840|GO:0006412
2727791771	173	34	66	ProSitePatterns	PS00585	IPR018192	Ribosomal protein S5, N-terminal, conserved site	
2727791771	173	85	165	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727791771	173	15	82	SUPERFAMILY	SSF54768			
2727791772	62	7	61	SUPERFAMILY	SSF55129	IPR016082	Ribosomal protein L30, ferredoxin-like fold domain	
2727791773	143	4	141	SUPERFAMILY	SSF52080	IPR021131	Ribosomal protein L18e/L15P	
2727791774	439	74	93	ProSitePatterns	PS00755	IPR002208	SecY/SEC61-alpha family	GO:0015031|GO:0016020
2727791774	439	168	185	ProSitePatterns	PS00756	IPR002208	SecY/SEC61-alpha family	GO:0015031|GO:0016020
2727791774	439	8	419	SUPERFAMILY	SSF103491	IPR023201	SecY subunit domain	
2727791775	72	1	72	ProSiteProfiles	PS50832	IPR006196	RNA-binding domain, S1, IF1 type	GO:0003723|GO:0003743|GO:0006413
2727791775	72	1	70	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727791775	72	2	72	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727791776	37	1	37	SUPERFAMILY	SSF57840	IPR000473	Ribosomal protein L36	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791776	37	11	36	ProSitePatterns	PS00828	IPR000473	Ribosomal protein L36	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791777	121	4	111	ProSiteProfiles	PS50159	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791777	121	2	114	SUPERFAMILY	SSF46946	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
2727791777	121	87	100	ProSitePatterns	PS00646	IPR018269	Ribosomal protein S13, conserved site	GO:0003723|GO:0003735|GO:0005840|GO:0006412
2727791778	134	102	124	ProSitePatterns	PS00054	IPR018102	Ribosomal S11, conserved site	
2727791778	134	19	134	SUPERFAMILY	SSF53137			
2727791779	207	97	160	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2727791779	207	97	161	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2727791779	207	95	119	ProSitePatterns	PS00632	IPR018079	Ribosomal protein S4, conserved site	GO:0005622|GO:0019843
2727791779	207	3	207	SUPERFAMILY	SSF55174			
2727791780	329	4	50	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	GO:0006351|GO:0046983
2727791780	329	175	229	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	GO:0006351|GO:0046983
2727791780	329	50	174	SUPERFAMILY	SSF56553	IPR011262	DNA-directed RNA polymerase, insert domain	GO:0003899|GO:0006351|GO:0046983
2727791780	329	20	230	SMART	SM00662	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type	GO:0003899|GO:0006351
2727791780	329	251	323	SUPERFAMILY	SSF47789			
2727791781	131	1	119	SUPERFAMILY	SSF64263	IPR000456	Ribosomal protein L17	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791781	131	34	56	ProSitePatterns	PS01167	IPR000456	Ribosomal protein L17	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727791785	870	731	844	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2727791785	870	732	848	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2727791785	870	551	713	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727791785	870	604	713	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727791785	870	495	560	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2727791785	870	502	713	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2727791785	870	479	561	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2727791785	870	732	850	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2727791785	870	297	407	SUPERFAMILY	SSF48452			
2727791786	156	23	155	ProSiteProfiles	PS50231	IPR000772	Ricin B lectin domain	
2727791786	156	23	155	SMART	SM00458	IPR000772	Ricin B lectin domain	
2727791786	156	25	154	SUPERFAMILY	SSF50370	IPR000772	Ricin B lectin domain	
2727791787	134	16	128	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2727791788	237	1	231	ProSiteProfiles	PS50989	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
2727791788	237	1	237	SUPERFAMILY	SSF52096			
2727791789	379	128	140	ProSitePatterns	PS00072	IPR006089	Acyl-CoA dehydrogenase, conserved site	GO:0003995|GO:0055114
2727791789	379	338	357	ProSitePatterns	PS00073	IPR006089	Acyl-CoA dehydrogenase, conserved site	GO:0003995|GO:0055114
2727791789	379	229	379	SUPERFAMILY	SSF47203	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	GO:0016627|GO:0055114
2727791789	379	6	242	SUPERFAMILY	SSF56645	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain	GO:0008152|GO:0016627|GO:0055114
2727791790	260	2	257	SUPERFAMILY	SSF52096			
2727791792	678	603	670	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2727791792	678	627	644	ProSitePatterns	PS00188	IPR001882	Biotin-binding site	
2727791792	678	153	167	ProSitePatterns	PS00866	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2727791792	678	289	296	ProSitePatterns	PS00867	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
2727791792	678	339	460	SMART	SM00878	IPR005482	Biotin carboxylase, C-terminal	GO:0016874
2727791792	678	599	670	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2727791792	678	334	462	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2727791792	678	120	320	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2727791792	678	1	464	ProSiteProfiles	PS50979	IPR011764	Biotin carboxylation domain	GO:0004075|GO:0005524|GO:0016874
2727791792	678	1	113	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2727791792	678	83	350	SUPERFAMILY	SSF56059			
2727791793	306	92	271	SUPERFAMILY	SSF51735			
2727791794	302	233	242	ProSitePatterns	PS01062	IPR000138	Hydroxymethylglutaryl-CoA lyase, active site	GO:0004419
2727791794	302	7	274	ProSiteProfiles	PS50991	IPR000891	Pyruvate carboxyltransferase	GO:0003824
2727791794	302	2	299	SUPERFAMILY	SSF51569			
2727791796	145	86	139	SMART	SM00530	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2727791796	145	87	139	ProSiteProfiles	PS50943	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2727791796	145	83	141	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2727791797	169	14	162	SUPERFAMILY	SSF55826	IPR007214	YbaK/aminoacyl-tRNA synthetase-associated domain	GO:0002161
2727791799	210	3	189	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2727791800	609	11	125	ProSiteProfiles	PS50042	IPR000595	Cyclic nucleotide-binding domain	
2727791800	609	150	208	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2727791800	609	153	203	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2727791800	609	216	273	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2727791800	609	220	267	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2727791800	609	10	131	SUPERFAMILY	SSF51206	IPR018490	Cyclic nucleotide-binding-like	
2727791800	609	145	268	SUPERFAMILY	SSF54631			
2727791801	219	39	218	SMART	SM00479	IPR006055	Exonuclease	GO:0004527
2727791801	219	38	215	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2727791802	161	1	158	SUPERFAMILY	SSF55298	IPR013813	Endoribonuclease L-PSP/chorismate mutase-like	
2727791803	371	1	34	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727791803	371	78	217	SUPERFAMILY	SSF56281			
2727791803	371	262	369	SUPERFAMILY	SSF56281			
2727791804	206	46	203	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2727791805	576	37	507	ProSiteProfiles	PS50283	IPR001734	Sodium/solute symporter	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2727791805	576	183	208	ProSitePatterns	PS00456	IPR018212	Sodium/solute symporter, conserved site	GO:0005215|GO:0006810|GO:0016020
2727791807	1902	25	590	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727791807	1902	657	951	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727791807	1902	1029	1505	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727791807	1902	1572	1867	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727791807	1902	864	878	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727791807	1902	1428	1442	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727791807	1902	1782	1796	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727791807	1902	6	153	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791807	1902	450	595	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791807	1902	643	956	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791807	1902	1015	1210	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791807	1902	1382	1510	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791807	1902	1554	1601	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791807	1902	1635	1874	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791808	296	48	286	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2727791809	545	58	73	ProSitePatterns	PS00301	IPR000795	Elongation factor, GTP-binding domain	GO:0003924|GO:0005525
2727791809	545	260	398	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2727791809	545	399	472	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2727791809	545	9	277	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791811	384	106	230	ProSiteProfiles	PS50160	IPR012310	DNA ligase, ATP-dependent, central	GO:0003910|GO:0005524|GO:0006281|GO:0006310
2727791811	384	201	268	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727791811	384	28	36	ProSitePatterns	PS00697	IPR016059	DNA ligase, ATP-dependent, conserved site	GO:0003909|GO:0051103
2727791811	384	6	198	SUPERFAMILY	SSF56091			
2727791812	475	10	474	SMART	SM00996	IPR000043	Adenosylhomocysteinase	GO:0004013|GO:0006730
2727791812	475	235	394	SMART	SM00997	IPR015878	S-adenosyl-L-homocysteine hydrolase, NAD binding domain	
2727791812	475	82	96	ProSitePatterns	PS00738	IPR020082	S-adenosyl-L-homocysteine hydrolase, conserved site	GO:0004013|GO:0006730
2727791812	475	257	273	ProSitePatterns	PS00739	IPR020082	S-adenosyl-L-homocysteine hydrolase, conserved site	GO:0004013|GO:0006730
2727791812	475	8	151	SUPERFAMILY	SSF52283			
2727791812	475	187	234	SUPERFAMILY	SSF52283			
2727791812	475	235	394	SUPERFAMILY	SSF51735			
2727791812	475	395	475	SUPERFAMILY	SSF52283			
2727791813	246	57	244	SUPERFAMILY	SSF53335			
2727791814	287	12	286	SUPERFAMILY	SSF51730			
2727791815	219	25	219	SUPERFAMILY	SSF56925	IPR011250	Outer membrane protein/outer membrane enzyme PagP , beta-barrel	GO:0009279|GO:0016021
2727791816	360	239	357	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2727791816	360	270	360	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2727791816	360	3	111	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
2727791816	360	4	110	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2727791816	360	99	245	SUPERFAMILY	SSF52343			
2727791817	165	5	97	SUPERFAMILY	SSF117916			
2727791818	261	5	255	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2727791820	338	53	295	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2727791821	342	24	342	SUPERFAMILY	SSF56935			
2727791822	172	40	157	SUPERFAMILY	SSF55797	IPR014044	CAP domain	
2727791823	301	9	298	SUPERFAMILY	SSF53335			
2727791824	142	1	139	SUPERFAMILY	SSF52161	IPR023564	Ribosomal protein L13 domain	GO:0003735|GO:0005840|GO:0006412
2727791825	130	7	130	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727791825	130	69	87	ProSitePatterns	PS00360	IPR020574	Ribosomal protein S9, conserved site	GO:0003735|GO:0005840|GO:0006412
2727791828	121	16	110	SUPERFAMILY	SSF89360	IPR000361	FeS cluster biogenesis	
2727791828	121	102	119	ProSitePatterns	PS01152	IPR017870	FeS cluster insertion, C-terminal, conserved site	
2727791829	367	4	38	SUPERFAMILY	SSF53067			
2727791829	367	65	110	SUPERFAMILY	SSF53067			
2727791829	367	144	339	SUPERFAMILY	SSF53067			
2727791830	457	166	409	SUPERFAMILY	SSF51261	IPR011055	Duplicated hybrid motif	
2727791831	410	57	67	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2727791831	410	349	409	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2727791831	410	349	410	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2727791831	410	21	328	SUPERFAMILY	SSF52374			
2727791831	410	312	408	SUPERFAMILY	SSF55174			
2727791832	304	13	211	SUPERFAMILY	SSF161111			
2727791832	304	212	290	SUPERFAMILY	SSF160240			
2727791833	146	3	143	SUPERFAMILY	SSF69500	IPR023509	D-Tyr tRNAtyr deacylase-like domain	
2727791834	172	135	145	ProSitePatterns	PS01306	IPR020549	Endoribonuclease YbeY, conserved site	
2727791834	172	51	172	SUPERFAMILY	SSF55486			
2727791835	315	102	281	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791836	191	73	92	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
2727791836	191	108	127	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
2727791836	191	66	133	SUPERFAMILY	SSF47781	IPR010994	RuvA domain 2-like	
2727791836	191	147	190	SUPERFAMILY	SSF46929	IPR011114	DNA helicase, Holliday junction RuvA type, domain III, C-terminal	GO:0005524|GO:0006281|GO:0006310|GO:0009378|GO:0009379
2727791836	191	1	63	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727791837	351	64	191	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727791837	351	33	264	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727791837	351	270	343	SUPERFAMILY	SSF46785			
2727791839	390	26	269	SUPERFAMILY	SSF51419			
2727791840	213	5	160	SMART	SM00855	IPR013078	Histidine phosphatase superfamily, clade-1	
2727791840	213	1	205	SUPERFAMILY	SSF53254			
2727791841	190	1	21	ProSiteProfiles	PS51257			
2727791842	296	26	253	SUPERFAMILY	SSF52402			
2727791844	2636	50	169	SMART	SM00912	IPR008638	Filamentous haemagglutinin, N-terminal, bacterial	
2727791844	2636	41	297	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2727791844	2636	338	361	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2727791845	122	9	119	SMART	SM00905	IPR006157	Dihydroneopterin aldolase/epimerase domain	GO:0004150|GO:0006760
2727791845	122	7	112	SUPERFAMILY	SSF55620			
2727791846	258	7	246	SUPERFAMILY	SSF51735			
2727791847	364	15	356	SUPERFAMILY	SSF53335			
2727791849	307	4	305	SUPERFAMILY	SSF53067			
2727791850	416	222	357	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2727791850	416	1	119	SUPERFAMILY	SSF81301			
2727791850	416	120	357	SUPERFAMILY	SSF81891			
2727791851	227	2	86	ProSiteProfiles	PS50404	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
2727791851	227	87	209	SUPERFAMILY	SSF47616	IPR010987	Glutathione S-transferase, C-terminal-like	
2727791851	227	5	89	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2727791852	664	22	485	SUPERFAMILY	SSF48435	IPR016026	Lytic transglycosylase, superhelical U-shaped and linker domain	GO:0004553|GO:0042597
2727791852	664	487	638	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2727791853	195	6	192	SUPERFAMILY	SSF100950			
2727791854	327	13	70	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2727791854	327	14	95	SUPERFAMILY	SSF46785			
2727791854	327	101	308	SUPERFAMILY	SSF53850			
2727791856	199	10	70	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2727791856	199	2	79	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
