gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2727813948	1131	495	752	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813948	1131	750	957	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813948	1131	972	1121	SUPERFAMILY	SSF143517			
2727813950	1248	94	210	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2727813950	1248	239	273	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2727813950	1248	301	452	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2727813950	1248	461	581	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727813950	1248	378	388	ProSitePatterns	PS00138	IPR023828	Peptidase S8, subtilisin, Ser-active site	
2727813951	241	2	107	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
2727813951	241	2	106	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2727813951	241	103	240	SUPERFAMILY	SSF52343			
2727813952	215	39	187	SMART	SM00478	IPR003265	HhH-GPD domain	GO:0006284
2727813952	215	188	208	SMART	SM00525	IPR003651	Endonuclease III-like, iron-sulphur cluster loop motif	GO:0051539
2727813952	215	189	205	ProSitePatterns	PS00764	IPR004035	Endonuclease III, iron-sulphur binding site	
2727813952	215	103	131	ProSitePatterns	PS01155	IPR004036	Endonuclease III-like, conserved site-2	
2727813952	215	2	211	SUPERFAMILY	SSF48150	IPR011257	DNA glycosylase	GO:0003824|GO:0006281
2727813953	451	360	438	SUPERFAMILY	SSF49265	IPR003961	Fibronectin, type III	GO:0005515
2727813953	451	363	449	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2727813953	451	29	222	SUPERFAMILY	SSF53187			
2727813953	451	252	362	SUPERFAMILY	SSF53187			
2727813954	142	1	142	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2727813954	142	4	142	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2727813955	258	100	120	ProSitePatterns	PS00166	IPR018376	Enoyl-CoA hydratase/isomerase, conserved site	GO:0003824|GO:0008152
2727813955	258	1	257	SUPERFAMILY	SSF52096			
2727813957	140	3	132	ProSiteProfiles	PS01033	IPR000971	Globin	GO:0005506|GO:0020037
2727813957	140	1	135	SUPERFAMILY	SSF46458	IPR009050	Globin-like	
2727813958	1026	22	160	SUPERFAMILY	SSF63829			
2727813958	1026	238	455	SUPERFAMILY	SSF63829			
2727813958	1026	469	623	SUPERFAMILY	SSF63829			
2727813959	253	1	111	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2727813959	253	2	115	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2727813959	253	146	253	ProSiteProfiles	PS50930	IPR007492	LytTR DNA-binding domain	GO:0003677
2727813959	253	152	252	SMART	SM00850	IPR007492	LytTR DNA-binding domain	GO:0003677
2727813959	253	2	125	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2727813960	212	20	202	SUPERFAMILY	SSF48317	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2727813960	212	76	194	SMART	SM00014	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2727813961	437	196	218	ProSitePatterns	PS01042	IPR019811	Homoserine dehydrogenase, conserved site	GO:0006520|GO:0055114
2727813961	437	24	170	SUPERFAMILY	SSF51735			
2727813961	437	150	316	SUPERFAMILY	SSF55347			
2727813962	965	622	959	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2727813962	965	512	526	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727813962	965	852	866	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727813962	965	26	226	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813962	965	456	594	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813962	965	638	933	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813963	149	8	149	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2727813963	149	1	149	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2727813964	498	1	283	SUPERFAMILY	SSF51971			
2727813964	498	391	455	SUPERFAMILY	SSF51971			
2727813967	69	13	68	SMART	SM00530	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2727813967	69	14	68	ProSiteProfiles	PS50943	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2727813967	69	6	69	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2727813971	530	85	273	SUPERFAMILY	SSF51905			
2727813971	530	475	526	SUPERFAMILY	SSF51905			
2727813973	247	58	246	SUPERFAMILY	SSF55816	IPR008334	5'-Nucleotidase, C-terminal	GO:0009166|GO:0016787
2727813974	319	46	58	ProSitePatterns	PS00785	IPR006146	5'-Nucleotidase, conserved site	GO:0000166|GO:0016788|GO:0046872
2727813974	319	45	313	SUPERFAMILY	SSF56300			
2727813975	475	169	299	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727813975	475	367	470	SUPERFAMILY	SSF48295	IPR010921	Trp repressor/replication initiator	GO:0043565
2727813975	475	380	449	SMART	SM00760	IPR013159	Chromosomal replication initiator, DnaA C-terminal	GO:0005524|GO:0006270|GO:0006275|GO:0043565
2727813975	475	430	449	ProSitePatterns	PS01008	IPR018312	Chromosomal replication control, initiator DnaA, conserved site	GO:0003677|GO:0003688|GO:0005524|GO:0006270|GO:0006275
2727813975	475	135	345	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813977	292	1	20	ProSiteProfiles	PS51257			
2727813978	131	1	79	ProSiteProfiles	PS50102	IPR000504	RNA recognition motif domain	GO:0003676
2727813978	131	2	75	SMART	SM00360	IPR000504	RNA recognition motif domain	GO:0003676
2727813978	131	3	111	SUPERFAMILY	SSF54928			
2727813979	1006	15	84	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	28	140	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	29	86	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	135	221	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	145	190	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	147	213	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	248	368	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	393	437	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	395	463	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	398	504	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	518	562	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	520	585	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	528	630	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	630	752	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	645	712	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727813979	1006	88	140	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727813979	1006	333	385	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727813979	1006	590	642	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727813979	1006	709	763	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727813979	1006	89	131	SMART	SM00086	IPR001610	PAC motif	
2727813979	1006	334	376	SMART	SM00086	IPR001610	PAC motif	
2727813979	1006	465	505	SMART	SM00086	IPR001610	PAC motif	
2727813979	1006	591	633	SMART	SM00086	IPR001610	PAC motif	
2727813979	1006	865	1003	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727813979	1006	893	1005	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727813979	1006	785	853	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2727813979	1006	792	1005	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2727813979	1006	771	853	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2727813980	491	3	251	SUPERFAMILY	SSF53067			
2727813980	491	253	486	SUPERFAMILY	SSF53067			
2727813982	1048	34	116	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727813982	1048	116	268	SUPERFAMILY	SSF56935			
2727813982	1048	353	421	SUPERFAMILY	SSF56935			
2727813982	1048	460	492	SUPERFAMILY	SSF56935			
2727813982	1048	529	819	SUPERFAMILY	SSF56935			
2727813982	1048	886	933	SUPERFAMILY	SSF56935			
2727813982	1048	973	1045	SUPERFAMILY	SSF56935			
2727813983	661	1	22	ProSiteProfiles	PS51257			
2727813983	661	21	501	SUPERFAMILY	SSF48452			
2727813983	661	577	649	SUPERFAMILY	SSF48452			
2727813984	442	9	440	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2727813986	310	5	233	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2727813986	310	29	209	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727813986	310	134	148	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727813986	310	4	225	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727813987	445	50	158	SUPERFAMILY	SSF53850			
2727813989	267	3	265	SUPERFAMILY	SSF53474			
2727813991	886	271	390	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727813991	886	322	388	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2727813991	886	395	478	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2727813991	886	422	475	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2727813991	886	308	391	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2727813991	886	393	478	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2727813992	251	2	230	SUPERFAMILY	SSF51735			
2727813994	193	72	91	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
2727813994	193	107	126	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
2727813994	193	66	134	SUPERFAMILY	SSF47781	IPR010994	RuvA domain 2-like	
2727813994	193	150	193	SUPERFAMILY	SSF46929	IPR011114	DNA helicase, Holliday junction RuvA type, domain III, C-terminal	GO:0005524|GO:0006281|GO:0006310|GO:0009378|GO:0009379
2727813994	193	1	62	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727813995	329	7	327	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2727813996	163	8	145	SUPERFAMILY	SSF109854			
2727813997	410	216	230	ProSitePatterns	PS00868	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
2727813997	410	28	408	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2727813998	610	32	366	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2727813999	557	20	77	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727813999	557	490	541	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727813999	557	1	18	ProSiteProfiles	PS51257			
2727813999	557	77	308	SUPERFAMILY	SSF51556			
2727813999	557	351	490	SUPERFAMILY	SSF51556			
2727814000	149	3	149	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2727814000	149	3	145	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2727814001	297	4	119	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2727814001	297	189	293	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2727814001	297	127	192	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2727814001	297	7	297	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2727814002	239	114	130	ProSitePatterns	PS00859	IPR018234	GTP cyclohydrolase I, conserved site	GO:0003934|GO:0005737|GO:0046654
2727814002	239	162	172	ProSitePatterns	PS00860	IPR018234	GTP cyclohydrolase I, conserved site	GO:0003934|GO:0005737|GO:0046654
2727814002	239	28	233	SUPERFAMILY	SSF55620			
2727814003	136	3	134	SUPERFAMILY	SSF55620			
2727814004	233	44	221	SUPERFAMILY	SSF52096			
2727814005	210	105	116	ProSitePatterns	PS00381	IPR018215	ClpP, active site	GO:0004252|GO:0006508
2727814005	210	127	140	ProSitePatterns	PS00382	IPR018215	ClpP, active site	GO:0004252|GO:0006508
2727814005	210	32	208	SUPERFAMILY	SSF52096			
2727814006	411	108	269	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727814006	411	6	45	SMART	SM00994	IPR010603	Zinc finger, ClpX C4-type	GO:0008270|GO:0046983
2727814006	411	311	400	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
2727814006	411	112	125	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2727814006	411	63	400	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727814006	411	7	42	SUPERFAMILY	SSF57716			
2727814007	220	24	219	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2727814007	220	48	203	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727814007	220	146	160	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2727814007	220	15	216	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727814008	265	2	254	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2727814009	468	9	130	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727814009	468	146	304	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727814009	468	329	465	SUPERFAMILY	SSF54637			
2727814010	235	1	16	ProSiteProfiles	PS51257			
2727814011	386	51	385	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727814011	386	1	30	ProSiteProfiles	PS51257			
2727814013	472	21	458	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
2727814013	472	69	81	ProSitePatterns	PS00523	IPR024607	Sulfatase, conserved site	
2727814014	723	307	718	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727814015	961	218	326	SUPERFAMILY	SSF49303	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich	GO:0004553|GO:0005975
2727814015	961	6	214	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814015	961	323	630	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727814016	259	27	247	SUPERFAMILY	SSF52266			
2727814017	253	25	251	SUPERFAMILY	SSF52266			
2727814018	770	184	290	SUPERFAMILY	SSF49303	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich	GO:0004553|GO:0005975
2727814018	770	7	177	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814018	770	287	559	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727814019	469	30	449	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2727814020	939	201	309	SUPERFAMILY	SSF49303	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich	GO:0004553|GO:0005975
2727814020	939	6	197	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814020	939	314	593	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727814020	939	410	424	ProSitePatterns	PS00608	IPR023232	Glycoside hydrolase, family 2, active site	
2727814021	334	13	332	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2727814022	644	161	340	SUPERFAMILY	SSF48230	IPR008929	Chondroitin AC/alginate lyase	
2727814023	941	763	936	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814024	403	127	169	SUPERFAMILY	SSF82171			
2727814024	403	196	403	SUPERFAMILY	SSF82171			
2727814025	447	25	140	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814025	447	168	191	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814025	447	195	413	SUPERFAMILY	SSF52266			
2727814026	656	59	205	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727814026	656	457	645	SMART	SM00813	IPR010720	Alpha-L-arabinofuranosidase, C-terminal	GO:0046373|GO:0046556
2727814026	656	192	540	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727814026	656	527	651	SUPERFAMILY	SSF51011			
2727814027	442	89	427	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727814028	479	29	256	SUPERFAMILY	SSF53067			
2727814028	479	250	322	SUPERFAMILY	SSF53067			
2727814028	479	361	450	SUPERFAMILY	SSF53067			
2727814029	424	42	400	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727814030	104	1	103	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2727814031	707	28	233	SUPERFAMILY	SSF53639	IPR001303	Class II aldolase/adducin N-terminal	
2727814031	707	31	233	SMART	SM01007	IPR001303	Class II aldolase/adducin N-terminal	
2727814031	707	434	703	SUPERFAMILY	SSF51735			
2727814033	344	18	86	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2727814033	344	24	83	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2727814033	344	121	343	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2727814033	344	12	87	SUPERFAMILY	SSF46785			
2727814034	628	162	444	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2727814034	628	485	571	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2727814034	628	1	17	ProSiteProfiles	PS51257			
2727814034	628	122	234	SUPERFAMILY	SSF69318			
2727814034	628	354	394	SUPERFAMILY	SSF69318			
2727814035	602	1	27	ProSiteProfiles	PS51257			
2727814035	602	25	470	SUPERFAMILY	SSF48452			
2727814035	602	528	600	SUPERFAMILY	SSF48452			
2727814036	1058	44	116	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727814036	1058	141	277	SUPERFAMILY	SSF56935			
2727814036	1058	336	424	SUPERFAMILY	SSF56935			
2727814036	1058	462	811	SUPERFAMILY	SSF56935			
2727814036	1058	888	931	SUPERFAMILY	SSF56935			
2727814036	1058	969	1029	SUPERFAMILY	SSF56935			
2727814037	481	18	160	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2727814037	481	38	160	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2727814037	481	75	163	SMART	SM00554	IPR000782	FAS1 domain	
2727814037	481	224	232	ProSitePatterns	PS01095	IPR001579	Glycoside hydrolase, chitinase active site	GO:0004553|GO:0005975
2727814037	481	1	22	ProSiteProfiles	PS51257			
2727814039	559	31	175	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2727814039	559	37	172	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2727814039	559	73	175	SMART	SM00554	IPR000782	FAS1 domain	
2727814039	559	176	336	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2727814039	559	178	333	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2727814039	559	1	24	ProSiteProfiles	PS51257			
2727814040	498	1	21	ProSiteProfiles	PS51257			
2727814040	498	19	497	SUPERFAMILY	SSF48452			
2727814041	1092	32	117	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727814041	1092	906	918	ProSitePatterns	PS00018	IPR018247	EF-Hand 1, calcium-binding site	
2727814041	1092	113	282	SUPERFAMILY	SSF56935			
2727814041	1092	342	430	SUPERFAMILY	SSF56935			
2727814041	1092	474	817	SUPERFAMILY	SSF56935			
2727814041	1092	917	961	SUPERFAMILY	SSF56935			
2727814041	1092	998	1067	SUPERFAMILY	SSF56935			
2727814042	747	40	237	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2727814042	747	43	152	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2727814042	747	207	241	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2727814042	747	548	742	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2727814042	747	575	742	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2727814042	747	1	24	ProSiteProfiles	PS51257			
2727814044	451	1	30	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727814044	451	32	200	SUPERFAMILY	SSF51735			
2727814044	451	177	215	SUPERFAMILY	SSF55347			
2727814044	451	244	335	SUPERFAMILY	SSF55347			
2727814046	186	120	182	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2727814046	186	2	94	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2727814049	255	1	22	ProSiteProfiles	PS51257			
2727814051	217	50	215	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2727814051	217	56	215	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2727814051	217	1	16	ProSiteProfiles	PS51257			
2727814052	202	1	15	ProSiteProfiles	PS51257			
2727814052	202	53	175	SUPERFAMILY	SSF82185			
2727814053	159	24	159	SUPERFAMILY	SSF109854			
2727814055	397	1	391	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2727814059	796	472	646	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
2727814059	796	658	794	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2727814059	796	20	361	SUPERFAMILY	SSF52518			
2727814059	796	469	650	SUPERFAMILY	SSF52518			
2727814061	342	5	179	SUPERFAMILY	SSF54197	IPR011146	HIT-like domain	GO:0003824
2727814061	342	182	341	SUPERFAMILY	SSF54197	IPR011146	HIT-like domain	GO:0003824
2727814061	342	154	171	ProSitePatterns	PS00117	IPR019779	Galactose-1-phosphate uridyl transferase, class I His-active site	GO:0006012|GO:0008108|GO:0008270
2727814062	370	104	115	ProSitePatterns	PS00627	IPR006203	GHMP kinase, ATP-binding, conserved site	GO:0005524
2727814062	370	13	24	ProSitePatterns	PS00106	IPR019741	Galactokinase, conserved site	
2727814062	370	5	186	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727814062	370	188	366	SUPERFAMILY	SSF55060			
2727814063	567	5	483	ProSiteProfiles	PS50283	IPR001734	Sodium/solute symporter	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2727814064	255	51	190	SMART	SM00563	IPR002123	Phospholipid/glycerol acyltransferase	GO:0008152|GO:0016746
2727814064	255	18	242	SUPERFAMILY	SSF69593			
2727814065	220	1	214	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2727814068	693	1	23	ProSiteProfiles	PS51257			
2727814069	853	52	336	SUPERFAMILY	SSF56935			
2727814069	853	371	853	SUPERFAMILY	SSF56935			
2727814070	349	29	343	SUPERFAMILY	SSF56219	IPR005135	Endonuclease/exonuclease/phosphatase	
2727814072	118	1	99	SUPERFAMILY	SSF54995	IPR000529	Ribosomal protein S6	GO:0003735|GO:0005840|GO:0006412|GO:0019843
2727814073	87	10	84	SUPERFAMILY	SSF46911	IPR001648	Ribosomal protein S18	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727814073	87	32	55	ProSitePatterns	PS00057	IPR018275	Ribosomal protein S18, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2727814074	148	1	57	SUPERFAMILY	SSF55658	IPR009027	Ribosomal protein L9/RNase H1, N-terminal	
2727814074	148	56	146	SUPERFAMILY	SSF55653	IPR020069	Ribosomal protein L9, C-terminal	
2727814074	148	13	40	ProSitePatterns	PS00651	IPR020070	Ribosomal protein L9, N-terminal	
2727814075	156	22	101	ProSiteProfiles	PS50102	IPR000504	RNA recognition motif domain	GO:0003676
2727814075	156	23	97	SMART	SM00360	IPR000504	RNA recognition motif domain	GO:0003676
2727814075	156	16	131	SUPERFAMILY	SSF54928			
2727814076	291	1	285	SUPERFAMILY	SSF56317	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2727814076	291	4	281	ProSiteProfiles	PS50263	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2727814077	118	3	116	SUPERFAMILY	SSF158446			
2727814078	361	19	360	SUPERFAMILY	SSF55909			
2727814079	809	47	337	SUPERFAMILY	SSF51004	IPR011048	Cytochrome cd1-nitrite reductase-like, haem d1 domain	
2727814081	165	1	25	ProSiteProfiles	PS51257			
2727814083	279	4	261	SUPERFAMILY	SSF53850			
2727814084	222	1	198	SUPERFAMILY	SSF53167			
2727814085	136	1	136	SUPERFAMILY	SSF55620			
2727814086	172	4	91	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2727814086	172	102	166	SUPERFAMILY	SSF50346	IPR011033	PRC-barrel-like	
2727814087	147	2	93	SUPERFAMILY	SSF54565	IPR023803	Ribosomal protein S16 domain	
2727814088	443	99	294	SMART	SM00962	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
2727814088	443	267	280	ProSitePatterns	PS00300	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
