gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2727795424	134	34.35	7	131	13	141	9.0e-22	96.1	COG1661	Predicted DNA-binding protein with PD1-like DNA-binding motif	141
2727795425	806	22.71	253	804	103	619	4.0e-47	183	COG1506	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	620
2727795427	291	47.75	9	291	2	290	3.0e-85	308	COG0040	ATP phosphoribosyltransferase	290
2727795428	425	49.4	9	424	6	422	0.0e+00	514	COG0141	Histidinol dehydrogenase	425
2727795430	351	39.61	10	351	3	354	5.0e-84	304	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	356
2727795431	439	22.42	7	439	22	399	6.0e-35	142	COG2133	Glucose/arabinose dehydrogenase, beta-propeller fold	399
2727795432	156	26.89	38	156	40	148	1.0e-07	49.6	COG2010	Cytochrome c, mono- and diheme variants	150
2727795433	377	56.48	187	377	4	195	3.0e-73	269	COG0131	Imidazoleglycerol phosphate dehydratase HisB	195
2727795435	423	27.18	25	423	12	403	1.0e-46	180	COG1228	Imidazolonepropionase or related amidohydrolase	406
2727795436	486	37.8	26	486	4	460	1.0e-109	390	COG0147	Anthranilate/para-aminobenzoate synthases component I	462
2727795437	209	44.55	1	208	2	189	2.0e-62	231	COG0512	Anthranilate/para-aminobenzoate synthase component II	191
2727795438	330	38.81	1	330	4	336	3.0e-80	292	COG0547	Anthranilate phosphoribosyltransferase	338
2727795439	261	40.39	4	255	1	253	1.0e-62	233	COG0134	Indole-3-glycerol phosphate synthase	254
2727795440	215	34.72	1	211	2	206	3.0e-46	178	COG0135	Phosphoribosylanthranilate isomerase	208
2727795441	398	59.38	10	396	3	390	0.0e+00	583	COG0133	Tryptophan synthase beta chain	396
2727795442	256	40.49	1	242	1	245	9.0e-68	250	COG0159	Tryptophan synthase alpha chain	265
2727795444	193	44.72	1	191	2	200	2.0e-61	228	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	204
2727795445	248	41.32	1	241	2	241	2.0e-62	232	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	241
2727795446	252	59.84	1	251	1	254	9.0e-102	363	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2727795447	198	49	1	99	9	106	1.0e-34	139	COG0139	Phosphoribosyl-AMP cyclohydrolase	111
2727795448	365	27.45	229	365	6	153	2.0e-11	63.3	COG1225	Peroxiredoxin	157
2727795449	117	36.13	1	117	2	117	4.0e-26	109	COG1393	Arsenate reductase and related proteins, glutaredoxin family	117
2727795451	123	12.61	6	109	11	129	5.0e-04	36.8	COG2764	Uncharacterized conserved protein PhnB, glyoxalase superfamily	136
2727795454	209	20.39	1	202	2	206	6.0e-07	48	COG1280	Threonine/homoserine/homoserine lactone efflux protein	208
2727795457	166	27.16	7	157	6	166	2.0e-14	72.2	COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	179
2727795458	575	25.69	38	547	2	443	3.0e-83	303	COG1109	Phosphomannomutase	464
2727795459	218	48.51	14	215	3	204	8.0e-59	220	COG2518	Protein-L-isoaspartate O-methyltransferase	209
2727795460	394	20.35	3	331	7	330	3.0e-08	53.3	COG2814	Predicted arabinose efflux permease, MFS family	394
2727795461	895	16.51	166	869	73	768	2.0e-16	81.9	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727795464	723	38.15	203	566	32	371	4.0e-72	266	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2727795465	169	27.68	7	169	3	177	6.0e-12	63.8	COG0250	Transcription antitermination factor NusG	178
2727795466	447	35.14	27	430	2	405	4.0e-105	375	COG0621	tRNA A37 methylthiotransferase MiaB	437
2727795469	514	24.55	21	408	5	361	5.0e-51	195	COG1239	Mg-chelatase subunit ChlI	423
2727795470	375	46.44	3	375	2	375	6.0e-116	411	COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	386
2727795471	189	31.77	1	189	1	191	1.0e-24	106	COG0576	Molecular chaperone GrpE (heat shock protein)	193
2727795472	388	49.35	4	388	3	370	4.0e-117	415	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	371
2727795473	339	25.71	35	299	27	306	8.0e-13	68.3	COG3391	DNA-binding beta-propeller fold protein YncE	381
2727795475	180	41.57	15	179	12	177	6.0e-45	173	COG0634	Hypoxanthine-guanine phosphoribosyltransferase	178
2727795476	363	36.67	24	163	44	187	4.0e-25	108	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ	201
2727795477	213	37.19	18	212	23	218	4.0e-38	151	COG4122	Predicted O-methyltransferase YrrM	219
2727795478	481	20.14	1	423	2	424	5.0e-26	112	COG0591	Na+/proline symporter	493
2727795479	179	37.22	1	176	12	190	4.0e-34	137	COG1611	Predicted Rossmann fold nucleotide-binding protein	205
2727795481	534	54.1	10	534	7	528	0.0e+00	712	COG1866	Phosphoenolpyruvate carboxykinase, ATP-dependent	529
2727795483	211	35.61	10	207	7	210	8.0e-43	166	COG1428	Deoxyadenosine/deoxycytidine kinase	216
2727795484	336	45.17	1	316	3	314	4.0e-92	331	COG0180	Tryptophanyl-tRNA synthetase	314
2727795485	604	46.51	61	604	9	539	0.0e+00	552	COG1200	RecG-like helicase	677
2727795487	253	38.52	1	241	1	244	9.0e-63	233	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	266
2727795489	824	22.03	43	756	26	738	2.0e-72	267	COG0308	Aminopeptidase N	859
2727795490	262	35.34	2	262	6	271	5.0e-46	177	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	271
2727795492	196	51.58	6	194	2	185	9.0e-55	206	COG1704	Uncharacterized conserved protein	185
2727795499	212	29.78	35	212	9	186	9.0e-21	93.6	COG2020	Protein-S-isoprenylcysteine O-methyltransferase Ste14	187
2727795501	365	28.63	124	365	92	334	2.0e-31	130	COG0642	Signal transduction histidine kinase	336
2727795506	581	34.87	342	575	2	236	2.0e-39	157	COG1387	Histidinol phosphatase or related hydrolase of the PHP family	237
2727795508	88	63.53	1	85	1	85	6.0e-28	115	COG0211	Ribosomal protein L27	87
2727795509	101	45.63	1	101	1	102	3.0e-21	93.3	COG0261	Ribosomal protein L21	103
2727795511	385	53.81	4	383	2	380	0.0e+00	501	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase	385
2727795512	448	25.06	18	447	8	374	2.0e-30	127	COG0750	Membrane-associated protease RseP, regulator of RpoE activity	375
2727795516	223	33.33	4	222	2	208	3.0e-39	155	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727795520	173	30.82	9	160	5	162	3.0e-17	81.6	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2727795521	436	37.16	10	436	4	437	5.0e-115	408	COG0621	tRNA A37 methylthiotransferase MiaB	437
2727795522	306	34.25	1	290	1	292	4.0e-65	241	COG0329	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	299
2727795526	216	32.71	3	216	2	211	1.0e-42	166	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727795528	811	19.77	14	349	39	379	3.0e-19	91	COG3391	DNA-binding beta-propeller fold protein YncE	381
2727795530	1114	41.44	746	1114	179	548	4.0e-114	406	COG1884	Methylmalonyl-CoA mutase, N-terminal domain/subunit	548
2727795531	316	24.3	1	314	1	307	3.0e-27	116	COG2017	Galactose mutarotase or related enzyme	308
2727795532	128	46.88	1	127	2	129	2.0e-32	130	COG0251	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	130
2727795534	228	33.33	3	219	2	212	2.0e-29	122	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	220
2727795535	111	28.42	16	110	4	98	8.0e-09	52.5	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2727795536	471	28.5	16	183	29	211	2.0e-19	90.7	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2727795537	297	26.15	2	280	18	297	2.0e-30	126	COG1560	Lauroyl/myristoyl acyltransferase	308
2727795538	531	45.7	2	524	7	501	0.0e+00	573	COG0029	Aspartate oxidase	518
2727795539	669	42.37	11	303	1	263	2.0e-81	297	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2727795541	291	41.94	41	287	17	252	1.0e-52	200	COG2602	Beta-lactamase class D	254
2727795542	395	44.19	5	388	3	388	4.0e-120	425	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	388
2727795543	227	36.28	4	226	2	226	9.0e-46	177	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2727795548	110	59.26	2	109	9	115	3.0e-28	116	COG3169	Uncharacterized conserved protein, DUF486 family	116
2727795551	102	30.12	16	98	17	99	2.0e-07	47.3	COG2127	ATP-dependent Clp protease adapter protein ClpS	107
2727795552	214	52.68	12	213	3	206	8.0e-68	250	COG2360	Leu/Phe-tRNA-protein transferase	221
2727795554	827	25.36	13	550	5	513	2.0e-61	230	COG1138	Cytochrome c biogenesis factor	648
2727795555	135	24	6	121	12	129	3.0e-03	34.1	COG2332	Cytochrome c-type biogenesis protein CcmE	153
2727795556	348	24.04	18	345	11	304	3.0e-39	155	COG0010	Arginase family enzyme	305
2727795559	310	25.61	13	301	7	288	4.0e-08	52.6	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2727795560	255	27.34	1	254	2	256	2.0e-13	70	COG0730	Uncharacterized membrane protein YfcA	258
2727795562	427	38.34	1	425	5	417	2.0e-93	336	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2727795565	253	44.63	5	239	4	245	2.0e-62	232	COG1131	ABC-type multidrug transport system, ATPase component	293
2727795567	338	57.53	7	338	1	326	7.0e-121	427	COG0158	Fructose-1,6-bisphosphatase	326
2727795568	420	26.85	1	420	3	430	6.0e-67	248	COG0527	Aspartokinase	447
2727795569	262	29.22	11	250	3	225	1.0e-30	126	COG3034	Murein L,D-transpeptidase YafK	298
2727795570	376	35.9	1	374	1	357	7.0e-72	264	COG3185	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	363
2727795571	372	37.14	1	370	2	370	2.0e-89	322	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	375
2727795573	476	40.05	34	474	5	437	3.0e-124	438	COG0621	tRNA A37 methylthiotransferase MiaB	437
2727795577	107	31.08	1	74	1	74	9.0e-07	45.2	COG1314	Preprotein translocase subunit SecG	86
2727795580	205	19.39	1	165	3	165	2.0e-12	65.8	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2727795581	421	17.98	25	420	43	443	2.0e-12	67.5	COG1538	Outer membrane protein TolC	457
2727795582	309	21.43	6	253	28	274	4.0e-16	79.2	COG1566	Multidrug resistance efflux pump	352
2727795583	300	40	1	296	2	292	6.0e-67	247	COG1131	ABC-type multidrug transport system, ATPase component	293
2727795584	248	46.22	6	227	4	228	2.0e-67	249	COG1131	ABC-type multidrug transport system, ATPase component	293
2727795585	369	27.18	70	367	1	282	9.0e-16	78	COG0842	ABC-type multidrug transport system, permease component	286
2727795586	372	31.37	169	371	79	282	1.0e-18	88	COG0842	ABC-type multidrug transport system, permease component	286
2727795588	342	34.56	35	331	19	300	9.0e-71	260	COG1446	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily	307
2727795589	247	47.28	13	245	3	237	2.0e-68	252	COG3142	Copper homeostasis protein CutC	241
2727795591	412	42.17	13	322	3	309	2.0e-79	289	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2727795592	406	25.99	52	359	41	340	1.0e-39	157	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2727795593	813	50	5	711	5	703	0.0e+00	718	COG3808	Na+ or H+-translocating membrane pyrophosphatase	703
2727795595	126	21.05	12	125	8	121	4.0e-15	73.8	COG3682	Predicted transcriptional regulator	123
2727795596	672	19.88	7	324	3	314	7.0e-18	86.2	COG4219	Signal transducer regulating beta-lactamase production, contains  metallopeptidase domain	337
2727795598	1497	22.18	1093	1329	19	246	5.0e-05	44.4	COG3291	PKD repeat	297
2727795601	446	37.53	3	431	2	423	1.0e-107	383	COG0044	Dihydroorotase or related cyclic amidohydrolase	430
2727795605	247	41.56	19	247	9	238	5.0e-60	224	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2727795606	308	38.51	1	306	5	295	6.0e-76	277	COG1162	Putative ribosome biogenesis GTPase RsgA	301
2727795607	178	45.18	1	166	1	164	5.0e-44	170	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	176
2727795608	426	37.62	19	420	2	403	7.0e-102	364	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2727795609	381	26.77	3	374	6	379	3.0e-34	139	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2727795612	233	32.16	1	225	2	216	3.0e-44	171	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2727795613	254	21.34	8	244	8	235	7.0e-14	71.4	COG2981	Uncharacterized protein involved in cysteine biosynthesis	250
2727795614	216	41.33	10	205	4	192	2.0e-50	192	COG2094	3-methyladenine DNA glycosylase Mpg	200
2727795617	217	39.9	9	214	9	210	2.0e-44	172	COG0035	Uracil phosphoribosyltransferase	210
2727795619	549	46.14	10	548	31	580	0.0e+00	552	COG1001	Adenine deaminase	584
2727795624	119	22.13	2	112	17	131	7.0e-07	46	COG1832	Predicted CoA-binding protein	140
2727795625	617	22.13	294	610	12	357	6.0e-26	113	COG1520	Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat	370
2727795626	290	23.95	41	287	65	310	7.0e-25	107	COG0657	Acetyl esterase/lipase	312
2727795630	539	44.79	123	539	1	403	2.0e-101	363	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2727795631	484	42.45	3	341	5	347	6.0e-96	344	COG0473	Isocitrate/isopropylmalate dehydrogenase	348
2727795632	128	46.34	6	128	5	126	6.0e-32	129	COG2967	Uncharacterized protein affecting Mg2+/Co2+ transport	126
2727795636	560	36.07	281	551	3	268	6.0e-65	242	COG0171	NH3-dependent NAD+ synthetase	268
2727795637	280	27.32	52	210	43	220	6.0e-13	68.4	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2727795638	281	29.14	1	147	5	154	2.0e-10	59.6	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2727795639	391	37.65	1	391	1	392	1.0e-84	307	COG0183	Acetyl-CoA acetyltransferase	392
2727795640	374	43.75	68	369	1	289	3.0e-82	299	COG0167	Dihydroorotate dehydrogenase	310
2727795641	266	39.42	1	241	8	245	1.0e-42	167	COG0861	Membrane protein TerC, possibly involved in tellurium resistance	254
2727795647	120	33.93	6	117	11	122	6.0e-22	96.4	COG0818	Diacylglycerol kinase	123
2727795648	218	27.72	21	211	5	206	5.0e-17	81.5	COG4330	Uncharacterized membrane protein	211
2727795650	211	29.85	15	210	26	225	8.0e-29	120	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2727795652	226	45.18	6	225	1	226	2.0e-58	219	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2727795654	215	27.57	6	213	4	216	8.0e-22	97.2	COG1392	Uncharacterized conserved protein YkaA, distantly related to PhoU, UPF0111/DUF47 family	217
2727795655	347	31.12	1	346	1	326	5.0e-56	211	COG0306	Phosphate/sulfate permease	326
2727795656	362	44.21	18	353	2	325	9.0e-117	413	COG1087	UDP-glucose 4-epimerase	329
2727795658	354	54.34	1	354	5	361	0.0e+00	469	COG0216	Protein chain release factor A	363
2727795659	523	29.93	19	521	4	570	2.0e-89	323	COG3653	N-acyl-D-aspartate/D-glutamate deacylase	579
2727795660	360	25.74	17	342	33	362	2.0e-44	173	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2727795661	395	33.52	33	395	3	313	2.0e-68	252	COG2355	Zn-dependent dipeptidase, microsomal dipeptidase homolog	313
2727795662	701	24.14	173	699	57	620	2.0e-46	181	COG1506	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	620
2727795671	728	23.18	4	726	12	768	7.0e-86	311	COG2366	Acyl-homoserine lactone (AHL) acylase PvdQ	768
2727795672	170	45.96	8	168	4	164	1.0e-38	152	COG5472	Predicted small integral membrane protein	164
2727795674	510	28.83	6	380	1	365	1.0e-44	174	COG1680	CubicO group peptidase, beta-lactamase class C family	390
2727795675	1096	23.93	31	659	42	643	2.0e-53	205	COG4946	Uncharacterized N-terminal domain of tricorn protease	668
2727795676	659	49.53	344	659	4	324	5.0e-114	405	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2727795677	252	36.44	23	251	42	276	2.0e-41	162	COG4760	Uncharacterized membrane protein, YccA/Bax inhibitor family	276
2727795679	615	31.78	239	615	6	362	1.0e-56	214	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit	365
2727795680	108	42.06	1	107	1	106	4.0e-26	109	COG2315	Predicted DNA-binding protein with ?double-wing? structural motif, MmcQ/YjbR family	118
2727795682	446	28.89	1	446	3	377	3.0e-50	193	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2727795683	708	28.71	8	594	16	590	3.0e-88	319	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2727795685	282	22.79	4	266	1	270	1.0e-24	107	COG1792	Cell shape-determining protein MreC	284
2727795686	341	51.19	3	336	1	335	5.0e-100	357	COG1077	Actin-like ATPase involved in cell morphogenesis	342
2727795687	426	45.2	1	423	1	420	0.0e+00	466	COG0151	Phosphoribosylamine-glycine ligase	428
2727795688	479	24.85	12	471	18	492	2.0e-56	213	COG3104	Dipeptide/tripeptide permease	498
2727795689	684	33.58	8	640	2	623	5.0e-93	335	COG1297	Uncharacterized membrane protein, oligopeptide transporter (OPT) family	624
2727795690	668	29.58	39	554	16	473	5.0e-71	262	COG5267	Uncharacterized conserved protein, DUF1800 family	496
2727795691	419	31.74	3	410	8	408	1.0e-58	220	COG4102	Uncharacterized conserved protein, DUF1501 family	418
2727795693	645	39.17	55	630	1	528	0.0e+00	594	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2727795694	510	18.79	1	326	6	294	2.0e-08	54.8	COG2814	Predicted arabinose efflux permease, MFS family	394
2727795696	304	39.67	1	300	3	291	2.0e-72	266	COG1131	ABC-type multidrug transport system, ATPase component	293
2727795697	188	21.18	18	174	3	172	3.0e-08	51.9	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2727795698	430	62.09	1	430	1	423	0.0e+00	636	COG0148	Enolase	423
2727795701	297	22.87	35	297	26	315	9.0e-32	130	COG0627	S-formylglutathione hydrolase FrmB	316
2727795702	214	52.38	4	213	3	210	7.0e-72	263	COG0177	Endonuclease III	211
2727795703	321	49.19	9	317	4	312	8.0e-101	360	COG3958	Transketolase, C-terminal subunit	312
2727795704	1135	32.39	736	1113	16	400	3.0e-54	207	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2727795705	548	58.99	13	407	1	393	0.0e+00	506	COG0458	Carbamoylphosphate synthase large subunit	400
2727795706	154	46.67	1	150	1	150	9.0e-48	182	COG1225	Peroxiredoxin	157
2727795709	550	31.8	1	544	9	610	1.0e-120	427	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)	613
2727795714	181	30.67	19	179	14	176	3.0e-24	104	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727795715	861	29.37	107	860	100	909	4.0e-115	409	COG2352	Phosphoenolpyruvate carboxylase	910
2727795718	222	21.52	6	222	10	243	2.0e-24	105	COG4121	tRNA U34 5-methylaminomethyl-2-thiouridine-forming methyltransferase MnmC	252
2727795719	142	24.81	19	141	2	129	4.0e-08	50.7	COG4319	Ketosteroid isomerase homolog	137
2727795720	305	18.67	29	305	2	291	4.0e-19	89	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2727795723	323	30.49	58	296	14	258	2.0e-31	129	COG0739	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain	277
2727795724	871	45.07	1	871	5	875	0.0e+00	936	COG0013	Alanyl-tRNA synthetase	879
2727795725	171	30.52	1	149	2	155	7.0e-20	90	COG1670	Protein N-acetyltransferase, RimJ/RimL family	187
2727795727	326	49	30	228	2	200	3.0e-56	212	COG3342	Uncharacterized conserved protein, Ntn-hydrolase superfamily	265
2727795728	481	51.46	6	481	5	482	0.0e+00	627	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	483
2727795729	376	24.81	240	358	6	133	6.0e-10	58.7	COG1225	Peroxiredoxin	157
2727795735	774	22.94	1	774	1	726	1.0e-69	258	COG1033	Predicted exporter protein, RND superfamily	727
2727795738	251	38.55	1	179	7	171	2.0e-31	129	COG1386	Chromosome segregation and condensation protein ScpB	184
2727795739	404	35.68	7	379	15	394	4.0e-88	318	COG0019	Diaminopimelate decarboxylase	394
2727795740	260	42.02	1	237	8	245	2.0e-66	245	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2727795742	309	45.19	1	309	1	310	1.0e-93	336	COG0039	Malate/lactate dehydrogenase	313
2727795743	808	13.52	93	785	33	768	6.0e-18	86.9	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727795744	351	28.32	21	351	3	334	1.0e-40	160	COG0859	ADP-heptose:LPS heptosyltransferase	334
2727795745	420	17.38	68	409	79	444	5.0e-04	39.4	COG2271	Sugar phosphate permease	448
2727795747	230	28.84	14	227	4	208	2.0e-27	115	COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	208
2727795748	416	41.4	7	416	8	408	3.0e-83	302	COG1301	Na+/H+-dicarboxylate symporter	415
2727795749	521	28.88	16	512	4	442	6.0e-36	145	COG0531	Amino acid transporter	466
2727795750	240	43.95	18	239	20	237	6.0e-65	240	COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	241
2727795751	132	41.86	2	130	8	136	5.0e-30	123	COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	137
2727795753	784	35.91	464	782	6	322	4.0e-62	233	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2727795756	406	32.33	14	401	1	392	2.0e-81	296	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2727795759	217	25.61	57	216	48	206	4.0e-18	85.1	COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	207
2727795765	187	31.67	3	182	2	176	5.0e-28	117	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727795767	281	19.56	44	279	6	274	3.0e-16	79.1	COG1082	Sugar phosphate isomerase/epimerase	274
2727795768	329	28.7	3	321	2	327	3.0e-53	202	COG0673	Predicted dehydrogenase	342
2727795769	307	22.42	41	301	1	273	2.0e-18	86.8	COG1082	Sugar phosphate isomerase/epimerase	274
2727795772	233	37.72	1	222	3	229	4.0e-50	191	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	230
2727795779	149	21.01	1	138	3	137	3.0e-17	81.1	COG0824	Acyl-CoA thioesterase FadM	137
2727795781	501	20.69	53	487	43	433	5.0e-33	136	COG1538	Outer membrane protein TolC	457
2727795782	221	45.95	1	221	1	222	9.0e-72	263	COG1136	ABC-type lipoprotein export system, ATPase component	226
2727795783	814	14.87	439	814	3	419	1.0e-06	49.4	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2727795785	798	17.47	97	415	88	418	2.0e-09	58.6	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2727795786	786	12.71	417	786	3	419	2.0e-07	52.1	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2727795787	225	52.44	1	223	1	225	3.0e-79	287	COG1136	ABC-type lipoprotein export system, ATPase component	226
2727795788	418	19.14	13	401	6	353	2.0e-18	87.1	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2727795790	449	42.52	4	449	3	456	9.0e-125	440	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2727795794	187	29.38	9	185	18	180	2.0e-26	112	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727795795	391	34.04	9	384	4	381	5.0e-74	271	COG0116	23S rRNA G2445 N2-methylase RlmL	381
2727795796	426	44.36	15	426	7	415	6.0e-95	341	COG0738	Fucose permease	422
2727795797	110	29.46	1	110	1	105	3.0e-09	53.4	COG3254	L-rhamnose mutarotase	105
2727795798	254	35.27	2	249	1	250	2.0e-43	169	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2727795799	443	20.53	33	358	16	323	5.0e-24	105	COG3669	Alpha-L-fucosidase	430
2727795800	285	51.8	64	282	51	265	8.0e-77	280	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2727795801	275	28.67	1	275	7	278	7.0e-46	177	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	279
2727795802	262	36.96	3	253	1	251	6.0e-37	148	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2727795803	337	31.71	1	336	1	350	4.0e-62	232	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase	350
2727795806	282	32.53	1	276	1	288	6.0e-35	141	COG1597	Diacylglycerol kinase family enzyme	301
2727795807	216	23.6	67	216	50	210	8.0e-10	57.2	COG2755	Lysophospholipase L1 or related esterase	216
2727795808	197	30.68	10	182	2	177	8.0e-25	107	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727795809	345	23.99	79	342	76	321	6.0e-25	108	COG3712	Periplasmic ferric-dicitrate binding protein FerR, regulates iron transport through sigma-19	322
2727795810	1029	20.67	211	808	37	544	1.0e-15	79.6	COG4771	Outer membrane receptor for ferrienterochelin and colicins	699
2727795813	376	35.66	62	323	47	332	4.0e-57	215	COG1858	Cytochrome c peroxidase	364
2727795814	500	29.31	11	405	23	400	7.0e-52	198	COG1649	Uncharacterized lipoprotein YddW, UPF0748 family	418
2727795819	255	32.58	1	171	8	181	7.0e-20	91	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	243
2727795820	452	27.95	2	440	9	448	1.0e-65	243	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2727795822	264	30.92	3	263	8	257	6.0e-13	68.1	COG0730	Uncharacterized membrane protein YfcA	258
2727795823	186	24.44	8	186	19	162	9.0e-07	47	COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	198
2727795824	166	19.46	31	166	17	165	2.0e-04	39.3	COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	198
2727795825	314	39.93	26	310	8	290	1.0e-64	240	COG3258	Cytochrome c	293
2727795826	169	25.6	1	167	11	171	1.0e-10	59.6	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2727795829	419	50.82	1	418	14	433	0.0e+00	532	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2727795831	314	27.63	5	292	14	316	2.0e-35	143	COG1305	Transglutaminase-like enzyme, putative cysteine protease	319
2727795832	313	28.08	1	313	1	310	5.0e-46	178	COG2307	Uncharacterized conserved protein, Alpha-E superfamily	313
