gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2727794834	198	44	190	SUPERFAMILY	SSF111384	IPR024930	Skp domain	
2727794838	276	55	218	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
2727794838	276	185	202	ProSitePatterns	PS01272	IPR005486	Glucokinase regulatory, conserved site	
2727794838	276	12	246	SUPERFAMILY	SSF53697			
2727794839	279	5	107	SUPERFAMILY	SSF53067			
2727794839	279	109	278	SUPERFAMILY	SSF53067			
2727794840	527	75	194	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
2727794840	527	90	161	ProSiteProfiles	PS50106	IPR001478	PDZ domain	GO:0005515
2727794840	527	102	176	SMART	SM00228	IPR001478	PDZ domain	GO:0005515
2727794840	527	176	357	SMART	SM00245	IPR005151	Interphotoreceptor retinol-binding	GO:0006508|GO:0008236
2727794840	527	37	120	SUPERFAMILY	SSF52096			
2727794840	527	196	356	SUPERFAMILY	SSF52096			
2727794842	367	42	110	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2727794842	367	48	107	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2727794842	367	145	366	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2727794842	367	37	111	SUPERFAMILY	SSF46785			
2727794844	702	23	228	SUPERFAMILY	SSF53639	IPR001303	Class II aldolase/adducin N-terminal	
2727794844	702	26	228	SMART	SM01007	IPR001303	Class II aldolase/adducin N-terminal	
2727794844	702	440	698	SUPERFAMILY	SSF51735			
2727794845	104	1	104	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2727794846	424	43	405	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727794847	455	9	236	SUPERFAMILY	SSF53067			
2727794847	455	230	297	SUPERFAMILY	SSF53067			
2727794847	455	337	431	SUPERFAMILY	SSF53067			
2727794848	280	1	16	ProSiteProfiles	PS51257			
2727794850	464	1	27	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727794850	464	35	197	SUPERFAMILY	SSF51735			
2727794850	464	175	201	SUPERFAMILY	SSF55347			
2727794850	464	233	350	SUPERFAMILY	SSF55347			
2727794851	304	69	296	SUPERFAMILY	SSF102705	IPR002678	Ngg1p interacting factor 3, NIF3	
2727794852	481	85	421	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794853	337	3	73	SMART	SM00354	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2727794853	337	4	58	ProSiteProfiles	PS50932	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2727794853	337	3	61	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2727794853	337	63	335	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2727794854	619	289	467	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794855	401	32	396	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727794856	620	1	24	ProSiteProfiles	PS51257			
2727794856	620	22	301	SUPERFAMILY	SSF48452			
2727794856	620	353	525	SUPERFAMILY	SSF48452			
2727794856	620	571	605	SUPERFAMILY	SSF48452			
2727794857	1080	53	134	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727794857	1080	134	275	SUPERFAMILY	SSF56935			
2727794857	1080	372	460	SUPERFAMILY	SSF56935			
2727794857	1080	490	836	SUPERFAMILY	SSF56935			
2727794857	1080	913	958	SUPERFAMILY	SSF56935			
2727794857	1080	991	1078	SUPERFAMILY	SSF56935			
2727794858	278	35	257	SUPERFAMILY	SSF52317			
2727794859	449	73	164	SUPERFAMILY	SSF51735			
2727794860	201	29	131	SUPERFAMILY	SSF56935			
2727794861	273	154	182	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2727794861	273	10	269	SUPERFAMILY	SSF51735			
2727794862	467	5	466	SUPERFAMILY	SSF51556			
2727794864	452	1	32	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727794864	452	29	201	SUPERFAMILY	SSF51735			
2727794864	452	175	203	SUPERFAMILY	SSF55347			
2727794864	452	243	326	SUPERFAMILY	SSF55347			
2727794865	294	48	142	SUPERFAMILY	SSF103481			
2727794865	294	189	293	SUPERFAMILY	SSF103481			
2727794866	338	1	336	SUPERFAMILY	SSF89733	IPR003767	Malate/L-lactate dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2727794867	338	1	171	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2727794867	338	7	336	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2727794867	338	135	302	SUPERFAMILY	SSF51735			
2727794869	445	1	34	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2727794869	445	37	216	SUPERFAMILY	SSF51735			
2727794869	445	202	369	SUPERFAMILY	SSF55347			
2727794870	278	1	260	SUPERFAMILY	SSF56436	IPR016187	C-type lectin fold	
2727794871	340	35	338	SUPERFAMILY	SSF143631			
2727794872	307	42	290	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727794873	280	4	242	SUPERFAMILY	SSF51197			
2727794874	656	251	365	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727794874	656	100	204	SUPERFAMILY	SSF52266			
2727794874	656	406	593	SUPERFAMILY	SSF52266			
2727794875	903	438	858	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727794876	352	38	328	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794877	789	379	771	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727794877	789	31	120	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2727794877	789	1	15	ProSiteProfiles	PS51257			
2727794878	874	345	618	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794878	874	19	215	SUPERFAMILY	SSF52266			
2727794878	874	214	343	SUPERFAMILY	SSF55545			
2727794879	510	106	143	SUPERFAMILY	SSF52266			
2727794879	510	171	222	SUPERFAMILY	SSF52266			
2727794879	510	277	460	SUPERFAMILY	SSF52266			
2727794880	245	20	88	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2727794880	245	26	85	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2727794880	245	107	237	SUPERFAMILY	SSF48008	IPR008920	Transcription regulator FadR/GntR, C-terminal	
2727794880	245	110	231	SMART	SM00895	IPR011711	GntR, C-terminal	
2727794880	245	20	89	SUPERFAMILY	SSF46785			
2727794881	1099	28	109	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727794881	1099	109	248	SUPERFAMILY	SSF56935			
2727794881	1099	338	426	SUPERFAMILY	SSF56935			
2727794881	1099	457	808	SUPERFAMILY	SSF56935			
2727794881	1099	908	951	SUPERFAMILY	SSF56935			
2727794881	1099	1007	1099	SUPERFAMILY	SSF56935			
2727794882	509	1	20	ProSiteProfiles	PS51257			
2727794882	509	18	506	SUPERFAMILY	SSF48452			
2727794883	313	4	294	SUPERFAMILY	SSF51569			
2727794884	392	77	295	SUPERFAMILY	SSF117281			
2727794884	392	332	389	SUPERFAMILY	SSF117281			
2727794885	417	6	408	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2727794885	417	13	405	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2727794886	393	10	388	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727794887	388	25	387	SUPERFAMILY	SSF50939	IPR011040	Sialidases	
2727794888	237	11	198	SUPERFAMILY	SSF52402			
2727794889	302	4	210	SUPERFAMILY	SSF52402			
2727794890	413	57	72	ProSitePatterns	PS00301	IPR000795	Elongation factor, GTP-binding domain	GO:0003924|GO:0005525
2727794890	413	219	303	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2727794890	413	310	412	SUPERFAMILY	SSF50465	IPR009001	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal	
2727794890	413	3	203	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727794891	285	4	261	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2727794891	285	91	124	ProSitePatterns	PS00840	IPR003043	Uroporphiryn-III C-methyltransferase, conserved site	GO:0006779|GO:0008168|GO:0043115|GO:0055114
2727794892	571	56	193	ProSiteProfiles	PS50902	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181|GO:0016491
2727794892	571	220	420	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
2727794892	571	217	418	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2727794892	571	54	197	SUPERFAMILY	SSF52218			
2727794892	571	417	571	SUPERFAMILY	SSF52343			
2727794893	551	4	136	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2727794893	551	337	411	SUPERFAMILY	SSF55124	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491|GO:0055114
2727794893	551	471	487	ProSitePatterns	PS00365	IPR006066	Nitrite/sulphite reductase iron-sulphur/siroheam-binding site	GO:0016491|GO:0020037|GO:0051536|GO:0055114
2727794893	551	137	336	SUPERFAMILY	SSF56014			
2727794893	551	422	548	SUPERFAMILY	SSF56014			
2727794895	973	26	118	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727794895	973	97	295	SUPERFAMILY	SSF56935			
2727794895	973	370	485	SUPERFAMILY	SSF56935			
2727794895	973	522	673	SUPERFAMILY	SSF56935			
2727794895	973	735	780	SUPERFAMILY	SSF56935			
2727794895	973	819	958	SUPERFAMILY	SSF56935			
2727794897	514	19	131	SUPERFAMILY	SSF51735			
2727794897	514	127	206	SUPERFAMILY	SSF75615			
2727794898	681	490	678	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2727794898	681	60	97	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794898	681	145	489	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794899	656	226	347	SUPERFAMILY	SSF48230	IPR008929	Chondroitin AC/alginate lyase	
2727794900	284	27	279	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2727794901	253	5	245	SUPERFAMILY	SSF51735			
2727794903	268	7	184	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2727794903	268	139	167	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2727794903	268	6	262	SUPERFAMILY	SSF51735			
2727794904	273	158	246	SUPERFAMILY	SSF101852	IPR023227	S-adenosyl-l-methionine hydroxide adenosyltransferase, C-terminal	
2727794904	273	1	112	SUPERFAMILY	SSF102522	IPR023228	S-adenosyl-l-methionine hydroxide adenosyltransferase, N-terminal	
2727794905	468	37	47	ProSitePatterns	PS00076	IPR012999	Pyridine nucleotide-disulphide oxidoreductase, class I, active site	GO:0016668|GO:0055114
2727794905	468	345	466	SUPERFAMILY	SSF55424	IPR016156	FAD/NAD-linked reductase, dimerisation domain	GO:0016491|GO:0050660|GO:0055114
2727794905	468	2	375	SUPERFAMILY	SSF51905			
2727794906	468	7	82	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	9	80	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	14	130	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	125	256	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	141	212	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	143	210	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	255	385	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	268	340	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	270	338	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2727794906	468	85	137	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727794906	468	213	267	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727794906	468	341	396	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2727794906	468	86	128	SMART	SM00086	IPR001610	PAC motif	
2727794906	468	216	258	SMART	SM00086	IPR001610	PAC motif	
2727794906	468	345	387	SMART	SM00086	IPR001610	PAC motif	
2727794906	468	392	455	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2727794907	110	8	103	ProSiteProfiles	PS50987	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2727794907	110	18	93	SMART	SM00418	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2727794907	110	13	91	SUPERFAMILY	SSF46785			
2727794908	280	41	228	SUPERFAMILY	SSF53335			
2727794909	131	3	128	SUPERFAMILY	SSF52788	IPR023485	Phosphotyrosine protein phosphatase I superfamily	
2727794909	131	4	130	SMART	SM00226	IPR023485	Phosphotyrosine protein phosphatase I superfamily	
2727794911	425	20	228	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2727794911	425	254	424	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2727794913	284	3	86	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2727794913	284	96	275	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2727794914	1398	1147	1228	ProSiteProfiles	PS50825	IPR003410	Hyalin	
2727794914	1398	282	351	SMART	SM00409	IPR003599	Immunoglobulin subtype	
2727794914	1398	610	679	SMART	SM00409	IPR003599	Immunoglobulin subtype	
2727794914	1398	923	992	SMART	SM00409	IPR003599	Immunoglobulin subtype	
2727794914	1398	62	198	SMART	SM00560	IPR006558	LamG-like jellyroll fold	
2727794914	1398	378	511	SMART	SM00560	IPR006558	LamG-like jellyroll fold	
2727794914	1398	706	839	SMART	SM00560	IPR006558	LamG-like jellyroll fold	
2727794914	1398	1234	1301	SUPERFAMILY	SSF49373	IPR008964	Invasin/intimin cell-adhesion	
2727794914	1398	37	205	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2727794914	1398	351	519	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2727794914	1398	662	847	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2727794916	84	16	83	SUPERFAMILY	SSF53167			
2727794921	237	148	233	ProSiteProfiles	PS50059	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain	GO:0006457
2727794921	237	44	233	SUPERFAMILY	SSF54534			
2727794923	83	1	68	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2727794923	83	1	34	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727794923	83	35	68	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2727794923	83	7	64	SUPERFAMILY	SSF48452			
2727794924	496	39	148	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794927	505	140	292	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2727794927	505	303	317	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727794927	505	351	505	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727794927	505	119	266	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA-like, ATP-binding domain	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2727794927	505	121	337	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727794928	235	75	230	SUPERFAMILY	SSF53271			
2727794929	177	14	177	ProSiteProfiles	PS51355	IPR000889	Glutathione peroxidase	GO:0004602|GO:0006979|GO:0055114
2727794929	177	44	59	ProSitePatterns	PS00460	IPR000889	Glutathione peroxidase	GO:0004602|GO:0006979|GO:0055114
2727794929	177	23	175	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2727794931	399	3	105	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727794931	399	146	268	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727794932	437	86	171	ProSiteProfiles	PS51411	IPR007557	PSP1, C-terminal	
2727794933	266	1	20	ProSiteProfiles	PS51257			
2727794934	573	39	557	SUPERFAMILY	SSF55486			
2727794935	622	5	209	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727794935	622	95	101	ProSitePatterns	PS00058	IPR014762	DNA mismatch repair, conserved site	
2727794935	622	438	580	SMART	SM00853	IPR014790	MutL, C-terminal, dimerisation	GO:0005524|GO:0006298
2727794935	622	192	327	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2727794935	622	439	621	SUPERFAMILY	SSF118116			
2727794938	634	135	153	ProSitePatterns	PS01161	IPR018321	Glucosamine-6-phosphate isomerase, conserved site	GO:0004342|GO:0006044
2727794938	634	351	396	SUPERFAMILY	SSF102588	IPR024078	Putative deacetylase LmbE-like domain	
2727794938	634	447	632	SUPERFAMILY	SSF102588	IPR024078	Putative deacetylase LmbE-like domain	
2727794938	634	12	259	SUPERFAMILY	SSF100950			
2727794939	544	149	520	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2727794939	544	12	148	SUPERFAMILY	SSF55545			
2727794940	496	93	188	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2727794940	496	345	495	SUPERFAMILY	SSF52935	IPR015795	Pyruvate kinase, C-terminal	
2727794940	496	9	96	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2727794940	496	177	358	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2727794941	328	4	322	SUPERFAMILY	SSF53784	IPR000023	Phosphofructokinase domain	GO:0003872|GO:0005945|GO:0006096
2727794941	328	252	270	ProSitePatterns	PS00433	IPR015912	Phosphofructokinase, conserved site	GO:0003872|GO:0005945|GO:0006096
2727794942	305	5	298	SUPERFAMILY	SSF55909			
2727794943	479	4	60	SUPERFAMILY	SSF55909			
2727794943	479	98	477	SUPERFAMILY	SSF55909			
2727794945	409	29	70	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727794945	409	368	384	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727794945	409	70	369	SUPERFAMILY	SSF51556			
2727794946	349	37	349	ProSiteProfiles	PS51409	IPR006035	Ureohydrolase	GO:0016813|GO:0046872
2727794946	349	43	347	SUPERFAMILY	SSF52768			
2727794947	339	25	90	SUPERFAMILY	SSF54368	IPR008147	Glutamine synthetase, beta-Grasp	GO:0004356|GO:0006542|GO:0006807
2727794947	339	44	61	ProSitePatterns	PS00180	IPR027302	Glutamine synthetase, N-terminal conserved site	
2727794947	339	218	235	ProSitePatterns	PS00181	IPR027303	Glutamine synthetase, glycine-rich site	
2727794947	339	100	333	SUPERFAMILY	SSF55931			
2727794949	688	352	528	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
2727794949	688	544	686	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2727794949	688	2	335	SUPERFAMILY	SSF52518			
2727794949	688	351	557	SUPERFAMILY	SSF52518			
2727794950	203	2	199	SUPERFAMILY	SSF56529	IPR011234	Fumarylacetoacetase, C-terminal-related	GO:0003824|GO:0008152
2727794951	191	4	188	SUPERFAMILY	SSF53178	IPR001328	Peptidyl-tRNA hydrolase	GO:0004045
2727794951	191	108	118	ProSitePatterns	PS01196	IPR018171	Peptidyl-tRNA hydrolase, conserved site	GO:0004045
2727794952	437	297	435	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727794952	437	325	437	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2727794952	437	214	280	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2727794952	437	221	437	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2727794952	437	201	275	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2727794953	196	10	179	SUPERFAMILY	SSF50715	IPR011035	Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain	GO:0006412
2727794954	318	128	143	ProSitePatterns	PS00114	IPR000842	Phosphoribosyl pyrophosphate synthetase, conserved site	GO:0000287|GO:0004749|GO:0009156|GO:0044249
2727794954	318	69	300	SUPERFAMILY	SSF53271			
2727794957	506	1	19	ProSiteProfiles	PS51257			
2727794957	506	19	506	SUPERFAMILY	SSF48452			
2727794958	1063	26	104	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2727794958	1063	104	247	SUPERFAMILY	SSF56935			
2727794958	1063	340	407	SUPERFAMILY	SSF56935			
2727794958	1063	439	491	SUPERFAMILY	SSF56935			
2727794958	1063	527	817	SUPERFAMILY	SSF56935			
2727794958	1063	854	918	SUPERFAMILY	SSF56935			
2727794958	1063	969	1063	SUPERFAMILY	SSF56935			
2727794960	428	122	147	ProSitePatterns	PS00217	IPR005829	Sugar transporter, conserved site	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2727794960	428	2	419	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2727794960	428	12	418	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2727794961	703	5	173	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2727794962	547	479	545	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
2727794962	547	37	79	SUPERFAMILY	SSF53187			
2727794962	547	226	439	SUPERFAMILY	SSF53187			
2727794964	76	2	75	SUPERFAMILY	SSF55248	IPR001533	Transcriptional coactivator/pterin dehydratase	GO:0006729|GO:0008124
2727794965	292	60	283	SUPERFAMILY	SSF53474			
2727794967	152	1	16	ProSiteProfiles	PS51257			
2727794968	271	203	267	SUPERFAMILY	SSF74653			
2727794969	112	1	110	SUPERFAMILY	SSF110857			
2727794970	191	1	20	ProSiteProfiles	PS51257			
2727794971	204	26	186	SUPERFAMILY	SSF50891	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2727794971	204	43	204	ProSiteProfiles	PS50072	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2727794971	204	1	24	ProSiteProfiles	PS51257			
2727794972	375	104	251	SUPERFAMILY	SSF75011			
2727794973	265	36	245	SUPERFAMILY	SSF53474			
2727794974	50	1	42	SUPERFAMILY	SSF47672	IPR007365	Transferrin receptor-like, dimerisation domain	
2727794975	348	10	79	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2727794976	496	330	496	SUPERFAMILY	SSF50443	IPR004216	L-fucose/L-arabinose isomerase, C-terminal	
2727794976	496	1	326	SUPERFAMILY	SSF53743	IPR009015	L-fucose isomerase, N-terminal/central domain	GO:0005737|GO:0005996|GO:0016861
2727794977	556	5	470	ProSiteProfiles	PS50283	IPR001734	Sodium/solute symporter	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2727794978	388	3	380	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2727794979	656	247	310	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727794979	656	606	642	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2727794979	656	309	607	SUPERFAMILY	SSF51556			
2727794980	633	79	142	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2727794980	633	160	226	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2727794980	633	247	315	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2727794980	633	332	402	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2727794980	633	419	489	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2727794980	633	506	571	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2727794980	633	75	168	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794980	633	146	229	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794980	633	230	319	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794980	633	330	419	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794980	633	397	508	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794980	633	485	585	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2727794980	633	77	142	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727794980	633	158	226	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727794980	633	245	315	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727794980	633	330	402	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727794980	633	417	489	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727794980	633	504	571	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2727794981	275	1	18	ProSiteProfiles	PS51257			
2727794981	275	27	114	SUPERFAMILY	SSF48452			
2727794983	398	1	175	SUPERFAMILY	SSF52507	IPR003382	Flavoprotein	GO:0003824
2727794983	398	181	396	SUPERFAMILY	SSF102645	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal	
2727794987	206	145	199	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
