gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2727795009	257	37.16	1	257	1	261	4.0e-54	201	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	Yes
2727795014	114	69.91	1	113	1	113	4.1e-56	194	KO:K03113	translation initiation factor 1		Yes
2727795015	286	71.89	6	286	6	284	0.0e+00	455	KO:K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	EC:2.4.2.19	Yes
2727795017	506	77.82	2	506	3	507	0.0e+00	938	KO:K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
2727795019	208	63.37	3	204	3	195	3.7e-89	297	KO:K03978	GTP-binding protein		Yes
2727795020	157	81.53	1	157	1	157	2.0e-91	299	KO:K09776	uncharacterized protein		Yes
2727795032	338	85.46	2	338	3	338	0.0e+00	654	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	EC:1.2.1.12	Yes
2727795033	398	81.45	1	398	1	398	0.0e+00	734	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2727795037	339	60.65	1	338	1	337	0.0e+00	468	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2727795038	813	64.25	1	811	6	819	0.0e+00	1220	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2727795039	252	60.08	5	247	1	243	1.5e-106	351	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2727795042	198	79.29	1	198	1	195	1.6e-105	343	KO:K08999	uncharacterized protein		Yes
2727795043	630	73.37	1	627	1	623	0.0e+00	1060	KO:K15738	ATP-binding cassette, subfamily F, uup		Yes
2727795044	144	72.54	1	142	1	142	3.0e-74	248	KO:K03773	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727795049	285	62.81	1	285	1	285	1.3e-128	417	KO:K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	EC:3.1.1.45	Yes
2727795055	78	80.77	1	78	1	78	2.7e-41	148	KO:K02902	large subunit ribosomal protein L28		Yes
2727795056	60	93.33	1	60	1	60	1.1e-36	133	KO:K02913	large subunit ribosomal protein L33		Yes
2727795058	321	78.16	1	316	1	316	0.0e+00	562	KO:K03110	fused signal recognition particle receptor		Yes
2727795060	321	63.55	1	321	1	321	0.0e+00	491	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.1	Yes
2727795060	321	63.55	1	321	1	321	0.0e+00	491	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.10	Yes
2727795060	321	63.55	1	321	1	321	0.0e+00	491	KO:K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	EC:2.5.1.29	Yes
2727795064	292	89.73	1	292	1	292	0.0e+00	614	KO:K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	EC:2.4.99.17	Yes
2727795081	507	77.13	15	507	1	493	0.0e+00	870	KO:K03092	RNA polymerase sigma-54 factor		Yes
2727795084	405	68.34	1	398	1	398	0.0e+00	668	KO:K19715	8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase [EC:2.6.1.109]	EC:2.6.1.109	Yes
2727795085	218	63.38	3	214	1	213	2.1e-98	325	KO:K07396	putative protein-disulfide isomerase		Yes
2727795086	129	45.9	5	125	6	125	4.4e-34	133	KO:K06996	uncharacterized protein		Yes
2727795092	215	51.06	21	208	20	206	2.6e-57	207	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2727795098	1057	71.96	1	1052	1	1052	0.0e+00	1750	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2727795100	431	31.55	7	431	5	429	1.4e-73	269	KO:K15725	outer membrane protein, cobalt-zinc-cadmium efflux system		Yes
2727795101	365	39.4	3	362	2	366	1.4e-95	330	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2727795102	1043	63.68	1	1026	1	1027	0.0e+00	1520	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2727795109	376	56.45	1	372	1	371	0.0e+00	478	KO:K03585	membrane fusion protein, multidrug efflux system		Yes
2727795110	1055	71.55	1	1037	1	1037	0.0e+00	1730	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		Yes
2727795111	943	56.8	15	940	18	939	0.0e+00	1250	KO:K18930	D-lactate dehydrogenase		Yes
2727795112	84	60.76	1	79	1	79	9.1e-29	114	KO:K07746	antitoxin ParD1/3/4		Yes
2727795113	99	52.08	2	97	5	99	1.0e-28	115	KO:K19092	toxin ParE1/3/4		Yes
2727795115	168	58.49	9	167	7	165	3.8e-66	228	KO:K09705	uncharacterized protein		Yes
2727795116	479	42.43	6	474	8	465	0.0e+00	458	KO:K03294	basic amino acid/polyamine antiporter, APA family		Yes
2727795118	114	78.07	1	114	1	114	5.4e-62	210	KO:K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	EC:4.1.1.11	Yes
2727795120	188	62.9	4	186	4	189	2.0e-80	270	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795123	144	55.93	1	118	1	118	6.2e-44	163	KO:K07090	uncharacterized protein		Yes
2727795124	182	76.27	4	180	2	178	4.9e-100	325	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2727795125	119	48.78	1	119	1	123	6.2e-32	126	KO:K06199	CrcB protein		Yes
2727795135	182	50	35	180	1	146	3.4e-44	167	KO:K09936	bacterial/archaeal transporter family-2 protein		Yes
2727795136	357	85.44	1	357	1	364	0.0e+00	735	KO:K19714	3-deoxy-alpha-D-manno-octulosonate 8-oxidase [EC:1.1.3.48]	EC:1.1.3.48	Yes
2727795146	241	82.63	6	241	1	236	0.0e+00	450	KO:K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	EC:2.7.7.38	Yes
2727795148	371	79.19	1	370	1	370	0.0e+00	686	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727795150	158	52.9	2	154	5	159	3.4e-51	185	KO:K03565	regulatory protein		Yes
2727795153	364	49.58	1	351	1	356	2.8e-114	383	KO:K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	EC:3.5.1.25	Yes
2727795155	345	75.29	2	341	3	342	0.0e+00	623	KO:K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	EC:2.7.4.16	Yes
2727795157	260	70.59	1	254	1	255	0.0e+00	439	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	Yes
2727795164	203	58.13	2	203	39	234	2.5e-73	252	KO:K03814	monofunctional biosynthetic peptidoglycan transglycosylase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2727795166	207	62.14	1	206	20	224	1.2e-96	318	KO:K03811	nicotinamide mononucleotide transporter		Yes
2727795179	1191	60.79	24	1182	8	1174	0.0e+00	1660	KO:K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	EC:1.2.7.-	Yes
2727795179	1191	60.79	24	1182	8	1174	0.0e+00	1660	KO:K03737	pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	EC:1.2.7.1	Yes
2727795185	784	75.41	1	782	1	783	0.0e+00	1360	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2727795190	355	57.8	38	355	37	358	1.6e-120	401	KO:K00428	cytochrome c peroxidase [EC:1.11.1.5]	EC:1.11.1.5	Yes
2727795193	290	62.36	18	288	16	286	1.2e-117	386	KO:K17836	beta-lactamase class A [EC:3.5.2.6]	EC:3.5.2.6	Yes
2727795204	336	56.13	23	332	27	336	1.6e-127	419	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2727795206	1030	55.12	1	1029	1	1041	0.0e+00	1220	KO:K12257	SecD/SecF fusion protein		Yes
2727795207	157	46.36	8	157	6	153	2.1e-37	145	KO:K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727795212	544	86.56	1	541	1	543	0.0e+00	1030	KO:K04077	chaperonin GroEL		Yes
2727795213	93	90.62	1	93	1	96	1.1e-55	191	KO:K04078	chaperonin GroES		Yes
2727795220	310	60.45	1	305	1	311	0.0e+00	440	KO:K03625	N utilization substance protein B		Yes
2727795222	109	67	10	109	9	108	1.7e-44	161	KO:K03210	preprotein translocase subunit YajC		Yes
2727795223	199	59.69	1	196	1	196	1.3e-75	258	KO:K00859	dephospho-CoA kinase [EC:2.7.1.24]	EC:2.7.1.24	Yes
2727795227	316	64.24	1	316	1	315	0.0e+00	478	KO:K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	EC:2.1.1.191	Yes
2727795230	396	74.49	1	396	1	396	0.0e+00	684	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2727795231	474	72.84	1	474	1	475	0.0e+00	805	KO:K01752	L-serine dehydratase [EC:4.3.1.17]	EC:4.3.1.17	Yes
2727795232	386	75.73	11	385	8	382	0.0e+00	703	KO:K18285	aminodeoxyfutalosine synthase [EC:2.5.1.120]	EC:2.5.1.120	Yes
2727795233	413	77.29	1	413	1	414	0.0e+00	756	KO:K11537	MFS transporter, NHS family, xanthosine permease		Yes
2727795234	105	79.05	1	105	1	105	3.0e-59	202	KO:K03671	thioredoxin 1		Yes
2727795235	254	73.33	15	254	1	240	0.0e+00	441	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2727795236	1223	75.25	1	1219	1	1210	0.0e+00	2180	KO:K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727795237	242	40.26	13	240	7	230	1.3e-45	175	KO:K13694	lipoprotein Spr		Yes
2727795240	556	66.35	29	554	12	537	0.0e+00	846	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2727795241	216	65.82	23	215	31	226	5.6e-99	326	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	Yes
2727795243	643	60.88	7	642	15	653	0.0e+00	922	KO:K05970	sialate O-acetylesterase [EC:3.1.1.53]	EC:3.1.1.53	Yes
2727795244	704	67.58	1	694	1	697	0.0e+00	1100	KO:K07456	DNA mismatch repair protein MutS2		Yes
2727795247	454	52.67	6	454	3	452	0.0e+00	574	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2727795249	640	75.86	3	640	2	643	0.0e+00	1150	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:2.3.2.2	Yes
2727795249	640	75.86	3	640	2	643	0.0e+00	1150	KO:K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	EC:3.4.19.13	Yes
2727795250	612	64.53	1	607	1	606	0.0e+00	886	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2727795252	146	68.49	1	146	17	161	8.0e-70	236	KO:K03828	putative acetyltransferase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2727795253	552	73.45	1	550	1	549	0.0e+00	977	KO:K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	EC:5.3.1.9	Yes
2727795254	337	63.47	1	334	2	335	0.0e+00	507	KO:K01620	threonine aldolase [EC:4.1.2.5]	EC:4.1.2.5	Yes
2727795255	285	97.54	1	285	1	285	0.0e+00	620	KO:K03086	RNA polymerase primary sigma factor		Yes
2727795257	338	86.13	29	338	3	312	0.0e+00	633	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2727795258	120	36.27	1	101	1	102	5.7e-18	85.8	KO:K01633	dihydroneopterin aldolase [EC:4.1.2.25]	EC:4.1.2.25	Yes
2727795265	218	52.97	7	208	6	205	2.1e-74	257	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2727795266	189	47.09	1	189	1	189	5.3e-59	210	KO:K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	EC:6.3.3.2	Yes
2727795267	361	59.22	1	358	1	357	0.0e+00	491	KO:K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	EC:2.7.1.130	Yes
2727795268	674	69.83	1	652	1	649	0.0e+00	1070	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2727795272	885	70.81	1	884	1	860	0.0e+00	1430	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2727795276	164	59.38	1	160	1	160	2.0e-64	223	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727795280	475	85.2	1	473	1	464	0.0e+00	961	KO:K01585	arginine decarboxylase [EC:4.1.1.19]	EC:4.1.1.19	Yes
2727795281	114	85.09	1	114	1	114	5.9e-65	219	KO:K02887	large subunit ribosomal protein L20		Yes
2727795282	81	78.46	16	80	1	65	7.2e-29	114	KO:K02916	large subunit ribosomal protein L35		Yes
2727795283	195	76.56	1	191	1	192	1.1e-104	340	KO:K02520	translation initiation factor IF-3		Yes
2727795284	645	79.81	1	642	1	644	0.0e+00	1240	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2727795288	655	69.98	1	653	1	650	0.0e+00	1060	KO:K06158	ATP-binding cassette, subfamily F, member 3		Yes
2727795290	377	72.99	3	375	3	375	0.0e+00	594	KO:K01266	D-aminopeptidase [EC:3.4.11.19]	EC:3.4.11.19	Yes
2727795291	282	43.3	7	267	5	264	9.4e-76	266	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2727795291	282	44.57	7	272	7	271	6.2e-74	261	KO:K00824	D-alanine transaminase [EC:2.6.1.21]	EC:2.6.1.21	Yes
2727795293	238	44.64	1	233	1	233	1.1e-65	233	KO:K06351	inhibitor of KinA		Yes
2727795294	324	45.23	1	320	1	325	2.6e-88	306	KO:K06350	antagonist of KipI		Yes
2727795295	248	55.6	4	244	2	242	6.9e-92	309	KO:K07160	UPF0271 protein		Yes
2727795297	367	44.51	5	359	3	334	7.1e-94	325	KO:K06917	tRNA 2-selenouridine synthase [EC:2.9.1.-]	EC:2.9.1.-	Yes
2727795298	157	53.85	1	156	6	161	2.5e-58	205	KO:K08296	phosphohistidine phosphatase [EC:3.1.3.-]	EC:3.1.3.-	Yes
2727795300	678	83.66	3	675	3	674	0.0e+00	1300	KO:K03702	excinuclease ABC subunit B		Yes
2727795302	367	54.29	6	360	9	369	0.0e+00	471	KO:K01183	chitinase [EC:3.2.1.14]	EC:3.2.1.14	Yes
2727795304	490	78.64	1	490	1	501	0.0e+00	932	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2727795304	490	78.64	1	490	1	501	0.0e+00	932	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2727795305	1508	84.53	9	1507	6	1505	0.0e+00	2980	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2727795305	1508	84.53	9	1507	6	1505	0.0e+00	2980	KO:K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2727795308	401	64.92	7	388	25	406	0.0e+00	635	KO:K01787	N-acylglucosamine 2-epimerase [EC:5.1.3.8]	EC:5.1.3.8	Yes
2727795314	398	78.41	1	389	34	422	0.0e+00	734	KO:K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG		Yes
2727795319	818	62.48	1	716	1	714	0.0e+00	1060	KO:K05366	penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]	EC:2.4.1.-	Yes
2727795319	818	62.48	1	716	1	714	0.0e+00	1060	KO:K05366	penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]	EC:3.4.-	Yes
2727795323	800	75.22	1	799	1	799	0.0e+00	1420	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
2727795325	437	74.89	1	437	1	437	0.0e+00	759	KO:K03977	GTPase		Yes
2727795326	290	66.44	1	289	1	288	0.0e+00	443	KO:K03595	GTPase		Yes
2727795329	792	56.64	25	791	20	807	0.0e+00	1040	KO:K02014	iron complex outermembrane recepter protein		Yes
2727795333	320	68.45	5	320	9	325	0.0e+00	494	KO:K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	EC:5.3.1.13	Yes
2727795334	766	74.28	4	765	2	762	0.0e+00	1330	KO:K03654	ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	EC:3.6.4.12	Yes
2727795338	494	57.17	2	493	3	495	0.0e+00	691	KO:K06876	deoxyribodipyrimidine photolyase-related protein		Yes
2727795339	421	64.9	5	420	2	417	0.0e+00	643	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	Yes
2727795344	188	74.86	6	188	10	190	6.6e-101	329	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	Yes
2727795346	254	81.42	1	253	1	253	0.0e+00	506	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.1	Yes
2727795346	254	81.42	1	253	1	253	0.0e+00	506	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.4	Yes
2727795347	160	66.94	36	159	27	150	2.6e-59	208	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	Yes
2727795352	246	43.9	1	246	1	234	8.3e-62	223	KO:K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	EC:2.1.1.223	Yes
2727795354	166	47.9	1	161	1	166	8.4e-45	167	KO:K04082	molecular chaperone HscB		Yes
2727795357	397	87.91	1	397	1	397	0.0e+00	800	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2727795359	272	77.7	1	269	1	268	0.0e+00	495	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
2727795360	281	53.5	1	280	1	283	4.1e-94	319	KO:K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	EC:6.3.2.1	Yes
2727795361	341	49.27	1	339	1	341	4.7e-118	392	KO:K07027	uncharacterized protein		Yes
2727795362	165	70.37	1	162	1	162	1.1e-77	260	KO:K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	EC:2.7.1.167	Yes
2727795362	165	70.37	1	162	1	162	1.1e-77	260	KO:K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	EC:2.7.7.70	Yes
2727795363	717	65.46	20	708	10	694	0.0e+00	1060	KO:K00937	polyphosphate kinase [EC:2.7.4.1]	EC:2.7.4.1	Yes
2727795364	298	69.83	1	295	1	295	0.0e+00	466	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	Yes
2727795364	298	69.83	1	295	1	295	0.0e+00	466	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.40	Yes
2727795365	271	75.66	5	271	7	273	0.0e+00	470	KO:K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	EC:2.1.2.11	Yes
2727795369	507	76.48	2	507	4	509	0.0e+00	909	KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	EC:1.2.1.3	Yes
2727795376	164	75.78	1	161	1	161	6.3e-93	303	KO:K07095	uncharacterized protein		Yes
2727795377	377	38.17	6	372	3	367	1.7e-72	263	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2727795391	209	58.76	13	206	16	209	4.5e-80	272	KO:K09939	uncharacterized protein		Yes
2727795392	503	48.49	9	502	3	497	0.0e+00	510	KO:K17759	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	EC:5.1.99.6	Yes
2727795394	307	57.53	7	298	2	290	1.8e-114	379	KO:K17836	beta-lactamase class A [EC:3.5.2.6]	EC:3.5.2.6	Yes
2727795395	996	47.09	23	996	23	984	0.0e+00	996	KO:K02014	iron complex outermembrane recepter protein		Yes
2727795399	169	57.59	6	163	1	158	1.5e-58	207	KO:K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	EC:2.7.6.3	Yes
2727795403	160	78.15	9	159	19	169	5.4e-90	295	KO:K06940	uncharacterized protein		Yes
2727795405	958	69.95	1	956	1	973	0.0e+00	1570	KO:K00281	glycine dehydrogenase [EC:1.4.4.2]	EC:1.4.4.2	Yes
2727795412	463	72.14	1	463	41	500	0.0e+00	770	KO:K06213	magnesium transporter		Yes
2727795413	127	55.91	1	127	1	127	2.2e-52	185	KO:K07117	uncharacterized protein		Yes
2727795415	534	62.79	11	534	10	533	0.0e+00	765	KO:K03446	MFS transporter, DHA2 family, multidrug resistance protein		Yes
2727795416	346	49.85	6	346	9	349	1.2e-122	406	KO:K03543	membrane fusion protein, multidrug efflux system		Yes
2727795418	451	61.49	6	449	2	444	0.0e+00	677	KO:K05350	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	Yes
2727795421	500	58.15	4	493	11	505	0.0e+00	644	KO:K01194	alpha,alpha-trehalase [EC:3.2.1.28]	EC:3.2.1.28	Yes
2727795423	372	52.7	1	368	1	365	0.0e+00	436	KO:K07404	6-phosphogluconolactonase [EC:3.1.1.31]	EC:3.1.1.31	Yes
2727795424	134	55.81	6	134	39	167	8.2e-48	173	KO:K06934	uncharacterized protein		Yes
2727795427	291	78.52	8	291	1	284	0.0e+00	514	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	Yes
2727795428	425	65.01	1	423	1	423	0.0e+00	653	KO:K00013	histidinol dehydrogenase [EC:1.1.1.23]	EC:1.1.1.23	Yes
2727795430	351	68.68	1	348	1	348	0.0e+00	567	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2727795433	377	69.66	3	377	2	379	0.0e+00	619	KO:K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	EC:3.1.3.15	Yes
2727795433	377	69.66	3	377	2	379	0.0e+00	619	KO:K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	EC:4.2.1.19	Yes
2727795436	486	76.79	16	486	1	474	0.0e+00	853	KO:K01657	anthranilate synthase component I [EC:4.1.3.27]	EC:4.1.3.27	Yes
2727795437	209	68.1	1	207	1	230	8.8e-109	353	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	Yes
2727795438	330	80.91	1	330	1	330	0.0e+00	623	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	Yes
2727795439	261	63.22	1	261	1	261	3.6e-107	354	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2727795440	215	62.38	1	210	1	208	5.6e-99	326	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2727795441	398	76.76	1	397	1	413	0.0e+00	741	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2727795442	256	72.44	1	254	1	254	0.0e+00	435	KO:K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2727795444	193	66.49	1	193	1	194	1.2e-92	306	KO:K02501	glutamine amidotransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2727795445	248	59.15	1	235	1	235	2.4e-100	333	KO:K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	EC:5.3.1.16	Yes
2727795446	252	84.86	1	251	1	251	0.0e+00	486	KO:K02500	cyclase [EC:4.1.3.-]	EC:4.1.3.-	Yes
2727795447	198	73.1	1	197	1	197	6.4e-109	352	KO:K11755	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	EC:3.5.4.19	Yes
2727795447	198	73.1	1	197	1	197	6.4e-109	352	KO:K11755	phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	EC:3.6.1.31	Yes
2727795457	166	49.39	4	165	3	164	1.4e-45	169	KO:K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	Yes
2727795458	575	75.39	1	575	30	606	0.0e+00	1010	KO:K01835	phosphoglucomutase [EC:5.4.2.2]	EC:5.4.2.2	Yes
2727795459	218	71.89	1	217	1	217	9.9e-115	371	KO:K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	EC:2.1.1.77	Yes
2727795464	723	53.39	8	713	1	705	0.0e+00	858	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	Yes
2727795466	447	77.28	24	445	1	427	0.0e+00	783	KO:K18707	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	EC:2.8.4.5	Yes
2727795469	514	77.58	1	495	1	489	0.0e+00	888	KO:K03405	magnesium chelatase subunit I [EC:6.6.1.1]	EC:6.6.1.1	Yes
2727795470	375	81.77	3	375	7	379	0.0e+00	718	KO:K04487	cysteine desulfurase [EC:2.8.1.7]	EC:2.8.1.7	Yes
2727795471	189	68.48	6	189	1	183	9.6e-85	283	KO:K03687	molecular chaperone GrpE		Yes
2727795472	388	76.35	1	388	1	389	0.0e+00	709	KO:K03686	molecular chaperone DnaJ		Yes
2727795474	583	51.03	1	582	1	583	0.0e+00	660	KO:K07114	Ca-activated chloride channel homolog		Yes
2727795475	180	69.14	4	178	4	178	2.7e-88	292	KO:K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	EC:2.4.2.8	Yes
2727795479	179	57.8	1	173	9	181	7.1e-71	243	KO:K06966	uncharacterized protein		Yes
2727795481	534	70.41	1	534	1	534	0.0e+00	925	KO:K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	EC:4.1.1.49	Yes
2727795482	215	38.89	19	212	6	202	3.2e-34	140	KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	Yes
