gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2727795441	398	14	396	0.0e+00	570.1	TIGR00263	tryptophan synthase, beta subunit
2727795442	256	5	255	8.4e-67	210.7	TIGR00262	tryptophan synthase, alpha subunit
2727795444	193	3	193	6.0e-67	211.3	TIGR01855	imidazole glycerol phosphate synthase, glutamine amidotransferase subunit
2727795445	248	3	234	2.8e-77	245.4	TIGR00007	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
2727795446	252	1	251	4.1e-110	353	TIGR00735	imidazoleglycerol phosphate synthase, cyclase subunit
2727795447	198	109	192	2.5e-32	97.2	TIGR03188	phosphoribosyl-ATP pyrophosphohydrolase
2727795449	117	2	116	3.0e-33	100.8	TIGR01617	transcriptional regulator, Spx/MgsR family
2727795459	218	9	218	4.9e-59	185.8	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2727795464	723	220	582	6.3e-88	281	TIGR00225	C-terminal peptidase (prc)
2727795466	447	29	447	3.4e-123	398.5	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2727795466	447	32	447	0.0e+00	426.1	TIGR01579	MiaB-like tRNA modifying enzyme
2727795472	388	6	366	0.0e+00	436.4	TIGR02349	chaperone protein DnaJ
2727795473	339	130	164	1.6e-08	20.7	TIGR02276	40-residue YVTN family beta-propeller repeat
2727795475	180	14	177	1.2e-54	170.7	TIGR01203	hypoxanthine phosphoribosyltransferase
2727795479	179	4	178	1.4e-56	178.1	TIGR00730	TIGR00730 family protein
2727795479	179	4	178	2.9e-16	46.4	TIGR00725	TIGR00725 family protein
2727795481	534	4	534	0.0e+00	711.8	TIGR00224	phosphoenolpyruvate carboxykinase (ATP)
2727795484	336	2	334	4.1e-96	308.1	TIGR00233	tryptophanyl-tRNA synthetase
2727795485	604	82	604	0.0e+00	496	TIGR00643	ATP-dependent DNA helicase RecG
2727795487	253	3	236	7.2e-52	162.3	TIGR00071	tRNA pseudouridine(38-40) synthase
2727795504	258	13	252	2.1e-89	285.4	TIGR00444	MazG family protein
2727795508	88	1	82	4.2e-39	118.8	TIGR00062	ribosomal protein L27
2727795509	101	2	101	2.3e-30	91.2	TIGR00061	ribosomal protein L21
2727795511	385	3	385	0.0e+00	464.6	TIGR00243	1-deoxy-D-xylulose 5-phosphate reductoisomerase
2727795512	448	13	448	2.0e-62	197.3	TIGR00054	RIP metalloprotease RseP
2727795521	436	10	432	0.0e+00	479.1	TIGR01125	ribosomal protein S12 methylthiotransferase RimO
2727795521	436	10	432	2.6e-126	408.8	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2727795527	777	693	774	1.6e-09	23.9	TIGR04183	Por secretion system C-terminal sorting domain
2727795528	811	194	235	1.6e-09	23.9	TIGR02276	40-residue YVTN family beta-propeller repeat
2727795530	1114	7	140	3.6e-17	49.7	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2727795530	1114	735	1114	2.4e-92	296.8	TIGR00641	methylmalonyl-CoA mutase N-terminal domain
2727795532	128	3	126	6.6e-53	164.4	TIGR00004	reactive intermediate/imine deaminase
2727795534	228	4	219	1.3e-50	158.4	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2727795538	531	1	520	0.0e+00	544	TIGR00551	L-aspartate oxidase
2727795539	669	13	307	8.2e-102	326.9	TIGR00612	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
2727795542	395	21	385	1.5e-115	372.8	TIGR00858	8-amino-7-oxononanoate synthase
2727795542	395	5	394	0.0e+00	699.7	TIGR01822	glycine C-acetyltransferase
2727795545	273	2	258	1.0e-40	126	TIGR01200	GLPGLI family protein
2727795552	214	29	214	1.3e-61	193.4	TIGR00667	leucyl/phenylalanyl-tRNA--protein transferase
2727795554	827	190	560	1.8e-55	174.8	TIGR00353	c-type cytochrome biogenesis protein CcmF
2727795562	427	29	426	4.2e-115	371.2	TIGR01499	folylpolyglutamate synthase/dihydrofolate synthase
2727795568	420	1	418	3.7e-80	256.1	TIGR00657	aspartate kinase
2727795570	376	21	376	0.0e+00	463.9	TIGR01263	4-hydroxyphenylpyruvate dioxygenase
2727795571	372	2	360	4.7e-100	321.3	TIGR01161	phosphoribosylaminoimidazole carboxylase, PurK protein
2727795573	476	33	470	0.0e+00	448.6	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2727795573	476	33	474	0.0e+00	472	TIGR01574	tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB
2727795577	107	2	73	2.6e-16	45.7	TIGR00810	protein translocase, SecG subunit
2727795586	372	162	372	1.2e-24	73.2	TIGR00025	ABC transporter efflux protein, DrrB family
2727795591	412	15	342	2.2e-84	270	TIGR01327	D-3-phosphoglycerate dehydrogenase
2727795593	813	4	714	0.0e+00	906.5	TIGR01104	vacuolar-type H(+)-translocating pyrophosphatase
2727795597	343	5	330	5.3e-86	274.6	TIGR03519	type IX secretion system membrane protein, PorP/SprF family
2727795598	1497	1412	1497	1.5e-24	72.2	TIGR04131	gliding motility-associated C-terminal domain
2727795601	446	15	431	1.3e-91	293.5	TIGR00857	dihydroorotase, multifunctional complex type
2727795605	247	23	246	1.2e-79	252.7	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2727795606	308	42	301	3.1e-74	235.6	TIGR00157	ribosome small subunit-dependent GTPase A
2727795609	381	1	374	0.0e+00	548.4	TIGR03999	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
2727795612	233	6	230	2.9e-32	98.2	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2727795614	216	12	205	1.1e-60	190.6	TIGR00567	DNA-3-methyladenine glycosylase
2727795616	336	3	322	2.6e-55	173.9	TIGR03519	type IX secretion system membrane protein, PorP/SprF family
2727795617	217	4	214	1.2e-55	174.5	TIGR01091	uracil phosphoribosyltransferase
2727795619	549	5	549	0.0e+00	599.1	TIGR01178	adenine deaminase
2727795630	539	126	539	0.0e+00	458	TIGR01349	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase, long form
2727795631	484	1	339	5.0e-102	328.4	TIGR00175	isocitrate dehydrogenase, NAD-dependent, mitochondrial type
2727795631	484	2	478	0.0e+00	434.5	TIGR02924	isocitrate dehydrogenase
2727795636	560	282	546	6.9e-61	191.6	TIGR00552	NAD+ synthetase
2727795639	391	6	389	0.0e+00	441.1	TIGR01930	acetyl-CoA acetyltransferases
2727795640	374	22	371	5.0e-122	393	TIGR01036	dihydroorotate dehydrogenase, subfamily 2
2727795656	362	18	356	3.7e-127	409.7	TIGR01179	UDP-glucose-4-epimerase GalE
2727795658	354	1	354	0.0e+00	492.6	TIGR00019	peptide chain release factor 1
2727795679	615	10	611	0.0e+00	667.8	TIGR03710	2-oxoacid:acceptor oxidoreductase, alpha subunit
2727795683	708	7	595	0.0e+00	461.1	TIGR03423	penicillin-binding protein 2
2727795685	282	5	277	2.3e-29	88.4	TIGR00219	rod shape-determining protein MreC
2727795686	341	7	337	4.2e-130	419.6	TIGR00904	cell shape determining protein, MreB/Mrl family
2727795687	426	1	426	0.0e+00	471.1	TIGR00877	phosphoribosylamine--glycine ligase
2727795689	684	20	263	6.1e-53	167.1	TIGR00733	putative oligopeptide transporter, OPT family
2727795689	684	8	634	3.4e-53	168.1	TIGR00728	oligopeptide transporter, OPT superfamily
2727795693	645	7	643	0.0e+00	918.5	TIGR02188	acetate--CoA ligase
2727795696	304	1	300	0.0e+00	427.4	TIGR03522	gliding motility-associated ABC transporter ATP-binding subunit GldA
2727795698	430	4	428	0.0e+00	687.2	TIGR01060	phosphopyruvate hydratase
2727795702	214	4	197	5.6e-77	243.8	TIGR01083	endonuclease III
2727795705	548	2	548	0.0e+00	822	TIGR01369	carbamoyl-phosphate synthase, large subunit
2727795710	188	15	139	7.6e-17	47.4	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2727795714	181	20	178	8.2e-34	102.7	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727795724	871	6	854	0.0e+00	919.2	TIGR00344	alanine--tRNA ligase
2727795728	481	4	480	0.0e+00	544.7	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2727795732	1000	208	238	3.3e-21	62	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727795732	1000	23	1000	0.0e+00	775.6	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727795734	1055	213	243	6.5e-20	57.9	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727795734	1055	24	1055	0.0e+00	732.1	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727795737	111	1	109	6.2e-44	136.8	TIGR01146	ATP synthase, F1 gamma subunit
2727795738	251	5	202	6.4e-36	109.7	TIGR00281	segregation and condensation protein B
2727795739	404	1	401	2.8e-114	367.8	TIGR01048	diaminopimelate decarboxylase
2727795742	309	1	306	1.9e-114	367.9	TIGR01763	malate dehydrogenase, NAD-dependent
2727795750	240	1	240	3.3e-77	245.4	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2727795765	187	16	181	5.3e-32	96.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727795772	233	4	219	3.4e-61	192.5	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2727795773	331	6	324	8.0e-102	326.5	TIGR02198	rfaE bifunctional protein, domain I
2727795783	814	2	814	2.2e-97	312.9	TIGR03434	Acidobacterial duplicated orphan permease
2727795787	225	4	213	1.4e-74	236	TIGR03608	putative bacteriocin export ABC transporter, lactococcin 972 group
2727795788	418	187	409	8.2e-32	96.4	TIGR01730	RND family efflux transporter, MFP subunit
2727795794	187	7	187	2.5e-51	161.2	TIGR02943	RNA polymerase sigma-70 factor, TIGR02943 family
2727795794	187	8	180	6.2e-28	84.6	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727795796	426	103	416	1.7e-73	234.8	TIGR01272	glucose/galactose transporter
2727795796	426	21	419	1.4e-114	370.4	TIGR00885	L-fucose:H+ symporter permease
2727795803	337	1	334	6.3e-23	67.3	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2727795806	282	4	281	2.4e-39	121	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2727795808	197	23	180	5.0e-49	153.7	TIGR02985	RNA polymerase sigma-70 factor, Bacteroides expansion family 1
2727795808	197	23	180	8.5e-30	90.6	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727795817	174	91	173	1.6e-08	20.7	TIGR04183	Por secretion system C-terminal sorting domain
2727795821	111	4	106	1.0e-39	120.9	TIGR04019	bacillithiol system protein YtxJ
2727795834	609	1	608	0.0e+00	681.1	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2727795841	176	97	176	4.8e-10	25.6	TIGR04183	Por secretion system C-terminal sorting domain
2727795844	583	275	570	9.3e-114	365.9	TIGR02474	pectate lyase, PelA/Pel-15E family
2727795848	255	6	255	3.0e-101	324.1	TIGR01832	2-deoxy-D-gluconate 3-dehydrogenase
2727795852	150	1	150	3.1e-34	104.1	TIGR00022	YhcH/YjgK/YiaL family protein
2727795854	220	7	215	3.1e-47	146.6	TIGR01182	Entner-Doudoroff aldolase
2727795859	78	1	77	9.6e-37	111	TIGR00517	acyl carrier protein
2727795860	417	4	413	0.0e+00	594.8	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2727795861	236	18	233	3.2e-54	169.8	TIGR02191	ribonuclease III, bacterial
2727795863	133	3	130	7.7e-43	132.3	TIGR03081	methylmalonyl-CoA epimerase
2727795864	405	2	405	0.0e+00	643.3	TIGR02006	cysteine desulfurase IscS
2727795864	405	6	387	0.0e+00	494.7	TIGR03402	cysteine desulfurase NifS
2727795865	138	3	127	5.5e-70	219.4	TIGR01999	FeS cluster assembly scaffold IscU
2727795866	116	8	116	2.5e-37	113.5	TIGR00049	Iron-sulfur cluster assembly accessory protein
2727795868	240	1	240	8.2e-91	290.2	TIGR03518	gliding motility-associated ABC transporter permease protein GldF
2727795869	572	1	571	0.0e+00	482.9	TIGR03521	gliding-associated putative ABC transporter substrate-binding component GldG
2727795870	336	3	325	2.1e-105	338.4	TIGR03718	integral membrane protein, TerC family
2727795871	830	29	460	7.8e-83	265.6	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2727795871	830	465	829	2.4e-96	309.8	TIGR00492	alanine racemase
2727795875	428	4	427	0.0e+00	610.1	TIGR00713	glutamate-1-semialdehyde-2,1-aminomutase
2727795876	119	12	118	5.8e-31	93.2	TIGR02436	four helix bundle protein
2727795879	344	7	339	0.0e+00	443.5	TIGR01464	uroporphyrinogen decarboxylase
2727795881	326	124	315	5.7e-51	159.2	TIGR00212	hydroxymethylbilane synthase
2727795882	400	6	385	5.4e-84	268.5	TIGR01035	glutamyl-tRNA reductase
2727795883	353	4	226	9.7e-51	159	TIGR00109	ferrochelatase
2727795884	181	1	153	7.6e-38	115.9	TIGR00701	TIGR00701 family protein
2727795885	1129	7	930	0.0e+00	1028.3	TIGR00392	isoleucyl-tRNA synthetase
2727795888	126	1	117	1.5e-19	56.9	TIGR00082	ribosome-binding factor A
2727795891	187	13	187	4.3e-69	217.7	TIGR00496	ribosome recycling factor
2727795894	148	3	147	1.1e-42	131.4	TIGR00220	large conductance mechanosensitive channel protein
2727795897	643	9	633	0.0e+00	807.4	TIGR00204	1-deoxy-D-xylulose-5-phosphate synthase
2727795901	251	20	227	6.2e-62	196	TIGR01769	phosphoglycerol geranylgeranyltransferase
2727795901	251	20	244	1.8e-54	171.6	TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
2727795902	1123	86	682	0.0e+00	484.8	TIGR02504	ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
2727795909	715	572	715	3.5e-45	140.3	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2727795909	715	7	565	0.0e+00	514.1	TIGR00398	methionine--tRNA ligase
2727795920	219	1	218	5.2e-89	283.5	TIGR01737	phosphoribosylformylglycinamidine synthase I
2727795923	193	22	186	1.9e-30	91.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727795924	942	19	931	0.0e+00	1046.5	TIGR00630	excinuclease ABC, A subunit
2727795927	330	2	328	7.8e-67	211.6	TIGR01208	glucose-1-phosphate thymidylylransferase, long form
2727795929	316	2	310	2.9e-102	328	TIGR03151	putative enoyl-[acyl-carrier-protein] reductase II
2727795931	893	805	893	2.1e-17	49.3	TIGR04131	gliding motility-associated C-terminal domain
2727795932	869	781	869	1.4e-16	46.7	TIGR04131	gliding motility-associated C-terminal domain
2727795935	499	21	468	0.0e+00	621.6	TIGR01302	inosine-5'-monophosphate dehydrogenase
2727795937	365	70	289	5.3e-73	230.9	TIGR00732	DNA protecting protein DprA
2727795943	612	2	612	0.0e+00	810.6	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2727795950	307	41	221	3.4e-56	176	TIGR00180	ParB/RepB/Spo0J family partition protein
2727795952	238	5	237	3.1e-40	124.4	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase
2727795953	136	1	135	8.9e-38	115.3	TIGR00738	Rrf2 family protein
2727795956	274	18	273	3.9e-113	362.9	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2727795958	755	12	749	0.0e+00	1145.4	TIGR01340	aconitate hydratase, mitochondrial
2727795963	635	3	598	0.0e+00	982.9	TIGR02350	chaperone protein DnaK
2727795965	726	179	223	3.1e-07	16.3	TIGR03804	parallel beta-helix repeat (two copies)
2727795967	592	3	592	1.4e-125	405.7	TIGR00456	arginyl-tRNA synthetase
2727795972	178	2	172	6.3e-38	116.3	TIGR02274	deoxycytidine triphosphate deaminase
2727795975	64	2	58	2.1e-15	43	TIGR01031	ribosomal protein L32
2727795976	314	1	314	5.1e-89	284.7	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2727795978	451	2	450	0.0e+00	479.7	TIGR01137	cystathionine beta-synthase
2727795982	379	22	378	0.0e+00	536.9	TIGR01520	fructose-bisphosphate aldolase, class II, yeast/E. coli subtype
2727795982	379	33	378	7.3e-110	353.8	TIGR00167	ketose-bisphosphate aldolase
2727795984	306	27	306	5.1e-112	359.8	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2727795985	143	1	142	3.4e-59	185.2	TIGR00086	SsrA-binding protein
2727795989	1173	2	1168	0.0e+00	997.1	TIGR02168	chromosome segregation protein SMC, common bacterial type
2727795994	317	17	77	7.8e-11	29.3	TIGR00125	cytidyltransferase-like domain
2727795994	317	18	316	4.2e-85	272.6	TIGR00083	riboflavin kinase/FMN adenylyltransferase
2727795999	332	15	314	2.7e-57	180.4	TIGR01128	DNA polymerase III, delta subunit
2727796005	669	49	669	0.0e+00	801.8	TIGR01515	alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase
2727796007	251	5	235	4.8e-49	153.2	TIGR01200	GLPGLI family protein
2727796011	427	8	394	0.0e+00	434.4	TIGR02091	glucose-1-phosphate adenylyltransferase
2727796012	471	1	470	0.0e+00	458	TIGR02095	glycogen/starch synthase, ADP-glucose type
2727796014	327	15	326	2.9e-73	232.8	TIGR00744	ROK family protein (putative glucokinase)
2727796015	162	7	115	1.3e-35	108.1	TIGR02436	four helix bundle protein
2727796017	313	6	303	6.4e-113	363	TIGR00510	lipoate synthase
2727796021	195	1	191	3.0e-49	153.1	TIGR00172	MAF protein
2727796023	171	8	161	3.5e-42	130.1	TIGR01670	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family
2727796024	79	9	75	4.3e-21	61.7	TIGR03412	FeS assembly protein IscX
2727796028	864	5	501	0.0e+00	635.9	TIGR01051	DNA topoisomerase I, bacterial
2727796031	136	2	133	1.2e-55	173.4	TIGR03562	peroxiredoxin, OsmC subfamily
2727796032	109	1	109	5.3e-23	68.5	TIGR00399	methionyl-tRNA synthetase C-terminal region/beta chain
2727796032	109	4	109	1.9e-52	163	TIGR02222	export-related chaperone protein CsaA
2727796033	165	75	154	8.2e-35	105	TIGR00589	O-6-methylguanine DNA methyltransferase
2727796034	699	610	699	2.8e-18	52.1	TIGR04131	gliding motility-associated C-terminal domain
2727796035	161	24	160	4.4e-33	100.4	TIGR01354	cytidine deaminase, homotetrameric
2727796036	501	123	241	3.1e-17	49	TIGR02227	signal peptidase I, bacterial type
2727796041	310	3	288	1.5e-52	164.7	TIGR00081	phosphoribosylaminoimidazole-succinocarboxamide synthase
2727796049	1917	13	133	1.8e-19	56.2	TIGR00229	PAS domain S-box
2727796051	464	128	253	2.9e-22	65.3	TIGR00229	PAS domain S-box
2727796063	445	1	445	0.0e+00	743.7	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2727796064	159	1	158	4.8e-53	165.9	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2727796065	190	2	186	8.1e-63	197.5	TIGR00038	translation elongation factor P
2727796069	289	3	288	0.0e+00	423.9	TIGR01019	succinyl-CoA synthetase, alpha subunit
2727796077	229	2	222	2.6e-67	212.7	TIGR04283	transferase 2, rSAM/selenodomain-associated
2727796080	200	5	190	2.0e-69	219.2	TIGR04282	transferase 1, rSAM/selenodomain-associated
2727796081	347	41	345	0.0e+00	443.8	TIGR04167	radical SAM/Cys-rich domain protein
2727796082	111	3	111	7.6e-56	174.1	TIGR04169	alkylhydroperoxidase/carboxymuconolactone decarboxylase family protein
2727796082	111	39	89	7.3e-15	41.5	TIGR00778	alkylhydroperoxidase AhpD family core domain
2727796084	291	41	288	1.1e-96	310	TIGR01700	purine nucleoside phosphorylase I, inosine and guanosine-specific
2727796084	291	41	288	2.5e-92	295.7	TIGR01697	inosine/guanosine/xanthosine phosphorylase family
2727796095	347	3	336	4.0e-57	179.8	TIGR00247	conserved hypothetical protein, YceG family
2727796096	319	37	304	5.4e-25	74.7	TIGR00765	YihY family inner membrane protein
2727796102	967	282	634	2.1e-54	171.3	TIGR00217	4-alpha-glucanotransferase
2727796105	283	24	283	4.3e-41	127.1	TIGR00654	phenazine biosynthesis protein PhzF family
2727796107	224	9	224	7.1e-43	132.8	TIGR00290	MJ0570-related uncharacterized domain
2727796109	396	1	390	6.7e-77	245	TIGR00218	mannose-6-phosphate isomerase, class I
2727796114	300	7	298	3.7e-106	340.7	TIGR02225	tyrosine recombinase XerD
2727796116	190	29	186	2.7e-22	65.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796118	958	882	956	4.8e-10	25.6	TIGR04183	Por secretion system C-terminal sorting domain
2727796123	138	2	137	2.7e-62	195.1	TIGR04191	putative bacilliredoxin, YphP/YqiW family
2727796124	387	114	381	3.7e-28	84.7	TIGR00544	prolipoprotein diacylglyceryl transferase
2727796127	82	1	82	4.7e-23	67.4	TIGR00105	ribosomal protein L31
2727796128	242	2	231	4.5e-92	293.9	TIGR04001	bacillithiol biosynthesis deacetylase BshB1
2727796131	497	6	496	0.0e+00	607.1	TIGR01225	histidine ammonia-lyase
2727796132	553	26	548	0.0e+00	749.8	TIGR00440	glutaminyl-tRNA synthetase
2727796133	440	12	201	4.8e-55	173.4	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2727796133	440	366	412	3.3e-09	23.3	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2727796135	157	1	157	1.4e-36	112	TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH
2727796136	423	5	320	1.1e-60	191.3	TIGR01037	dihydroorotate dehydrogenase (subfamily 1) family protein
2727796139	459	15	439	3.6e-67	214	TIGR00857	dihydroorotase, multifunctional complex type
2727796139	459	3	453	0.0e+00	602.1	TIGR02033	D-hydantoinase
2727796140	484	14	452	5.2e-125	403.5	TIGR00800	NCS1 nucleoside transporter family
2727796142	485	6	475	0.0e+00	533	TIGR01722	methylmalonic acid semialdehyde dehydrogenase
2727796161	128	6	128	2.1e-33	101.3	TIGR00004	reactive intermediate/imine deaminase
2727796182	778	1	106	2.6e-19	55.8	TIGR00229	PAS domain S-box
2727796183	484	139	264	6.3e-18	51.3	TIGR00229	PAS domain S-box
2727796187	467	1	465	0.0e+00	717.6	TIGR00170	3-isopropylmalate dehydratase, large subunit
2727796188	195	1	186	1.4e-66	210	TIGR00171	3-isopropylmalate dehydratase, small subunit
2727796190	371	4	350	0.0e+00	447	TIGR00169	3-isopropylmalate dehydrogenase
2727796191	303	12	300	9.1e-85	270.4	TIGR01122	branched-chain amino acid aminotransferase, group I
2727796192	562	21	561	0.0e+00	732.6	TIGR00110	dihydroxy-acid dehydratase
2727796193	580	21	580	0.0e+00	694.5	TIGR00118	acetolactate synthase, large subunit, biosynthetic type
2727796194	195	3	161	8.4e-32	96.4	TIGR00119	acetolactate synthase, small subunit
2727796195	351	28	348	7.0e-98	313.4	TIGR00465	ketol-acid reductoisomerase
2727796196	419	13	419	0.0e+00	652	TIGR02079	threonine dehydratase
2727796196	419	14	415	5.3e-115	371.7	TIGR01124	threonine ammonia-lyase, biosynthetic, long form
2727796197	814	1	461	3.5e-128	415.3	TIGR00657	aspartate kinase
2727796197	814	1	462	5.8e-114	368.2	TIGR00656	aspartate kinase, monofunctional class
2727796198	326	22	324	3.5e-68	215.6	TIGR00191	homoserine kinase
2727796199	450	71	419	2.0e-88	282.8	TIGR00260	threonine synthase
2727796206	187	19	174	5.9e-27	80.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796222	149	2	146	8.4e-47	144.8	TIGR01071	ribosomal protein L15, bacterial/organelle
2727796223	61	4	58	3.6e-27	80.1	TIGR01308	ribosomal protein L30, bacterial/organelle
2727796224	173	14	169	1.0e-66	209.7	TIGR01021	ribosomal protein S5, bacterial/organelle type
2727796225	116	3	116	1.5e-39	121.2	TIGR00060	ribosomal protein L18, bacterial type
2727796226	184	2	181	3.0e-72	228.1	TIGR03654	ribosomal protein L6, bacterial type
2727796230	112	8	111	6.0e-32	96.4	TIGR01079	ribosomal protein L24, bacterial/organelle
2727796231	122	1	122	1.4e-61	191.9	TIGR01067	ribosomal protein L14, bacterial/organelle
2727796232	86	8	79	4.3e-42	128.3	TIGR03635	ribosomal protein uS17, bacterial form
2727796233	71	12	68	7.2e-16	44.3	TIGR00012	ribosomal protein L29
2727796234	139	2	127	1.4e-60	189.1	TIGR01164	ribosomal protein L16, bacterial/organelle
2727796235	204	1	149	4.6e-63	198.8	TIGR01009	ribosomal protein S3, bacterial type
2727796245	391	16	386	1.7e-111	358.8	TIGR00773	Na+/H+ antiporter NhaA
2727796247	585	302	517	1.5e-55	175.1	TIGR00706	signal peptide peptidase SppA, 36K type
2727796247	585	4	573	0.0e+00	451.6	TIGR00705	signal peptide peptidase SppA, 67K type
2727796249	146	31	146	3.4e-15	42.1	TIGR02293	putative toxin-antitoxin system antitoxin component, TIGR02293 family
2727796252	402	1	399	0.0e+00	524.9	TIGR00508	adenosylmethionine-8-amino-7-oxononanoate transaminase
2727796253	186	17	172	2.1e-27	81.9	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796256	169	12	165	3.2e-33	100.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796260	266	1	248	5.8e-90	287.1	TIGR00500	methionine aminopeptidase, type I
2727796262	420	14	410	0.0e+00	433.9	TIGR00275	flavoprotein, HI0933 family
2727796267	439	1	438	0.0e+00	485.5	TIGR00791	gluconate transporter
2727796270	571	20	557	0.0e+00	470.6	TIGR00110	dihydroxy-acid dehydratase
2727796276	252	10	252	1.7e-119	385.5	TIGR02630	xylose isomerase
2727796283	129	7	126	3.9e-14	39.1	TIGR00188	ribonuclease P protein component, eubacterial
2727796284	51	1	44	1.2e-24	72.6	TIGR01030	ribosomal protein L34, bacterial type
2727796285	277	7	265	1.8e-61	193.7	TIGR00067	glutamate racemase
2727796288	912	272	909	1.2e-72	231.3	TIGR03303	outer membrane protein assembly complex, YaeT protein
2727796289	254	14	241	9.1e-88	279.5	TIGR00055	undecaprenyl diphosphate synthase
2727796297	114	2	109	1.1e-37	115.3	TIGR03515	gliding motility-associated protein GldC
2727796300	465	44	437	1.4e-83	266.9	TIGR00797	putative efflux protein, MATE family
2727796304	1180	1092	1180	5.3e-19	54.5	TIGR04131	gliding motility-associated C-terminal domain
2727796309	257	74	203	2.3e-28	84.7	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2727796310	229	6	216	1.1e-85	272.8	TIGR00628	uracil-DNA glycosylase
2727796311	734	649	734	3.2e-20	58.3	TIGR04131	gliding motility-associated C-terminal domain
2727796312	559	473	559	3.9e-18	51.7	TIGR04131	gliding motility-associated C-terminal domain
2727796324	799	277	776	5.7e-54	169.2	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2727796325	63	1	49	1.5e-18	52.5	TIGR00847	cytochrome oxidase maturation protein, cbb3-type
2727796326	710	486	704	4.3e-82	262.2	TIGR00781	cytochrome c oxidase, cbb3-type, subunit II
2727796326	710	6	473	0.0e+00	670.5	TIGR00780	cytochrome c oxidase, cbb3-type, subunit I
2727796328	399	183	369	9.9e-31	93.1	TIGR00782	cytochrome c oxidase, cbb3-type, subunit III
2727796329	470	40	468	1.8e-125	405.2	TIGR02745	cytochrome c oxidase accessory protein FixG
2727796334	180	22	178	4.2e-30	90.6	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796335	125	2	125	2.4e-49	152.8	TIGR00527	glycine cleavage system H protein
2727796337	422	1	417	0.0e+00	446.6	TIGR00414	seryl-tRNA synthetase
2727796341	162	4	155	1.2e-30	92.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727796343	374	14	361	0.0e+00	443.1	TIGR03699	dehypoxanthine futalosine cyclase
