gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2727791225	212	126	199	1	71	1.0e-15	57.6	pfam12833	HTH_18	81
2727791226	113	1	109	8	109	6.4e-15	55.6	pfam02518	HATPase_c	111
2727791227	227	6	167	3	163	1.7e-24	86.4	pfam01965	DJ-1_PfpI	165
2727791228	329	1	146	21	164	2.1e-17	63.3	pfam01965	DJ-1_PfpI	165
2727791228	329	206	283	1	77	1.2e-18	67	pfam12833	HTH_18	81
2727791229	212	15	208	2	192	1.9e-33	115.4	pfam01810	LysE	193
2727791230	291	8	65	4	60	1.1e-15	57.1	pfam00126	HTH_1	60
2727791230	291	87	282	4	208	2.4e-25	89	pfam03466	LysR_substrate	209
2727791231	192	1	186	1	183	5.9e-24	84.9	pfam16157	DUF4865	183
2727791232	306	89	191	3	102	2.6e-21	75.5	pfam02777	Sod_Fe_C	102
2727791232	306	208	295	15	107	6.8e-06	26.4	pfam00581	Rhodanese	107
2727791233	300	162	291	1	131	7.4e-45	152.5	pfam09828	Chrome_Resist	132
2727791234	393	18	184	1	155	1.7e-33	115.9	pfam02417	Chromate_transp	156
2727791234	393	220	385	2	155	8.3e-33	113.6	pfam02417	Chromate_transp	156
2727791238	65	2	53	70	111	5.1e-05	23.3	pfam00072	Response_reg	112
2727791240	338	43	315	12	226	1.3e-17	64.2	pfam00561	Abhydrolase_1	256
2727791241	686	69	299	2	205	1.2e-18	67.4	pfam00078	RVT_1	222
2727791245	296	12	75	1	57	7.2e-12	45.3	pfam13560	HTH_31	64
2727791245	296	124	287	1	153	6.3e-32	110.8	pfam01202	SKI	158
2727791246	155	5	140	1	139	4.5e-22	78.7	pfam00258	Flavodoxin_1	143
2727791247	396	34	374	2	337	2.8e-70	237.6	pfam13458	Peripla_BP_6	342
2727791248	304	4	63	1	60	4.0e-17	61.8	pfam00126	HTH_1	60
2727791248	304	87	296	2	208	2.8e-41	141.1	pfam03466	LysR_substrate	209
2727791249	209	1	203	1	196	5.8e-48	163.1	pfam02525	Flavodoxin_2	198
2727791250	343	38	292	18	230	2.4e-44	151.7	pfam13531	SBP_bac_11	230
2727791251	91	1	88	1	88	1.0e-43	146.8	pfam04362	Iron_traffic	88
2727791252	624	258	596	3	336	6.2e-34	118	pfam01266	DAO	336
2727791254	607	48	82	11	37	8.7e-05	22.2	pfam03460	NIR_SIR_ferr	69
2727791254	607	152	306	1	155	1.0e-32	112.7	pfam01077	NIR_SIR	159
2727791254	607	367	439	2	66	2.3e-15	56.1	pfam03460	NIR_SIR_ferr	69
2727791254	607	447	603	9	151	2.5e-11	43.2	pfam01077	NIR_SIR	159
2727791255	127	18	122	3	107	1.7e-35	121	pfam06073	DUF934	107
2727791256	243	34	207	4	174	5.2e-41	140.4	pfam01507	PAPS_reduct	174
2727791257	310	38	264	2	173	2.5e-42	144.7	pfam01507	PAPS_reduct	174
2727791258	418	4	282	4	183	1.2e-33	116.2	pfam00009	GTP_EFTU	194
2727791259	109	33	56	2	24	5.1e-07	29.1	pfam00037	Fer4	24
2727791259	109	67	109	3	41	2.4e-17	62.5	pfam11953	DUF3470	42
2727791260	366	13	325	2	277	1.5e-21	76.8	pfam07992	Pyr_redox_2	292
2727791262	452	10	220	9	167	5.9e-17	62.2	pfam00753	Lactamase_B	197
2727791262	452	247	366	2	110	1.6e-24	86.2	pfam10996	Beta-Casp	110
2727791262	452	379	443	2	62	8.8e-14	51.1	pfam07521	RMMBL	62
2727791263	226	8	209	1	198	1.0e-38	133.2	pfam13386	DsbD_2	199
2727791264	460	58	232	2	164	3.0e-18	66.6	pfam04055	Radical_SAM	167
2727791264	460	366	434	1	65	5.1e-10	39.1	pfam06969	HemN_C	66
2727791265	252	52	138	1	84	5.6e-16	58.2	pfam00027	cNMP_binding	88
2727791265	252	171	245	1	67	9.4e-19	67	pfam13545	HTH_Crp_2	68
2727791266	182	14	152	4	131	1.7e-15	57.7	pfam01814	Hemerythrin	131
2727791267	894	13	141	2	114	2.9e-22	79.2	pfam13380	CoA_binding_2	116
2727791267	894	156	293	1	138	1.2e-61	206.4	pfam13607	Succ_CoA_lig	138
2727791267	894	482	704	2	222	7.8e-79	264.1	pfam13549	ATP-grasp_5	222
2727791267	894	734	875	3	138	2.0e-07	31.6	pfam13302	Acetyltransf_3	138
2727791268	148	1	145	1	141	6.8e-34	117.2	pfam00582	Usp	141
2727791269	122	82	117	1	36	1.9e-09	37.1	pfam01258	zf-dskA_traR	36
2727791270	504	102	161	5	61	2.4e-08	33.6	pfam02885	Glycos_trans_3N	63
2727791270	504	169	399	4	252	2.3e-10	40.4	pfam00591	Glycos_transf_3	253
2727791270	504	431	497	4	70	4.1e-09	35.8	pfam07831	PYNP_C	75
2727791271	300	7	120	9	114	4.0e-12	46	pfam13793	Pribosyltran_N	116
2727791271	300	137	284	13	144	3.7e-10	39.4	pfam00156	Pribosyltran	159
2727791272	196	4	192	2	195	6.1e-32	110.8	pfam02525	Flavodoxin_2	198
2727791273	199	4	141	1	130	1.7e-14	54.4	pfam01814	Hemerythrin	131
2727791274	263	64	151	1	86	2.9e-16	59.1	pfam00027	cNMP_binding	88
2727791274	263	183	257	1	67	1.5e-19	69.5	pfam13545	HTH_Crp_2	68
2727791275	136	10	123	1	111	2.4e-17	63	pfam00072	Response_reg	112
2727791276	214	4	116	1	112	3.5e-29	101.1	pfam00072	Response_reg	112
2727791276	214	147	203	2	57	5.5e-20	70.5	pfam00196	GerE	57
2727791277	331	1	110	6	110	5.0e-09	36.3	pfam08448	PAS_4	110
2727791277	331	129	196	1	67	6.7e-15	55.2	pfam07730	HisKA_3	68
2727791277	331	234	327	5	109	8.0e-08	32.7	pfam02518	HATPase_c	111
2727791279	84	8	71	4	58	2.0e-13	50.4	pfam05751	FixH	150
2727791280	481	98	143	4	44	6.9e-10	38.6	pfam12801	Fer4_5	48
2727791280	481	223	329	1	113	1.3e-41	141.2	pfam13746	Fer4_18	114
2727791280	481	364	480	3	119	2.3e-29	101.9	pfam11614	FixG_C	119
2727791281	305	40	88	2	46	6.5e-24	83.3	pfam14715	FixP_N	48
2727791281	305	130	206	2	67	4.1e-14	52.5	pfam13442	Cytochrome_CBB3	67
2727791281	305	218	293	6	67	1.9e-11	44	pfam13442	Cytochrome_CBB3	67
2727791282	45	1	45	12	49	1.3e-10	40.9	pfam05545	FixQ	49
2727791283	208	12	207	1	183	2.5e-86	288.5	pfam02433	FixO	217
2727791284	477	14	445	2	426	8.9e-116	387.1	pfam00115	COX1	426
2727791285	45	2	45	1	43	3.4e-15	55.3	pfam03597	FixS	44
2727791286	762	49	108	3	44	1.4e-08	34.9	pfam00403	HMA	62
2727791286	762	236	457	2	221	3.2e-53	180.2	pfam00122	E1-E2_ATPase	221
2727791286	762	462	667	1	210	2.7e-27	96.3	pfam00702	Hydrolase	210
2727791287	147	1	147	1	141	7.6e-30	104.1	pfam00582	Usp	141
2727791288	140	1	140	4	141	6.4e-25	88.2	pfam00582	Usp	141
2727791289	333	25	133	1	108	1.1e-28	99.2	pfam08240	ADH_N	109
2727791290	467	23	125	2	103	1.2e-31	108.7	pfam00772	DnaB	103
2727791290	467	202	460	1	256	9.9e-115	382.1	pfam03796	DnaB_C	256
2727791291	150	1	47	1	47	2.7e-21	74.7	pfam01281	Ribosomal_L9_N	47
2727791291	150	63	147	1	84	7.2e-25	87.1	pfam03948	Ribosomal_L9_C	86
2727791292	93	34	85	2	51	3.8e-23	81.3	pfam01084	Ribosomal_S18	52
2727791294	122	3	91	1	89	1.0e-26	92.9	pfam01250	Ribosomal_S6	90
2727791296	567	25	360	3	337	2.2e-28	99.2	pfam00083	Sugar_tr	452
2727791296	567	447	567	346	445	1.1e-05	24.4	pfam00083	Sugar_tr	452
2727791297	697	72	243	1	160	1.7e-25	89.6	pfam00474	SSF	406
2727791297	697	501	625	290	406	5.2e-16	58.4	pfam00474	SSF	406
2727791298	85	9	79	8	72	8.1e-19	67.7	pfam13937	DUF4212	79
2727791299	797	22	358	2	318	4.5e-114	381	pfam01326	PPDK_N	328
2727791299	797	390	462	2	73	3.2e-27	93.9	pfam00391	PEP-utilizers	73
2727791299	797	473	796	16	289	2.6e-58	197.3	pfam02896	PEP-utilizers_C	294
2727791300	273	6	263	1	255	2.6e-81	273	pfam03618	Kinase-PPPase	255
2727791301	190	4	137	1	122	7.4e-35	119.4	pfam00578	AhpC-TSA	124
2727791301	190	157	189	3	30	5.4e-05	22.8	pfam10417	1-cysPrx_C	40
2727791302	515	119	196	2	73	1.3e-10	41	pfam13192	Thioredoxin_3	76
2727791302	515	213	503	1	280	2.9e-45	154.6	pfam07992	Pyr_redox_2	292
2727791303	135	7	131	2	118	1.0e-30	106.1	pfam03928	Haem_degrading	119
2727791304	229	20	221	2	207	4.8e-41	140.7	pfam01027	Bax1-I	207
2727791305	463	267	461	178	350	1.4e-15	57	pfam05958	tRNA_U5-meth_tr	357
2727791306	265	48	264	1	213	3.7e-84	281.5	pfam10108	DNA_pol_B_exo2	213
2727791307	329	46	79	1	33	7.0e-11	41.8	pfam00140	Sigma70_r1_2	34
2727791307	329	84	154	1	70	3.2e-19	68.3	pfam04542	Sigma70_r2	71
2727791307	329	263	316	1	50	5.6e-14	51.3	pfam04545	Sigma70_r4	50
2727791308	306	67	110	1	43	1.6e-13	50.4	pfam01476	LysM	44
2727791308	306	204	299	2	96	3.9e-30	103.8	pfam01551	Peptidase_M23	96
2727791309	253	42	253	4	207	3.0e-54	183.8	pfam01135	PCMT	210
2727791310	252	3	186	1	167	8.2e-57	191.6	pfam01975	SurE	169
2727791311	324	27	106	1	60	1.4e-10	40.9	pfam08240	ADH_N	109
2727791311	324	151	284	1	126	9.9e-32	109.4	pfam00107	ADH_zinc_N	130
2727791313	638	1	166	1	161	3.4e-39	134.1	pfam13624	SurA_N_3	162
2727791313	638	255	374	7	116	1.7e-33	115.5	pfam13616	Rotamase_3	116
2727791315	90	1	90	1	90	5.7e-32	109.7	pfam00216	Bac_DNA_binding	90
2727791316	361	5	357	2	348	4.2e-84	282.5	pfam00180	Iso_dh	348
2727791317	278	2	131	9	136	1.3e-09	38.2	pfam00892	EamA	137
2727791317	278	142	276	5	136	1.6e-12	47.6	pfam00892	EamA	137
2727791318	188	4	73	2	66	6.3e-15	55.6	pfam01066	CDP-OH_P_transf	66
2727791319	653	19	95	2	78	1.2e-12	47.8	pfam01541	GIY-YIG	78
2727791319	653	219	254	2	34	2.6e-06	26.8	pfam02151	UVR	36
2727791319	653	415	585	11	143	3.3e-42	143.8	pfam08459	UvrC_HhH_N	143
2727791320	361	3	357	1	372	3.8e-115	384.8	pfam10093	DUF2331	372
2727791321	545	62	212	2	146	4.6e-44	149.8	pfam08019	DUF1705	152
2727791321	545	238	527	3	309	4.4e-48	164.1	pfam00884	Sulfatase	309
2727791322	184	3	60	2	58	3.6e-20	71.6	pfam08207	EFP_N	58
2727791322	184	68	120	1	54	6.3e-17	61.2	pfam01132	EFP	54
2727791322	184	128	183	1	56	9.3e-23	79.6	pfam09285	Elong-fact-P_C	56
2727791323	237	27	171	1	136	5.0e-33	114.4	pfam00005	ABC_tran	137
2727791324	785	19	234	6	191	8.9e-08	32.6	pfam12704	MacB_PCD	194
2727791324	785	267	388	3	118	7.6e-06	25.8	pfam02687	FtsX	121
2727791324	785	431	615	2	138	7.3e-07	29.6	pfam12704	MacB_PCD	194
2727791324	785	658	777	3	119	1.3e-14	54.1	pfam02687	FtsX	121
2727791325	403	208	324	2	82	8.6e-06	26.3	pfam13437	HlyD_3	106
2727791326	266	81	225	94	224	1.5e-14	54.1	pfam11927	DUF3445	226
2727791327	287	151	281	1	131	2.2e-33	115	pfam03641	Lysine_decarbox	132
2727791328	387	12	221	2	183	2.2e-21	76	pfam07690	MFS_1	353
2727791328	387	211	382	1	164	7.9e-12	44.6	pfam07690	MFS_1	353
2727791329	445	140	432	2	289	4.7e-79	265.4	pfam02646	RmuC	291
2727791330	327	6	321	1	134	8.9e-25	86.8	pfam00389	2-Hacid_dh	134
2727791330	327	110	289	1	178	1.1e-59	200.6	pfam02826	2-Hacid_dh_C	178
2727791331	451	10	451	3	447	0.0e+00	632.4	pfam16980	CitMHS_2	448
2727791332	242	21	217	1	169	2.0e-33	115.7	pfam00881	Nitroreductase	170
2727791333	149	34	117	1	77	4.2e-13	49.3	pfam03061	4HBT	79
2727791334	309	17	295	10	293	5.2e-52	177.1	pfam00850	Hist_deacetyl	306
2727791335	182	5	104	1	99	6.2e-29	100.1	pfam09361	Phasin_2	100
2727791336	252	6	203	1	187	1.3e-42	145.3	pfam00106	adh_short	195
2727791337	659	97	654	2	512	2.4e-130	435.6	pfam01019	G_glu_transpept	512
2727791338	341	36	259	1	215	1.1e-26	93.5	pfam00497	SBP_bac_3	225
2727791340	63	4	63	1	59	4.8e-18	65	pfam00436	SSB	104
2727791341	403	10	347	5	350	2.2e-37	128.7	pfam07690	MFS_1	353
2727791343	425	58	425	4	369	1.4e-118	395.8	pfam11925	DUF3443	369
2727791344	466	23	157	1	140	6.8e-28	97.4	pfam08521	2CSK_N	141
2727791344	466	238	303	2	61	1.5e-11	44.1	pfam00512	HisKA	64
2727791344	466	349	461	4	110	7.4e-13	48.9	pfam02518	HATPase_c	111
2727791345	230	3	121	1	111	7.0e-19	67.9	pfam00072	Response_reg	112
2727791345	230	152	225	2	77	8.3e-16	57.7	pfam00486	Trans_reg_C	77
2727791346	369	5	364	2	356	0.0e+00	436.5	pfam03054	tRNA_Me_trans	356
2727791349	235	56	216	6	157	1.9e-20	73.3	pfam08808	RES	162
2727791350	124	73	122	1	49	3.9e-08	33.1	pfam09722	DUF2384	51
2727791351	239	30	151	6	109	3.4e-06	27.2	pfam13401	AAA_22	137
2727791353	448	5	319	1	290	1.3e-51	175.4	pfam07992	Pyr_redox_2	292
2727791353	448	339	447	1	105	1.1e-25	89.8	pfam02852	Pyr_redox_dim	110
2727791354	94	26	87	1	61	4.9e-18	65.2	pfam00403	HMA	62
2727791355	136	4	72	1	66	5.2e-16	58.4	pfam13411	MerR_1	69
2727791357	257	2	240	11	223	1.0e-21	77.9	pfam08843	AbiEii	239
2727791359	354	14	159	4	136	4.3e-32	111.4	pfam00005	ABC_tran	137
2727791359	354	270	347	6	76	1.3e-06	28.4	pfam08402	TOBE_2	76
2727791360	220	20	214	2	171	1.2e-18	67.4	pfam00528	BPD_transp_1	185
2727791361	255	24	251	1	230	1.8e-49	168.4	pfam13531	SBP_bac_11	230
2727791362	118	26	89	6	59	1.1e-12	47.6	pfam00126	HTH_1	60
2727791363	207	3	182	134	288	4.5e-09	35.9	pfam06406	StbA	317
2727791368	260	23	74	1	52	7.6e-14	51.5	pfam03988	DUF347	52
2727791368	260	78	129	1	50	3.6e-11	42.9	pfam03988	DUF347	52
2727791368	260	143	190	1	46	6.4e-09	35.7	pfam03988	DUF347	52
2727791368	260	197	251	1	46	1.4e-14	53.8	pfam03988	DUF347	52
2727791369	117	37	98	1	62	4.1e-10	39.9	pfam03413	PepSY	63
2727791371	269	29	80	2	51	1.4e-18	66.6	pfam03988	DUF347	52
2727791371	269	84	135	1	50	7.4e-13	48.3	pfam03988	DUF347	52
2727791371	269	149	204	1	51	8.2e-16	57.8	pfam03988	DUF347	52
2727791371	269	208	258	1	43	9.6e-11	41.6	pfam03988	DUF347	52
2727791372	694	1	672	340	1020	0.0e+00	650.5	pfam00873	ACR_tran	1021
2727791373	684	16	272	7	146	2.1e-32	112.3	pfam13245	AAA_19	146
2727791373	684	293	618	2	344	2.0e-37	129.3	pfam13361	UvrD_C	349
2727791374	309	24	296	1	217	3.4e-56	190.7	pfam01904	DUF72	218
2727791375	167	62	164	1	104	2.4e-27	95.3	pfam13211	DUF4019	104
2727791376	220	68	205	2	139	2.1e-44	151	pfam13628	DUF4142	139
2727791379	281	3	135	39	132	8.7e-11	41.5	pfam02535	Zip	333
2727791379	281	118	276	181	332	3.3e-21	75.8	pfam02535	Zip	333
2727791380	226	159	217	2	57	1.9e-08	33.6	pfam00196	GerE	57
2727791381	93	4	91	7	84	3.5e-06	27.1	pfam07238	PilZ	103
2727791382	179	11	115	2	107	1.1e-18	67.4	pfam01478	Peptidase_A24	107
2727791383	284	37	99	2	58	1.1e-07	32.2	pfam08666	SAF	63
2727791383	284	105	213	1	116	3.1e-30	104.4	pfam16976	RcpC	116
2727791384	522	313	483	2	170	3.3e-42	143.9	pfam00263	Secretin	170
2727791387	67	11	62	1	45	9.0e-09	34.9	pfam04964	Flp_Fap	46
2727791388	67	11	61	1	45	1.6e-08	34.1	pfam04964	Flp_Fap	46
2727791389	152	9	51	1	43	2.3e-14	53.3	pfam07811	TadE	43
2727791390	384	19	69	1	47	2.6e-12	46.7	pfam13400	Tad	48
2727791390	384	62	189	11	95	1.6e-06	29.1	pfam09977	Tad_C	95
2727791391	382	128	298	2	164	3.7e-12	46.4	pfam13614	AAA_31	177
2727791392	459	103	384	4	271	2.3e-79	266.2	pfam00437	T2SSE	273
2727791393	327	159	285	2	122	9.1e-19	67.5	pfam00482	T2SSF	125
2727791394	302	155	285	2	124	5.6e-20	71.4	pfam00482	T2SSF	125
2727791395	515	47	498	2	355	1.2e-93	314	pfam04185	Phosphoesterase	356
2727791396	948	20	186	2	159	5.1e-47	159.6	pfam02739	5_3_exonuc_N	159
2727791396	948	187	283	1	86	2.4e-23	82.4	pfam01367	5_3_exonuc	97
2727791396	948	352	538	1	175	4.8e-34	117.5	pfam01612	DNA_pol_A_exo1	175
2727791396	948	569	946	3	376	0.0e+00	505.9	pfam00476	DNA_pol_A	376
2727791397	100	20	95	3	67	5.7e-20	71.3	pfam13442	Cytochrome_CBB3	67
2727791398	178	1	171	1	176	1.6e-64	216.9	pfam11161	DUF2944	176
2727791399	253	7	246	3	235	2.5e-41	141.8	pfam01925	TauE	236
2727791400	557	6	304	1	295	2.5e-79	266.6	pfam00732	GMC_oxred_N	296
2727791400	557	395	533	1	144	1.0e-35	123.3	pfam05199	GMC_oxred_C	144
2727791401	513	24	493	4	462	0.0e+00	480.7	pfam00171	Aldedh	462
2727791402	308	8	67	2	60	4.2e-17	61.7	pfam00126	HTH_1	60
2727791402	308	91	304	2	208	2.7e-41	141.1	pfam03466	LysR_substrate	209
2727791403	595	7	356	1	338	1.1e-120	402.4	pfam07287	DUF1446	351
2727791404	257	10	257	5	250	3.6e-48	163.9	pfam00378	ECH_1	251
2727791405	370	153	364	4	212	3.8e-66	222.7	pfam02405	MlaE	212
2727791406	272	35	182	2	137	3.8e-26	92.1	pfam00005	ABC_tran	137
2727791407	311	36	114	10	79	1.8e-12	47.3	pfam02470	MlaD	81
2727791408	207	30	200	8	160	5.4e-17	61.7	pfam03886	ABC_trans_aux	161
2727791409	197	52	148	3	88	4.1e-13	49	pfam00027	cNMP_binding	88
2727791410	211	2	206	6	202	3.5e-48	163.6	pfam01914	MarC	203
2727791411	248	8	248	3	232	1.5e-53	181.7	pfam13561	adh_short_C2	234
2727791412	227	15	226	1	216	3.5e-51	173.7	pfam01738	DLH	217
2727791413	217	1	74	7	74	3.2e-14	52.9	pfam02798	GST_N	76
2727791414	366	23	359	2	292	5.1e-40	137.5	pfam01544	CorA	292
2727791415	333	9	330	3	316	0.0e+00	467.7	pfam00490	ALAD	317
2727791416	142	1	142	6	146	1.0e-43	149	pfam03653	UPF0093	146
2727791417	373	3	134	34	121	2.2e-11	44.4	pfam04892	VanZ	125
2727791419	208	34	152	14	106	6.3e-08	32.4	pfam00561	Abhydrolase_1	256
2727791420	385	21	260	4	240	2.3e-61	207.2	pfam00768	Peptidase_S11	241
2727791420	385	279	369	1	91	7.7e-16	58	pfam07943	PBP5_C	91
2727791421	125	2	123	2	135	2.0e-43	147.1	pfam00164	Ribosom_S12_S23	135
2727791422	157	1	150	1	149	3.8e-63	211.5	pfam00177	Ribosomal_S7	149
2727791423	700	8	288	2	194	1.4e-64	217.1	pfam00009	GTP_EFTU	194
2727791423	700	329	396	1	74	1.9e-15	56.9	pfam03144	GTP_EFTU_D2	74
2727791423	700	409	483	1	75	1.1e-34	118.2	pfam14492	EFG_II	75
2727791423	700	484	604	1	120	1.2e-47	160.5	pfam03764	EFG_IV	121
2727791423	700	606	694	1	88	2.9e-31	107.2	pfam00679	EFG_C	89
2727791424	32	10	32	1	23	4.6e-08	32.7	pfam00009	GTP_EFTU	194
2727791426	177	50	165	5	130	1.9e-07	31	pfam03473	MOSC	131
2727791427	278	21	271	1	248	2.5e-63	213.9	pfam00756	Esterase	251
2727791428	369	27	155	2	108	7.3e-26	90.1	pfam08240	ADH_N	109
2727791428	369	197	332	1	127	2.8e-25	88.6	pfam00107	ADH_zinc_N	130
2727791429	362	67	225	2	203	3.8e-23	82.6	pfam01734	Patatin	204
2727791430	142	40	142	3	91	9.7e-18	64.1	pfam00011	HSP20	101
2727791432	386	38	182	1	138	9.4e-38	129.4	pfam14321	DUF4382	138
2727791432	386	193	272	2	77	5.1e-08	33	pfam13620	CarboxypepD_reg	82
2727791436	154	3	146	10	143	8.5e-32	110	pfam05099	TerB	144
2727791438	580	74	409	1	351	3.1e-68	230.5	pfam00654	Voltage_CLC	354
2727791438	580	442	498	1	54	2.5e-04	21.3	pfam00571	CBS	57
2727791438	580	506	559	8	53	6.7e-05	23.1	pfam00571	CBS	57
2727791439	283	24	221	2	209	6.8e-06	26.4	pfam05721	PhyH	211
2727791440	620	17	86	1	81	6.4e-24	83.4	pfam13667	ThiC-associated	81
2727791440	620	134	586	1	417	0.0e+00	665.4	pfam01964	ThiC_Rad_SAM	418
2727791441	337	2	330	4	328	5.7e-35	121.4	pfam01266	DAO	336
2727791442	68	5	68	1	77	3.9e-10	40.1	pfam02597	ThiS	77
2727791443	258	4	250	2	247	1.1e-105	352.3	pfam05690	ThiG	247
2727791444	534	16	266	1	245	2.0e-64	217.2	pfam08543	Phos_pyr_kin	246
2727791444	534	303	476	6	181	5.7e-50	169	pfam02581	TMP-TENI	181
2727791446	417	59	293	4	240	2.9e-81	272.3	pfam00768	Peptidase_S11	241
2727791446	417	312	400	1	91	1.8e-17	63.2	pfam07943	PBP5_C	91
2727791448	135	26	129	3	94	7.2e-07	30	pfam11964	SpoIIAA-like	95
2727791449	184	8	151	2	137	8.1e-13	48.7	pfam13185	GAF_2	138
2727791450	458	43	243	1	188	2.0e-20	73.3	pfam02321	OEP	188
2727791450	458	268	451	9	188	7.5e-24	84.4	pfam02321	OEP	188
2727791451	730	3	325	39	279	2.0e-25	89.7	pfam00150	Cellulase	281
2727791452	251	188	244	2	55	2.4e-19	68.5	pfam00196	GerE	57
2727791453	476	79	250	15	175	3.1e-28	98.8	pfam13727	CoA_binding_3	175
2727791453	476	286	471	1	152	1.5e-56	190.3	pfam02397	Bac_transf	153
2727791454	405	43	402	16	373	1.8e-13	49.9	pfam10082	BBP2_2	379
2727791455	301	58	135	5	81	1.0e-18	67.2	pfam02563	Poly_export	82
2727791455	301	141	191	1	37	3.8e-06	26.5	pfam10531	SLBB	58
2727791455	301	226	279	2	53	7.8e-12	44.8	pfam10531	SLBB	58
2727791456	459	1	153	4	151	1.1e-14	54.7	pfam02706	Wzz	152
2727791457	307	133	307	1	82	2.7e-08	33.8	pfam01656	CbiA	128
2727791458	255	64	227	1	168	7.0e-43	146.3	pfam03808	Glyco_tran_WecB	168
2727791459	336	4	324	1	331	1.0e-51	176.1	pfam16363	GDP_Man_Dehyd	332
2727791460	329	3	211	1	239	7.1e-21	74.6	pfam01370	Epimerase	241
2727791461	563	17	298	1	193	1.1e-07	31.7	pfam01266	DAO	336
2727791461	563	413	541	1	143	5.2e-26	91.7	pfam05199	GMC_oxred_C	144
2727791462	447	49	187	85	166	5.8e-10	39.3	pfam13439	Glyco_transf_4	170
2727791462	447	194	356	17	170	3.0e-30	104.9	pfam00534	Glycos_transf_1	172
2727791463	354	5	323	3	334	4.0e-20	72	pfam01757	Acyl_transf_3	340
2727791464	357	18	175	1	126	2.5e-14	53.3	pfam00535	Glycos_transf_2	170
2727791465	327	4	153	1	106	1.9e-29	102.5	pfam00535	Glycos_transf_2	170
2727791466	459	217	372	5	154	2.0e-14	53.4	pfam04932	Wzy_C	155
2727791467	503	34	326	2	290	2.9e-56	190.7	pfam13440	Polysacc_synt_3	293
2727791469	403	20	372	3	340	7.8e-20	71.1	pfam01757	Acyl_transf_3	340
2727791476	533	44	440	2	422	2.0e-79	267	pfam00501	AMP-binding	423
2727791476	533	448	522	2	74	1.9e-20	73.5	pfam13193	AMP-binding_C	74
2727791477	412	5	45	2	41	1.3e-19	69.5	pfam12573	OxoDH_E1alpha_N	41
2727791477	412	82	381	2	295	3.1e-94	315.2	pfam00676	E1_dh	300
2727791478	357	22	200	3	176	9.4e-48	162.1	pfam02779	Transket_pyr	178
2727791478	357	230	347	2	124	1.2e-33	115.5	pfam02780	Transketolase_C	124
2727791479	466	4	77	3	71	1.1e-18	66.7	pfam00364	Biotin_lipoyl	73
2727791479	466	177	212	1	36	4.4e-12	46	pfam02817	E3_binding	36
2727791479	466	234	465	3	232	1.5e-78	263.3	pfam00198	2-oxoacid_dh	233
2727791480	922	425	504	1	73	1.8e-10	40.8	pfam03993	DUF349	75
2727791480	922	502	573	4	68	2.1e-06	27.8	pfam03993	DUF349	75
2727791481	263	119	228	7	88	3.9e-16	58.6	pfam01464	SLT	117
2727791482	414	8	383	1	399	0.0e+00	568.5	pfam00464	SHMT	399
2727791483	149	49	137	3	85	6.0e-16	58.7	pfam03477	ATP-cone	86
2727791484	189	15	41	2	25	1.1e-07	31	pfam07963	N_methyl	27
2727791484	189	56	177	1	109	3.5e-23	82	pfam12019	GspH	109
2727791485	172	3	29	3	26	1.5e-07	30.5	pfam07963	N_methyl	27
2727791485	172	44	159	2	109	2.8e-15	56.5	pfam12019	GspH	109
2727791488	396	12	38	2	26	1.7e-06	27.2	pfam07963	N_methyl	27
2727791488	396	222	388	1	127	3.6e-24	85	pfam16074	PilW	127
2727791489	190	5	31	2	26	2.0e-05	23.8	pfam07963	N_methyl	27
2727791490	137	3	29	2	27	2.9e-09	35.9	pfam07963	N_methyl	27
2727791490	137	30	129	1	81	1.1e-10	42.1	pfam16732	ComP_DUS	87
2727791491	369	1	106	7	99	5.3e-20	71	pfam00383	dCMP_cyt_deam_1	101
2727791491	369	153	359	1	197	6.7e-45	153.3	pfam01872	RibD_C	200
2727791492	213	3	89	1	86	5.2e-14	51.9	pfam00677	Lum_binding	87
2727791492	213	102	190	1	87	5.0e-22	77.6	pfam00677	Lum_binding	87
2727791493	372	11	202	1	192	6.9e-82	273.5	pfam00926	DHBP_synthase	192
2727791493	372	211	368	5	162	1.5e-32	112.3	pfam00925	GTP_cyclohydro2	163
2727791494	153	16	151	2	140	4.0e-49	165.9	pfam00885	DMRL_synthase	141
2727791495	168	26	151	2	132	3.8e-30	104.7	pfam01029	NusB	134
2727791496	394	34	389	3	363	2.1e-52	178.3	pfam00155	Aminotran_1_2	363
2727791497	141	21	107	1	76	2.4e-19	69.3	pfam03061	4HBT	79
2727791498	232	75	209	4	123	5.8e-42	142.3	pfam01618	MotA_ExbB	124
2727791499	141	10	140	3	128	8.3e-29	100.3	pfam02472	ExbD	130
2727791501	145	37	132	1	95	7.5e-26	90.2	pfam00691	OmpA	95
2727791502	238	30	206	21	163	5.6e-27	94.5	pfam13489	Methyltransf_23	165
2727791503	219	8	188	1	177	1.2e-30	106.8	pfam13419	HAD_2	178
2727791510	405	19	364	8	353	3.5e-15	55.7	pfam07690	MFS_1	353
2727791511	307	10	292	4	261	4.8e-28	97.9	pfam02653	BPD_transp_2	268
2727791512	359	56	343	4	266	5.4e-31	107.6	pfam02653	BPD_transp_2	268
2727791513	574	37	183	1	137	1.1e-28	100.3	pfam00005	ABC_tran	137
