gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2727795396	543	247	543	12	298	2.5e-22	79.7	pfam07980	SusD	298
2727795397	1118	66	129	1	61	4.6e-14	52.6	pfam13517	VCBS	61
2727795397	1118	255	317	1	60	4.8e-14	52.6	pfam13517	VCBS	61
2727795397	1118	528	595	1	67	6.3e-14	51.6	pfam07593	UnbV_ASPIC	68
2727795397	1118	656	720	1	61	1.4e-08	35	pfam13517	VCBS	61
2727795397	1118	768	840	1	60	1.5e-09	38.1	pfam13517	VCBS	61
2727795397	1118	870	903	4	27	1.9e-05	24.6	pfam01839	FG-GAP	37
2727795398	1056	74	137	1	61	5.7e-14	52.3	pfam13517	VCBS	61
2727795398	1056	260	323	1	60	4.7e-14	52.6	pfam13517	VCBS	61
2727795398	1056	344	405	15	61	4.3e-06	27.1	pfam13517	VCBS	61
2727795398	1056	534	600	1	63	1.6e-09	37.4	pfam07593	UnbV_ASPIC	68
2727795398	1056	668	732	1	61	5.7e-09	36.3	pfam13517	VCBS	61
2727795398	1056	780	852	1	61	9.0e-11	42.1	pfam13517	VCBS	61
2727795399	169	10	137	1	112	1.2e-33	115.8	pfam01288	HPPK	112
2727795400	210	6	200	1	200	8.3e-43	146.5	pfam01712	dNK	204
2727795401	414	7	414	3	390	3.6e-30	104.7	pfam05977	MFS_3	522
2727795402	298	46	283	3	175	3.0e-12	46.8	pfam00753	Lactamase_B	197
2727795403	160	48	147	1	79	1.2e-14	54.6	pfam03692	CxxCxxCC	85
2727795404	300	84	217	1	133	9.1e-29	100.3	pfam04116	FA_hydroxylase	133
2727795405	958	13	440	1	430	0.0e+00	601.1	pfam02347	GDC-P	430
2727795405	958	455	744	31	286	2.2e-11	43.1	pfam02347	GDC-P	430
2727795407	385	112	195	2	83	9.2e-16	57.9	pfam13495	Phage_int_SAM_4	85
2727795407	385	209	371	5	170	7.5e-40	136.4	pfam00589	Phage_integrase	172
2727795408	168	25	163	2	124	3.4e-15	56.3	pfam08327	AHSA1	125
2727795409	108	3	62	2	61	2.1e-12	46.8	pfam12840	HTH_20	61
2727795412	463	33	133	3	102	7.7e-20	71.3	pfam03448	MgtE_N	102
2727795412	463	135	196	1	54	2.8e-05	24.3	pfam00571	CBS	57
2727795412	463	199	253	8	52	1.2e-05	25.5	pfam00571	CBS	57
2727795412	463	321	452	1	123	2.9e-29	101.8	pfam01769	MgtE	124
2727795413	127	15	113	1	169	2.4e-13	50.7	pfam00856	SET	169
2727795414	430	41	222	15	188	9.4e-24	84.1	pfam02321	OEP	188
2727795414	430	241	425	4	188	1.5e-21	76.9	pfam02321	OEP	188
2727795415	534	23	421	3	352	2.8e-52	177.7	pfam07690	MFS_1	353
2727795416	346	40	297	16	185	4.6e-22	78.2	pfam16576	HlyD_D23	214
2727795417	218	18	64	1	45	4.0e-15	55.2	pfam00440	TetR_N	47
2727795418	451	7	450	3	448	0.0e+00	460.6	pfam00232	Glyco_hydro_1	453
2727795419	552	26	209	5	191	6.5e-43	146.7	pfam16871	DUF5077	191
2727795419	552	215	389	1	173	3.9e-54	183.6	pfam11958	DUF3472	173
2727795419	552	459	547	6	94	2.1e-17	63.1	pfam00254	FKBP_C	94
2727795421	500	21	499	2	509	0.0e+00	473.6	pfam01204	Trehalase	512
2727795422	411	8	364	1	349	2.3e-24	85.9	pfam07690	MFS_1	353
2727795423	372	22	369	2	343	1.5e-126	422.2	pfam10282	Lactonase	344
2727795424	134	4	112	2	97	4.1e-25	88	pfam03479	DUF296	99
2727795425	806	646	805	50	210	2.7e-23	82.4	pfam00326	Peptidase_S9	212
2727795426	259	55	256	4	177	1.7e-33	115.4	pfam00722	Glyco_hydro_16	177
2727795427	291	57	212	1	159	1.6e-49	167.8	pfam01634	HisG	160
2727795427	291	216	288	1	73	4.4e-29	100.3	pfam08029	HisG_C	73
2727795428	425	16	423	2	409	0.0e+00	564	pfam00815	Histidinol_dh	409
2727795429	139	14	128	30	113	1.6e-11	44.3	pfam00583	Acetyltransf_1	117
2727795430	351	35	345	37	362	9.3e-56	189.4	pfam00155	Aminotran_1_2	363
2727795431	439	124	433	110	331	2.5e-13	49.9	pfam07995	GSDH	332
2727795432	156	49	136	2	91	1.3e-11	45.4	pfam00034	Cytochrom_C	92
2727795433	377	103	174	3	70	1.1e-09	38.1	pfam13242	Hydrolase_like	75
2727795433	377	216	357	1	144	2.0e-61	206.4	pfam00475	IGPD	144
2727795434	145	27	141	1	112	1.3e-36	125.5	pfam09917	DUF2147	112
2727795435	423	75	420	1	342	1.8e-29	103	pfam01979	Amidohydro_1	344
2727795436	486	31	180	2	142	8.6e-21	74.5	pfam04715	Anth_synt_I_N	142
2727795436	486	220	472	3	258	3.6e-81	272.4	pfam00425	Chorismate_bind	258
2727795437	209	4	209	2	188	8.2e-44	149.5	pfam00117	GATase	190
2727795438	330	2	63	1	61	9.8e-08	31.6	pfam02885	Glycos_trans_3N	63
2727795438	330	71	320	3	253	2.4e-65	220.5	pfam00591	Glycos_transf_3	253
2727795439	261	4	254	1	250	1.6e-74	250.2	pfam00218	IGPS	254
2727795440	215	3	209	2	192	9.3e-38	129.8	pfam00697	PRAI	194
2727795441	398	57	383	4	294	7.4e-47	160	pfam00291	PALP	294
2727795442	256	5	254	6	240	4.3e-74	248.5	pfam00290	Trp_syntA	259
2727795444	193	5	193	40	186	8.7e-17	61.4	pfam00117	GATase	190
2727795445	248	2	230	2	229	8.6e-67	224.8	pfam00977	His_biosynth	229
2727795446	252	5	235	1	228	5.6e-82	274.5	pfam00977	His_biosynth	229
2727795447	198	27	100	1	73	2.4e-30	104	pfam01502	PRA-CH	74
2727795447	198	111	196	4	83	3.4e-13	49.7	pfam01503	PRA-PH	83
2727795448	365	25	123	8	101	4.4e-11	43.2	pfam14289	DUF4369	101
2727795448	365	229	349	1	123	3.7e-25	88.1	pfam00578	AhpC-TSA	124
2727795449	117	5	114	1	63	4.5e-14	52.1	pfam03960	ArsC	64
2727795450	818	31	116	2	75	4.0e-11	42.9	pfam13620	CarboxypepD_reg	82
2727795450	818	382	792	5	408	8.2e-57	192.9	pfam14905	OMP_b-brl_3	408
2727795451	123	1	108	8	128	4.8e-06	26.6	pfam00903	Glyoxalase	128
2727795453	259	18	104	2	85	2.7e-17	62.6	pfam02754	CCG	85
2727795453	259	145	233	2	84	1.8e-15	56.8	pfam02754	CCG	85
2727795454	209	13	203	4	187	8.2e-19	67.7	pfam01810	LysE	193
2727795456	436	304	384	2	49	5.7e-11	42.3	pfam13187	Fer4_9	51
2727795457	166	5	157	7	147	8.2e-15	54.5	pfam00156	Pribosyltran	159
2727795458	575	43	185	3	136	9.7e-44	148.3	pfam02878	PGM_PMM_I	138
2727795458	575	205	315	1	99	3.7e-26	91.6	pfam02879	PGM_PMM_II	103
2727795458	575	321	446	1	109	1.6e-22	79.7	pfam02880	PGM_PMM_III	114
2727795458	575	467	559	23	56	1.7e-06	28	pfam00408	PGM_PMM_IV	74
2727795459	218	12	217	4	207	2.0e-55	187.7	pfam01135	PCMT	210
2727795460	394	8	354	2	351	7.3e-23	80.9	pfam07690	MFS_1	353
2727795461	895	417	867	1	408	1.9e-107	359.6	pfam14905	OMP_b-brl_3	408
2727795462	199	10	140	2	77	3.0e-15	56.8	pfam04286	DUF445	367
2727795462	199	126	199	311	366	2.4e-11	43.9	pfam04286	DUF445	367
2727795464	723	260	344	8	82	2.3e-08	34.1	pfam00595	PDZ	82
2727795464	723	378	561	1	165	3.0e-48	163.4	pfam03572	Peptidase_S41	166
2727795464	723	565	713	1	152	6.8e-18	65.2	pfam11818	DUF3340	154
2727795465	169	7	100	1	94	3.0e-20	72.4	pfam02357	NusG	95
2727795466	447	29	124	2	98	3.8e-25	87.7	pfam00919	UPF0004	98
2727795466	447	171	347	3	167	1.1e-22	81.1	pfam04055	Radical_SAM	167
2727795467	1083	34	215	1	166	1.2e-70	236.6	pfam11028	DUF2723	169
2727795469	514	157	248	77	143	1.4e-04	21.4	pfam00158	Sigma54_activat	168
2727795470	375	4	367	1	370	1.6e-72	244.4	pfam00266	Aminotran_5	371
2727795471	189	22	189	13	166	4.2e-40	137	pfam01025	GrpE	166
2727795472	388	6	68	1	63	8.0e-29	99.4	pfam00226	DnaJ	63
2727795472	388	131	348	2	146	2.2e-36	125	pfam01556	DnaJ_C	146
2727795472	388	158	222	1	67	6.2e-12	45.6	pfam00684	DnaJ_CXXCXGXG	67
2727795474	583	123	216	3	93	1.0e-28	99	pfam12450	vWF_A	94
2727795474	583	233	405	1	172	9.6e-17	61.7	pfam00092	VWA	175
2727795474	583	409	573	2	179	1.3e-26	93.7	pfam12034	DUF3520	182
2727795475	180	14	164	10	158	4.8e-26	91	pfam00156	Pribosyltran	159
2727795476	363	31	160	2	87	1.1e-21	77	pfam01832	Glucosaminidase	87
2727795476	363	306	349	1	42	5.3e-08	32.7	pfam01476	LysM	44
2727795477	213	13	212	8	211	3.3e-46	157	pfam01596	Methyltransf_3	212
2727795478	481	33	427	1	393	2.1e-22	79.4	pfam00474	SSF	406
2727795479	179	48	178	1	130	3.0e-36	124.3	pfam03641	Lysine_decarbox	132
2727795481	534	22	487	2	465	0.0e+00	723.1	pfam01293	PEPCK_ATP	465
2727795482	215	85	204	13	134	1.5e-23	82.9	pfam01569	PAP2	136
2727795483	211	10	208	1	202	4.3e-59	199.7	pfam01712	dNK	204
2727795484	336	2	290	7	291	3.4e-63	213.6	pfam00579	tRNA-synt_1b	293
2727795485	604	63	227	1	151	1.1e-14	54.2	pfam17191	RecG_wedge	164
2727795485	604	327	492	3	172	8.7e-19	67.8	pfam00270	DEAD	176
2727795487	253	140	242	1	108	8.3e-17	61.5	pfam01416	PseudoU_synth_1	108
2727795489	824	34	421	9	389	1.1e-60	205.8	pfam01433	Peptidase_M1	389
2727795490	262	32	156	1	124	6.0e-42	142.6	pfam04536	TPM_phosphatase	125
2727795491	153	7	129	4	124	3.3e-22	78.8	pfam04536	TPM_phosphatase	125
2727795492	196	6	196	2	180	2.6e-72	241.9	pfam04011	LemA	180
2727795495	494	144	170	4	24	3.3e-02	14.1	pfam13176	TPR_7	36
2727795495	494	225	299	2	77	7.1e-08	32.5	pfam13424	TPR_12	77
2727795497	154	8	118	1	111	3.0e-17	62.6	pfam00072	Response_reg	112
2727795499	212	97	191	4	93	6.7e-22	77.6	pfam04140	ICMT	94
2727795500	726	41	173	2	131	7.9e-15	54.9	pfam07696	7TMR-DISMED2	133
2727795500	726	184	389	3	205	4.9e-43	147.3	pfam07695	7TMR-DISM_7TM	205
2727795500	726	462	566	1	63	1.4e-09	37.7	pfam00512	HisKA	64
2727795500	726	607	720	4	107	3.8e-21	75.6	pfam02518	HATPase_c	111
2727795501	365	10	120	1	112	3.0e-16	59.4	pfam00072	Response_reg	112
2727795501	365	145	223	2	59	9.0e-09	35.1	pfam00512	HisKA	64
2727795501	365	251	362	2	109	4.6e-20	72.1	pfam02518	HATPase_c	111
2727795503	371	53	97	1	45	9.4e-19	66.5	pfam12412	DUF3667	45
2727795504	258	28	101	1	73	8.7e-23	80.2	pfam03819	MazG	74
2727795504	258	158	225	8	70	1.5e-10	41	pfam03819	MazG	74
2727795505	1250	946	1013	6	68	1.1e-07	31.8	pfam00672	HAMP	69
2727795505	1250	1026	1097	2	63	1.0e-06	28.5	pfam00512	HisKA	64
2727795505	1250	1137	1246	2	110	2.0e-22	79.8	pfam02518	HATPase_c	111
2727795506	581	3	71	4	68	5.6e-15	55.3	pfam14716	HHH_8	68
2727795506	581	89	146	3	55	6.6e-07	29.7	pfam14520	HHH_5	57
2727795508	88	2	81	1	79	2.0e-35	120.5	pfam01016	Ribosomal_L27	79
2727795509	101	1	100	1	101	6.0e-31	106.6	pfam00829	Ribosomal_L21p	101
2727795510	476	139	465	182	526	1.2e-53	182.7	pfam03321	GH3	527
2727795511	385	6	132	1	129	6.5e-42	143.2	pfam02670	DXP_reductoisom	129
2727795511	385	146	229	1	83	6.9e-39	131.9	pfam08436	DXP_redisom_C	83
2727795511	385	261	378	1	114	4.1e-40	136.5	pfam13288	DXPR_C	115
2727795512	448	17	434	2	250	7.3e-57	192.4	pfam02163	Peptidase_M50	250
2727795515	207	26	184	19	160	5.0e-17	62	pfam10294	Methyltransf_16	174
2727795516	223	5	121	2	111	2.7e-20	72.5	pfam00072	Response_reg	112
2727795516	223	161	217	3	57	3.5e-17	61.6	pfam00196	GerE	57
2727795517	1010	33	56	2	23	6.9e-03	16.3	pfam07494	Reg_prop	24
2727795517	1010	696	760	2	65	4.0e-16	58.6	pfam07495	Y_Y_Y	66
2727795517	1010	809	877	1	65	2.2e-08	34.4	pfam07730	HisKA_3	68
2727795517	1010	918	1010	4	106	1.4e-06	28.8	pfam02518	HATPase_c	111
2727795519	172	28	155	1	128	1.6e-44	150.8	pfam16658	RF3_C	131
2727795520	173	13	152	1	137	7.1e-25	88.2	pfam13302	Acetyltransf_3	138
2727795521	436	10	111	1	98	1.9e-24	85.4	pfam00919	UPF0004	98
2727795521	436	145	317	3	167	8.3e-26	91.2	pfam04055	Radical_SAM	167
2727795521	436	370	435	2	62	1.5e-07	31.1	pfam01938	TRAM	62
2727795522	306	4	290	3	286	7.4e-59	198.7	pfam00701	DHDPS	289
2727795523	138	4	138	31	144	1.2e-08	33.8	pfam00171	Aldedh	462
2727795525	264	68	126	5	64	7.7e-09	35.8	pfam07730	HisKA_3	68
2727795525	264	165	261	5	109	5.0e-12	46.2	pfam02518	HATPase_c	111
2727795526	216	4	117	1	111	9.7e-26	90	pfam00072	Response_reg	112
2727795526	216	152	208	2	57	3.8e-14	51.8	pfam00196	GerE	57
2727795527	777	547	570	1	23	2.6e-03	17.6	pfam07494	Reg_prop	24
2727795528	811	184	344	148	288	4.5e-12	45.8	pfam10282	Lactonase	344
2727795528	811	458	712	102	355	7.3e-12	45	pfam04185	Phosphoesterase	356
2727795530	1114	9	119	2	104	8.5e-11	41.8	pfam02310	B12-binding	121
2727795530	1114	164	419	27	228	4.3e-42	143.8	pfam03308	ArgK	267
2727795530	1114	528	1108	17	513	0.0e+00	456.2	pfam01642	MM_CoA_mutase	513
2727795531	316	14	311	3	301	4.5e-33	114.7	pfam01263	Aldose_epim	301
2727795532	128	8	126	2	121	5.2e-40	136.1	pfam01042	Ribonuc_L-PSP	121
2727795533	203	124	203	4	72	7.8e-12	45.5	pfam00725	3HCDH	97
2727795534	228	15	220	26	126	2.7e-23	82.9	pfam00814	Peptidase_M22	271
2727795535	111	36	83	3	46	7.1e-11	41.7	pfam01022	HTH_5	47
2727795536	471	8	182	5	163	1.4e-14	54.4	pfam00753	Lactamase_B	197
2727795536	471	259	352	4	106	5.6e-08	33.1	pfam00581	Rhodanese	107
2727795536	471	363	457	11	106	9.1e-11	42.1	pfam00581	Rhodanese	107
2727795537	297	1	281	18	294	5.1e-30	104.5	pfam03279	Lip_A_acyltrans	295
2727795538	531	4	392	1	417	1.6e-95	320.5	pfam00890	FAD_binding_2	417
2727795538	531	440	528	2	91	4.5e-13	49.2	pfam02910	Succ_DH_flav_C	128
2727795539	669	16	305	1	266	3.8e-110	368.2	pfam04551	GcpE	351
2727795539	669	439	661	173	350	1.1e-41	143	pfam04551	GcpE	351
2727795541	291	46	282	39	305	2.0e-26	92.8	pfam00905	Transpeptidase	306
2727795542	395	41	384	2	362	3.8e-68	230.2	pfam00155	Aminotran_1_2	363
2727795543	227	5	115	1	111	2.4e-26	91.9	pfam00072	Response_reg	112
2727795543	227	151	225	4	77	5.2e-18	64.8	pfam00486	Trans_reg_C	77
2727795544	583	358	426	1	62	4.1e-14	52.2	pfam00512	HisKA	64
2727795544	583	472	583	2	109	6.1e-23	81.4	pfam02518	HATPase_c	111
2727795545	273	130	212	1	83	4.8e-15	55.7	pfam09697	Porph_ging	83
2727795547	100	25	98	37	89	2.4e-06	27.8	pfam11304	DUF3106	104
2727795548	110	4	108	1	105	1.8e-45	153.3	pfam04342	DMT_6	105
2727795551	102	24	96	5	68	2.0e-19	69	pfam02617	ClpS	80
2727795552	214	32	202	2	169	3.5e-68	228.3	pfam03588	Leu_Phe_trans	169
2727795553	205	42	194	1	154	1.9e-47	160.9	pfam14127	DUF4294	155
2727795554	827	101	336	4	212	6.6e-24	84.7	pfam01578	Cytochrom_C_asm	214
2727795554	827	354	560	1	200	4.6e-11	42.4	pfam16327	CcmF_C	323
2727795555	135	2	123	10	126	6.7e-13	48.6	pfam03100	CcmE	128
2727795556	348	29	340	2	277	1.2e-59	202	pfam00491	Arginase	280
2727795558	437	186	361	2	162	3.0e-12	47.1	pfam04055	Radical_SAM	167
2727795559	310	12	149	2	136	4.1e-24	85.2	pfam00892	EamA	137
2727795559	310	162	300	2	136	1.2e-17	64.2	pfam00892	EamA	137
2727795560	255	9	248	2	234	1.9e-38	132.3	pfam01925	TauE	236
2727795562	427	51	271	1	190	6.8e-16	58.7	pfam08245	Mur_ligase_M	192
2727795563	193	55	174	8	113	1.1e-15	57.7	pfam00293	NUDIX	131
2727795564	172	31	163	14	128	1.4e-15	57.8	pfam12867	DinB_2	128
2727795565	253	21	160	2	136	6.2e-28	97.9	pfam00005	ABC_tran	137
2727795567	338	8	200	2	188	1.2e-67	227	pfam00316	FBPase	189
2727795568	420	1	281	3	240	5.7e-44	150.4	pfam00696	AA_kinase	241
2727795570	376	15	171	6	128	1.1e-09	38.5	pfam14696	Glyoxalase_5	139
2727795570	376	179	330	3	128	4.6e-16	59.1	pfam00903	Glyoxalase	128
2727795571	372	107	273	3	170	1.3e-32	112.6	pfam02222	ATP-grasp	171
2727795572	317	55	148	2	93	8.2e-25	87	pfam11276	DUF3078	93
2727795573	476	33	132	2	98	9.0e-31	105.7	pfam00919	UPF0004	98
2727795573	476	180	355	1	166	2.5e-29	102.6	pfam04055	Radical_SAM	167
2727795573	476	409	473	2	60	1.0e-12	47.7	pfam01938	TRAM	62
2727795574	428	12	179	1	167	8.3e-67	224	pfam00158	Sigma54_activat	168
2727795574	428	385	424	6	42	1.9e-11	43.4	pfam02954	HTH_8	42
2727795575	182	24	178	2	132	6.1e-13	49.4	pfam04390	LptE	132
2727795577	107	4	72	1	69	4.4e-15	55.4	pfam03840	SecG	70
2727795579	939	48	426	2	261	2.2e-35	122.7	pfam00246	Peptidase_M14	289
2727795580	205	15	61	1	47	4.3e-17	61.5	pfam00440	TetR_N	47
2727795581	421	27	218	2	171	4.8e-08	32.9	pfam02321	OEP	188
2727795581	421	240	420	9	188	8.2e-09	35.4	pfam02321	OEP	188
2727795582	309	31	81	3	49	1.3e-06	28	pfam13533	Biotin_lipoyl_2	50
2727795582	309	189	302	2	96	1.2e-11	45.1	pfam13437	HlyD_3	106
2727795583	300	23	165	1	136	1.3e-28	100.1	pfam00005	ABC_tran	137
2727795584	248	22	166	2	136	1.1e-25	90.6	pfam00005	ABC_tran	137
2727795585	369	19	362	2	344	6.2e-48	163.5	pfam12698	ABC2_membrane_3	345
2727795586	372	20	366	6	341	2.8e-48	164.7	pfam12698	ABC2_membrane_3	345
2727795588	342	38	336	29	298	1.0e-85	287.4	pfam01112	Asparaginase_2	305
2727795589	247	12	213	2	201	7.8e-77	257.2	pfam03932	CutC	202
2727795591	412	16	327	1	129	1.7e-36	124.7	pfam00389	2-Hacid_dh	134
2727795591	412	120	297	4	178	1.2e-50	171.2	pfam02826	2-Hacid_dh_C	178
2727795592	406	51	387	18	300	1.1e-56	192.3	pfam00144	Beta-lactamase	330
2727795593	813	14	703	1	650	0.0e+00	902.7	pfam03030	H_PPase	650
2727795595	126	8	122	2	114	1.5e-26	92.9	pfam03965	Penicillinase_R	115
2727795596	672	12	302	15	297	2.0e-34	119	pfam05569	Peptidase_M56	299
2727795597	343	20	328	2	273	1.9e-77	260.4	pfam11751	PorP_SprF	273
2727795598	1497	627	692	12	69	1.2e-07	31.3	pfam00801	PKD	71
2727795598	1497	1412	1495	2	84	3.0e-26	91.1	pfam13585	CHU_C	86
2727795599	210	7	165	4	137	3.7e-25	89	pfam08889	WbqC	218
2727795600	437	6	332	2	190	3.4e-10	40.3	pfam05192	MutS_III	190
2727795600	437	257	432	2	164	7.3e-32	110.8	pfam00488	MutS_V	188
2727795601	446	51	427	2	343	4.6e-16	58.9	pfam01979	Amidohydro_1	344
2727795602	217	1	190	8	181	5.6e-19	68.8	pfam13568	OMP_b-brl_2	182
2727795605	247	16	246	5	233	2.6e-63	213.3	pfam01209	Ubie_methyltran	233
2727795606	308	2	62	3	48	3.6e-11	42.5	pfam16745	RsgA_N	54
2727795606	308	65	243	2	166	2.5e-48	164	pfam03193	DUF258	167
2727795607	178	11	46	4	36	9.6e-07	28.2	pfam00132	Hexapep	36
2727795607	178	90	125	1	34	9.5e-08	31.4	pfam00132	Hexapep	36
2727795608	426	34	413	6	404	1.1e-96	323.9	pfam00202	Aminotran_3	406
2727795609	381	11	181	1	170	2.4e-26	92.6	pfam13439	Glyco_transf_4	170
2727795609	381	187	352	6	171	6.0e-35	120.2	pfam00534	Glycos_transf_1	172
2727795610	453	255	444	1	187	2.8e-20	72.7	pfam04389	Peptidase_M28	198
2727795612	233	17	216	20	210	1.5e-10	41.3	pfam00590	TP_methylase	212
2727795613	254	11	235	6	179	1.5e-21	77.3	pfam07264	EI24	179
2727795614	216	15	202	3	175	4.3e-57	192.2	pfam02245	Pur_DNA_glyco	175
2727795616	336	18	321	3	273	2.7e-42	145.1	pfam11751	PorP_SprF	273
2727795617	217	5	213	3	207	1.1e-39	135.9	pfam14681	UPRTase	207
2727795619	549	48	328	1	344	3.5e-28	98.8	pfam01979	Amidohydro_1	344
2727795619	549	380	546	1	169	6.3e-58	194.7	pfam13382	Adenine_deam_C	169
2727795621	1058	137	267	3	114	3.6e-10	39.1	pfam15902	Sortilin-Vps10	445
2727795621	1058	596	734	3	115	9.6e-10	37.7	pfam15902	Sortilin-Vps10	445
2727795622	809	34	281	1	235	2.0e-63	214.3	pfam14498	Glyco_hyd_65N_2	237
2727795623	289	37	164	3	113	6.8e-15	55.3	pfam01841	Transglut_core	113
2727795624	119	2	115	1	114	3.9e-22	78.8	pfam13380	CoA_binding_2	116
2727795625	617	24	202	1	203	1.5e-16	61.4	pfam00149	Metallophos	204
2727795625	617	333	540	29	226	1.3e-23	83.7	pfam13360	PQQ_2	237
2727795626	290	58	266	42	209	1.7e-14	54.1	pfam07859	Abhydrolase_3	211
2727795628	806	23	71	2	49	1.8e-06	27.5	pfam17162	DUF5118	50
2727795628	806	82	275	4	189	4.2e-40	137.5	pfam17148	DUF5117	189
2727795628	806	399	714	4	316	1.0e-69	235.1	pfam16313	DUF4953	321
2727795630	539	3	76	3	72	5.9e-18	64.4	pfam00364	Biotin_lipoyl	73
2727795630	539	125	198	3	73	1.4e-16	59.9	pfam00364	Biotin_lipoyl	73
2727795630	539	251	286	1	35	9.4e-14	51.3	pfam02817	E3_binding	36
2727795630	539	313	539	3	232	1.0e-88	296.6	pfam00198	2-oxoacid_dh	233
2727795631	484	3	335	1	347	5.9e-91	305.1	pfam00180	Iso_dh	348
2727795632	128	19	105	3	86	8.3e-33	112.4	pfam04379	DUF525	87
2727795636	560	2	250	5	158	2.2e-10	40.2	pfam00795	CN_hydrolase	261
2727795636	560	286	535	3	241	4.9e-69	232	pfam02540	NAD_synthase	242
2727795637	280	43	212	14	164	1.5e-16	60.6	pfam13489	Methyltransf_23	165
2727795638	281	1	144	1	141	1.0e-15	58.3	pfam00582	Usp	141
2727795639	391	4	261	2	260	1.8e-67	227.3	pfam00108	Thiolase_N	260
2727795639	391	268	390	1	122	2.5e-46	156.2	pfam02803	Thiolase_C	123
2727795640	374	68	370	2	291	6.2e-94	314.4	pfam01180	DHO_dh	295
2727795641	266	14	206	1	179	6.1e-42	143.2	pfam03741	TerC	180
2727795643	99	16	95	1	80	9.5e-28	96.1	pfam13601	HTH_34	80
2727795645	162	64	159	126	215	1.6e-05	24.3	pfam05019	Coq4	221
2727795647	120	11	112	2	102	5.4e-31	106.3	pfam01219	DAGK_prokar	102
2727795648	218	40	201	1	166	2.1e-41	141.6	pfam07099	DUF1361	168
2727795650	211	10	195	4	197	5.7e-30	104.7	pfam00753	Lactamase_B	197
2727795652	226	8	120	1	112	2.4e-29	101.6	pfam00072	Response_reg	112
2727795652	226	153	224	1	77	4.9e-22	77.7	pfam00486	Trans_reg_C	77
2727795653	351	121	188	2	64	3.2e-14	52.6	pfam00512	HisKA	64
2727795653	351	236	349	2	108	5.1e-24	84.9	pfam02518	HATPase_c	111
2727795654	215	8	213	8	214	1.2e-17	63.8	pfam01865	PhoU_div	214
2727795655	347	19	335	1	333	4.4e-84	282.3	pfam01384	PHO4	333
2727795656	362	20	345	1	330	2.3e-52	178.3	pfam16363	GDP_Man_Dehyd	332
2727795658	354	8	201	1	192	5.3e-72	241.6	pfam03462	PCRF	192
2727795658	354	208	318	2	116	2.7e-37	127.1	pfam00472	RF-1	116
2727795659	523	63	272	1	208	7.3e-14	52	pfam07969	Amidohydro_3	473
2727795659	523	351	503	359	471	4.8e-14	52.6	pfam07969	Amidohydro_3	473
2727795660	360	25	354	10	316	4.7e-62	210	pfam00144	Beta-lactamase	330
2727795661	395	26	391	2	318	1.5e-106	356.1	pfam01244	Peptidase_M19	319
2727795662	701	168	206	5	30	1.2e-03	18.6	pfam07676	PD40	38
2727795662	701	216	260	10	35	4.7e-04	19.9	pfam07676	PD40	38
2727795662	701	252	400	245	340	1.1e-05	24.2	pfam00930	DPPIV_N	354
2727795662	701	490	699	7	211	6.2e-39	133.5	pfam00326	Peptidase_S9	212
2727795671	728	34	718	2	673	1.0e-125	421.1	pfam01804	Penicil_amidase	675
2727795672	170	7	163	2	155	1.0e-55	187.9	pfam09933	DUF2165	157
2727795674	510	45	395	3	318	1.3e-63	215.1	pfam00144	Beta-lactamase	330
2727795675	1096	60	96	2	38	3.5e-08	33	pfam07676	PD40	38
2727795675	1096	104	137	16	30	1.3e-01	12.1	pfam07676	PD40	38
2727795675	1096	344	380	4	37	4.7e-08	32.6	pfam07676	PD40	38
2727795675	1096	436	467	12	26	5.7e-03	16.4	pfam07676	PD40	38
2727795675	1096	692	761	2	69	2.3e-19	69.1	pfam14684	Tricorn_C1	70
2727795675	1096	772	861	1	81	1.2e-25	89.2	pfam14685	Tricorn_PDZ	88
2727795675	1096	890	1047	3	166	2.2e-16	59.7	pfam03572	Peptidase_S41	166
2727795676	659	17	314	4	294	5.7e-76	255.2	pfam00676	E1_dh	300
2727795676	659	340	515	5	176	2.1e-41	141.4	pfam02779	Transket_pyr	178
2727795676	659	530	648	1	118	2.4e-25	88.7	pfam02780	Transketolase_C	124
2727795677	252	8	250	6	231	4.5e-74	248.8	pfam12811	BaxI_1	232
2727795678	284	56	165	4	90	1.6e-11	44.1	pfam01522	Polysacc_deac_1	124
2727795679	615	17	212	1	176	4.9e-30	104.8	pfam01558	POR	177
2727795679	615	253	483	9	220	6.5e-54	183	pfam01855	POR_N	231
2727795679	615	516	610	3	91	9.4e-08	32.2	pfam17147	PFOR_II	102
2727795680	108	11	103	1	86	2.8e-29	101.4	pfam04237	YjbR	86
2727795681	256	39	226	9	173	2.0e-09	37.6	pfam00753	Lactamase_B	197
2727795682	446	13	211	4	194	6.4e-21	74.6	pfam01098	FTSW_RODA_SPOVE	359
2727795682	446	191	443	132	357	9.1e-51	172.8	pfam01098	FTSW_RODA_SPOVE	359
2727795683	708	50	221	3	176	9.4e-30	104.1	pfam03717	PBP_dimer	180
2727795683	708	256	590	1	302	9.2e-57	192.4	pfam00905	Transpeptidase	306
2727795685	282	117	265	1	149	1.5e-33	115.7	pfam04085	MreC	150
2727795686	341	8	337	2	323	3.7e-124	413.7	pfam06723	MreB_Mbl	327
