gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2755614285	965	26	226	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614285	965	456	594	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614285	965	638	933	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614286	149	8	149	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2755614286	149	1	149	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2755614287	498	1	283	SUPERFAMILY	SSF51971			
2755614287	498	391	455	SUPERFAMILY	SSF51971			
2755614290	69	13	68	SMART	SM00530	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2755614290	69	14	68	ProSiteProfiles	PS50943	IPR001387	Cro/C1-type helix-turn-helix domain	GO:0043565
2755614290	69	6	69	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2755614294	530	85	273	SUPERFAMILY	SSF51905			
2755614294	530	475	526	SUPERFAMILY	SSF51905			
2755614296	247	58	246	SUPERFAMILY	SSF55816	IPR008334	5'-Nucleotidase, C-terminal	GO:0009166|GO:0016787
2755614297	319	46	58	ProSitePatterns	PS00785	IPR006146	5'-Nucleotidase, conserved site	GO:0000166|GO:0016788|GO:0046872
2755614297	319	45	313	SUPERFAMILY	SSF56300			
2755614298	475	169	299	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755614298	475	367	470	SUPERFAMILY	SSF48295	IPR010921	Trp repressor/replication initiator	GO:0043565
2755614298	475	380	449	SMART	SM00760	IPR013159	Chromosomal replication initiator, DnaA C-terminal	GO:0005524|GO:0006270|GO:0006275|GO:0043565
2755614298	475	430	449	ProSitePatterns	PS01008	IPR018312	Chromosomal replication control, initiator DnaA, conserved site	GO:0003677|GO:0003688|GO:0005524|GO:0006270|GO:0006275
2755614298	475	135	345	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614300	292	1	20	ProSiteProfiles	PS51257			
2755614301	131	1	79	ProSiteProfiles	PS50102	IPR000504	RNA recognition motif domain	GO:0003676
2755614301	131	2	75	SMART	SM00360	IPR000504	RNA recognition motif domain	GO:0003676
2755614301	131	3	111	SUPERFAMILY	SSF54928			
2755614302	1006	15	84	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	28	140	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	29	86	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	135	221	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	145	190	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	147	213	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	248	368	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	393	437	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	395	463	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	398	504	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	518	562	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	520	585	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	528	630	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	630	752	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	645	712	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2755614302	1006	88	140	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2755614302	1006	333	385	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2755614302	1006	590	642	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2755614302	1006	709	763	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2755614302	1006	89	131	SMART	SM00086	IPR001610	PAC motif	
2755614302	1006	334	376	SMART	SM00086	IPR001610	PAC motif	
2755614302	1006	465	505	SMART	SM00086	IPR001610	PAC motif	
2755614302	1006	591	633	SMART	SM00086	IPR001610	PAC motif	
2755614302	1006	865	1003	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755614302	1006	893	1005	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2755614302	1006	785	853	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2755614302	1006	792	1005	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2755614302	1006	771	853	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2755614303	491	3	251	SUPERFAMILY	SSF53067			
2755614303	491	253	486	SUPERFAMILY	SSF53067			
2755614305	1048	34	116	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2755614305	1048	116	268	SUPERFAMILY	SSF56935			
2755614305	1048	353	421	SUPERFAMILY	SSF56935			
2755614305	1048	460	492	SUPERFAMILY	SSF56935			
2755614305	1048	529	819	SUPERFAMILY	SSF56935			
2755614305	1048	886	933	SUPERFAMILY	SSF56935			
2755614305	1048	973	1045	SUPERFAMILY	SSF56935			
2755614306	661	1	22	ProSiteProfiles	PS51257			
2755614306	661	21	501	SUPERFAMILY	SSF48452			
2755614306	661	577	649	SUPERFAMILY	SSF48452			
2755614307	442	9	440	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2755614309	310	5	233	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2755614309	310	29	209	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755614309	310	134	148	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2755614309	310	4	225	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614310	445	50	158	SUPERFAMILY	SSF53850			
2755614312	267	3	265	SUPERFAMILY	SSF53474			
2755614314	886	271	390	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2755614314	886	322	388	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2755614314	886	395	478	SUPERFAMILY	SSF49299	IPR000601	PKD domain	
2755614314	886	422	475	ProSiteProfiles	PS50093	IPR000601	PKD domain	
2755614314	886	308	391	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2755614314	886	393	478	SMART	SM00089	IPR022409	PKD/Chitinase domain	
2755614315	251	2	230	SUPERFAMILY	SSF51735			
2755614317	193	72	91	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
2755614317	193	107	126	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
2755614317	193	66	134	SUPERFAMILY	SSF47781	IPR010994	RuvA domain 2-like	
2755614317	193	150	193	SUPERFAMILY	SSF46929	IPR011114	DNA helicase, Holliday junction RuvA type, domain III, C-terminal	GO:0005524|GO:0006281|GO:0006310|GO:0009378|GO:0009379
2755614317	193	1	62	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2755614318	329	7	327	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2755614319	163	8	145	SUPERFAMILY	SSF109854			
2755614320	410	216	230	ProSitePatterns	PS00868	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0030170
2755614320	410	28	408	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2755614321	610	32	366	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2755614322	557	20	77	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2755614322	557	490	541	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2755614322	557	1	18	ProSiteProfiles	PS51257			
2755614322	557	77	308	SUPERFAMILY	SSF51556			
2755614322	557	351	490	SUPERFAMILY	SSF51556			
2755614323	149	3	149	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2755614323	149	3	145	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2755614324	297	4	119	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2755614324	297	189	293	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2755614324	297	127	192	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2755614324	297	7	297	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2755614325	239	114	130	ProSitePatterns	PS00859	IPR018234	GTP cyclohydrolase I, conserved site	GO:0003934|GO:0005737|GO:0046654
2755614325	239	162	172	ProSitePatterns	PS00860	IPR018234	GTP cyclohydrolase I, conserved site	GO:0003934|GO:0005737|GO:0046654
2755614325	239	28	233	SUPERFAMILY	SSF55620			
2755614326	136	3	134	SUPERFAMILY	SSF55620			
2755614327	233	44	221	SUPERFAMILY	SSF52096			
2755614328	210	105	116	ProSitePatterns	PS00381	IPR018215	ClpP, active site	GO:0004252|GO:0006508
2755614328	210	127	140	ProSitePatterns	PS00382	IPR018215	ClpP, active site	GO:0004252|GO:0006508
2755614328	210	32	208	SUPERFAMILY	SSF52096			
2755614329	411	108	269	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755614329	411	6	45	SMART	SM00994	IPR010603	Zinc finger, ClpX C4-type	GO:0008270|GO:0046983
2755614329	411	311	400	SMART	SM01086	IPR019489	Clp ATPase, C-terminal	
2755614329	411	112	125	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2755614329	411	63	400	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614329	411	7	42	SUPERFAMILY	SSF57716			
2755614330	220	24	219	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2755614330	220	48	203	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755614330	220	146	160	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2755614330	220	15	216	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614331	265	2	254	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2755614332	468	9	130	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2755614332	468	146	304	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2755614332	468	329	465	SUPERFAMILY	SSF54637			
2755614333	235	1	16	ProSiteProfiles	PS51257			
2755614334	386	51	385	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2755614334	386	1	30	ProSiteProfiles	PS51257			
2755614336	472	21	458	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
2755614336	472	69	81	ProSitePatterns	PS00523	IPR024607	Sulfatase, conserved site	
2755614337	723	307	718	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2755614338	961	218	326	SUPERFAMILY	SSF49303	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich	GO:0004553|GO:0005975
2755614338	961	6	214	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614338	961	323	630	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2755614339	259	27	247	SUPERFAMILY	SSF52266			
2755614340	253	25	251	SUPERFAMILY	SSF52266			
2755614341	770	184	290	SUPERFAMILY	SSF49303	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich	GO:0004553|GO:0005975
2755614341	770	7	177	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614341	770	287	559	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2755614342	469	30	449	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2755614343	939	201	309	SUPERFAMILY	SSF49303	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich	GO:0004553|GO:0005975
2755614343	939	6	197	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614343	939	314	593	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2755614343	939	410	424	ProSitePatterns	PS00608	IPR023232	Glycoside hydrolase, family 2, active site	
2755614344	334	13	332	SUPERFAMILY	SSF51430	IPR023210	NADP-dependent oxidoreductase domain	
2755614345	644	161	340	SUPERFAMILY	SSF48230	IPR008929	Chondroitin AC/alginate lyase	
2755614346	941	763	936	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614347	403	127	169	SUPERFAMILY	SSF82171			
2755614347	403	196	403	SUPERFAMILY	SSF82171			
2755614348	447	25	140	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614348	447	168	191	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614348	447	195	413	SUPERFAMILY	SSF52266			
2755614349	656	59	205	SUPERFAMILY	SSF49785	IPR008979	Galactose-binding domain-like	
2755614349	656	457	645	SMART	SM00813	IPR010720	Alpha-L-arabinofuranosidase, C-terminal	GO:0046373|GO:0046556
2755614349	656	192	540	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2755614349	656	527	651	SUPERFAMILY	SSF51011			
2755614350	442	89	427	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2755614351	479	29	256	SUPERFAMILY	SSF53067			
2755614351	479	250	322	SUPERFAMILY	SSF53067			
2755614351	479	361	450	SUPERFAMILY	SSF53067			
2755614352	424	42	400	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2755614353	104	1	103	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2755614354	707	28	233	SUPERFAMILY	SSF53639	IPR001303	Class II aldolase/adducin N-terminal	
2755614354	707	31	233	SMART	SM01007	IPR001303	Class II aldolase/adducin N-terminal	
2755614354	707	434	703	SUPERFAMILY	SSF51735			
2755614356	344	18	86	ProSiteProfiles	PS50949	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2755614356	344	24	83	SMART	SM00345	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355
2755614356	344	121	343	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2755614356	344	12	87	SUPERFAMILY	SSF46785			
2755614357	628	162	444	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2755614357	628	485	571	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2755614357	628	1	17	ProSiteProfiles	PS51257			
2755614357	628	122	234	SUPERFAMILY	SSF69318			
2755614357	628	354	394	SUPERFAMILY	SSF69318			
2755614358	602	1	27	ProSiteProfiles	PS51257			
2755614358	602	25	470	SUPERFAMILY	SSF48452			
2755614358	602	528	600	SUPERFAMILY	SSF48452			
2755614359	1058	44	116	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2755614359	1058	141	277	SUPERFAMILY	SSF56935			
2755614359	1058	336	424	SUPERFAMILY	SSF56935			
2755614359	1058	462	811	SUPERFAMILY	SSF56935			
2755614359	1058	888	931	SUPERFAMILY	SSF56935			
2755614359	1058	969	1029	SUPERFAMILY	SSF56935			
2755614360	481	18	160	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2755614360	481	38	160	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2755614360	481	75	163	SMART	SM00554	IPR000782	FAS1 domain	
2755614360	481	224	232	ProSitePatterns	PS01095	IPR001579	Glycoside hydrolase, chitinase active site	GO:0004553|GO:0005975
2755614360	481	1	22	ProSiteProfiles	PS51257			
2755614362	559	31	175	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2755614362	559	37	172	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2755614362	559	73	175	SMART	SM00554	IPR000782	FAS1 domain	
2755614362	559	176	336	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2755614362	559	178	333	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2755614362	559	1	24	ProSiteProfiles	PS51257			
2755614363	498	1	21	ProSiteProfiles	PS51257			
2755614363	498	19	497	SUPERFAMILY	SSF48452			
2755614364	1092	32	117	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2755614364	1092	906	918	ProSitePatterns	PS00018	IPR018247	EF-Hand 1, calcium-binding site	
2755614364	1092	113	282	SUPERFAMILY	SSF56935			
2755614364	1092	342	430	SUPERFAMILY	SSF56935			
2755614364	1092	474	817	SUPERFAMILY	SSF56935			
2755614364	1092	917	961	SUPERFAMILY	SSF56935			
2755614364	1092	998	1067	SUPERFAMILY	SSF56935			
2755614365	747	40	237	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2755614365	747	43	152	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2755614365	747	207	241	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2755614365	747	548	742	SUPERFAMILY	SSF82153	IPR000782	FAS1 domain	
2755614365	747	575	742	ProSiteProfiles	PS50213	IPR000782	FAS1 domain	
2755614365	747	1	24	ProSiteProfiles	PS51257			
2755614367	451	1	30	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2755614367	451	32	200	SUPERFAMILY	SSF51735			
2755614367	451	177	215	SUPERFAMILY	SSF55347			
2755614367	451	244	335	SUPERFAMILY	SSF55347			
2755614369	186	120	182	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2755614369	186	2	94	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2755614372	255	1	22	ProSiteProfiles	PS51257			
2755614374	217	50	215	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2755614374	217	56	215	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2755614374	217	1	16	ProSiteProfiles	PS51257			
2755614375	202	1	15	ProSiteProfiles	PS51257			
2755614375	202	53	175	SUPERFAMILY	SSF82185			
2755614376	159	24	159	SUPERFAMILY	SSF109854			
2755614378	397	1	391	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2755614382	796	472	646	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
2755614382	796	658	794	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
2755614382	796	20	361	SUPERFAMILY	SSF52518			
2755614382	796	469	650	SUPERFAMILY	SSF52518			
2755614384	342	5	179	SUPERFAMILY	SSF54197	IPR011146	HIT-like domain	GO:0003824
2755614384	342	182	341	SUPERFAMILY	SSF54197	IPR011146	HIT-like domain	GO:0003824
2755614384	342	154	171	ProSitePatterns	PS00117	IPR019779	Galactose-1-phosphate uridyl transferase, class I His-active site	GO:0006012|GO:0008108|GO:0008270
2755614385	370	104	115	ProSitePatterns	PS00627	IPR006203	GHMP kinase, ATP-binding, conserved site	GO:0005524
2755614385	370	13	24	ProSitePatterns	PS00106	IPR019741	Galactokinase, conserved site	
2755614385	370	5	186	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2755614385	370	188	366	SUPERFAMILY	SSF55060			
2755614386	567	5	483	ProSiteProfiles	PS50283	IPR001734	Sodium/solute symporter	GO:0005215|GO:0006810|GO:0016020|GO:0055085
2755614387	255	51	190	SMART	SM00563	IPR002123	Phospholipid/glycerol acyltransferase	GO:0008152|GO:0016746
2755614387	255	18	242	SUPERFAMILY	SSF69593			
2755614388	220	1	214	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2755614391	693	1	23	ProSiteProfiles	PS51257			
2755614392	853	52	336	SUPERFAMILY	SSF56935			
2755614392	853	371	853	SUPERFAMILY	SSF56935			
2755614393	349	29	343	SUPERFAMILY	SSF56219	IPR005135	Endonuclease/exonuclease/phosphatase	
2755614395	118	1	99	SUPERFAMILY	SSF54995	IPR000529	Ribosomal protein S6	GO:0003735|GO:0005840|GO:0006412|GO:0019843
2755614396	87	10	84	SUPERFAMILY	SSF46911	IPR001648	Ribosomal protein S18	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2755614396	87	32	55	ProSitePatterns	PS00057	IPR018275	Ribosomal protein S18, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2755614397	148	1	57	SUPERFAMILY	SSF55658	IPR009027	Ribosomal protein L9/RNase H1, N-terminal	
2755614397	148	56	146	SUPERFAMILY	SSF55653	IPR020069	Ribosomal protein L9, C-terminal	
2755614397	148	13	40	ProSitePatterns	PS00651	IPR020070	Ribosomal protein L9, N-terminal	
2755614398	156	22	101	ProSiteProfiles	PS50102	IPR000504	RNA recognition motif domain	GO:0003676
2755614398	156	23	97	SMART	SM00360	IPR000504	RNA recognition motif domain	GO:0003676
2755614398	156	16	131	SUPERFAMILY	SSF54928			
2755614399	291	1	285	SUPERFAMILY	SSF56317	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2755614399	291	4	281	ProSiteProfiles	PS50263	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2755614400	118	3	116	SUPERFAMILY	SSF158446			
2755614401	361	19	360	SUPERFAMILY	SSF55909			
2755614402	809	47	337	SUPERFAMILY	SSF51004	IPR011048	Cytochrome cd1-nitrite reductase-like, haem d1 domain	
2755614404	165	1	25	ProSiteProfiles	PS51257			
2755614406	279	4	261	SUPERFAMILY	SSF53850			
2755614407	222	1	198	SUPERFAMILY	SSF53167			
2755614408	136	1	136	SUPERFAMILY	SSF55620			
2755614409	172	4	91	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2755614409	172	102	166	SUPERFAMILY	SSF50346	IPR011033	PRC-barrel-like	
2755614410	147	2	93	SUPERFAMILY	SSF54565	IPR023803	Ribosomal protein S16 domain	
2755614411	443	99	294	SMART	SM00962	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
2755614411	443	267	280	ProSitePatterns	PS00300	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain	GO:0005525|GO:0006614
2755614411	443	98	245	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2755614411	443	325	427	SUPERFAMILY	SSF47446	IPR004125	Signal recognition particle, SRP54 subunit, M-domain	GO:0006614|GO:0008312|GO:0048500
2755614411	443	1	86	SMART	SM00963	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	GO:0005525|GO:0006614
2755614411	443	42	352	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2755614412	290	129	200	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2755614412	290	187	289	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2755614412	290	16	125	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2755614413	127	3	127	SUPERFAMILY	SSF55961			
2755614416	245	1	35	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2755614416	245	44	130	SUPERFAMILY	SSF46609	IPR019831	Manganese/iron superoxide dismutase, N-terminal	GO:0004784|GO:0006801|GO:0046872|GO:0055114
2755614416	245	134	244	SUPERFAMILY	SSF54719	IPR019832	Manganese/iron superoxide dismutase, C-terminal	GO:0004784|GO:0006801|GO:0046872|GO:0055114
2755614416	245	209	216	ProSitePatterns	PS00088	IPR019833	Manganese/iron superoxide dismutase, binding site	GO:0004784|GO:0006801|GO:0046872|GO:0055114
2755614417	136	1	135	SUPERFAMILY	SSF82784	IPR003718	Peroxiredoxin, OsmC-like protein	GO:0006950
2755614418	333	8	206	SUPERFAMILY	SSF161111			
2755614418	333	210	286	SUPERFAMILY	SSF160240			
2755614419	456	4	195	SUPERFAMILY	SSF53187			
2755614419	456	366	453	SUPERFAMILY	SSF53187			
2755614420	129	8	69	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2755614420	129	8	69	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2755614420	129	7	93	SUPERFAMILY	SSF55174			
2755614422	225	1	224	SUPERFAMILY	SSF75217			
2755614423	790	22	191	SUPERFAMILY	SSF74650	IPR011013	Galactose mutarotase-like domain	GO:0003824|GO:0005975|GO:0030246
2755614423	790	193	552	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2755614423	790	554	633	SUPERFAMILY	SSF51011			
2755614425	550	6	51	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2755614425	550	297	333	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2755614425	550	52	294	SUPERFAMILY	SSF51556			
2755614426	136	1	17	ProSiteProfiles	PS51257			
2755614427	217	8	212	SUPERFAMILY	SSF53271			
2755614429	140	62	139	SUPERFAMILY	SSF103481			
2755614430	152	16	147	SUPERFAMILY	SSF54427			
2755614431	205	8	204	SUPERFAMILY	SSF50486	IPR011034	Formyl transferase, C-terminal-like	GO:0003824
2755614433	233	4	232	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2755614434	261	1	17	ProSiteProfiles	PS51257			
2755614435	779	28	112	SUPERFAMILY	SSF49464	IPR008969	Carboxypeptidase-like, regulatory domain	
2755614435	779	111	464	SUPERFAMILY	SSF56935			
2755614435	779	493	757	SUPERFAMILY	SSF56935			
2755614437	126	6	119	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755614437	126	7	123	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2755614437	126	5	124	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2755614438	456	115	241	SUPERFAMILY	SSF52025			
2755614438	456	204	451	SUPERFAMILY	SSF53187			
2755614439	379	7	372	SUPERFAMILY	SSF53756			
